team_id,team_display_name,off_eff,def_eff,net_eff,pace,adj_off,adj_def,adj_net_eff,sos_opp_off,sos_opp_def,sos_overall,sos_rank,elo_rating,wins,games,losses,win_pct,composite_score,rank_adj_eff,rank_elo,rank_composite
292,UT Rio Grande Valley Vaqueros,112.8,102.92,9.88,67.41,108.55433662652612,107.80714132676177,0.747195299764357,104.37474134379045,110.47658126557204,-6.101839921781589,421.0,1547.0963243847702,19,33,14,0.5757575757575758,2.7284138691206907,167.0,115.0,158.0
2634,Tennessee State Tigers,111.49,101.5,9.98,72.25,105.79696789006849,110.90878905762915,-5.111821167560663,99.16204473987315,112.94505361561575,-13.783008875742594,634.0,1605.1727630306516,23,32,9,0.71875,2.702727567752248,231.0,47.0,159.0
231,Furman Paladins,113.29,104.66,8.63,67.43,106.7720077852144,108.31281855436454,-1.5408107691501414,104.66005952284448,114.47347698055925,-9.81341745771479,551.0,1566.7560457722734,22,34,12,0.6470588235294118,2.5673969040386,194.0,87.0,160.0
2429,Charlotte 49ers,111.95,112.88,-0.92,65.69,114.3320405748466,110.38998493397196,3.942055640874642,110.39169697501148,105.71270735777834,4.678989617233138,160.0,1510.7153532226298,17,34,17,0.5,2.506795481568811,147.0,185.0,161.0
2540,UC Santa Barbara Gauchos,113.47,105.87,7.6,68.55,113.10591151943746,109.97099165599035,3.1349198634471094,104.76208475825186,107.7054588755235,-2.9433741172716386,322.0,1515.912757611731,18,32,14,0.5625,2.363097812310103,149.0,176.0,162.0
218,Temple Owls,112.28,107.38,4.9,65.87,113.64191575275801,107.81250078750756,5.82941496525045,107.76194448024758,106.46153968670059,1.3004047935469827,213.0,1488.3196569832078,16,32,16,0.5,2.330690331785614,139.0,475.0,163.0
302,UC Davis Aggies,107.25,103.65,3.6,72.42,107.63709480345983,106.03779181653437,1.5993029869254656,106.07412850421217,107.72282468665182,-1.6486961824396438,285.0,1530.5556401146644,19,33,14,0.5757575757575758,2.3274334991959504,159.0,145.0,164.0
119,Towson Tigers,106.67,101.96,4.71,64.88,103.98041517737872,103.49102605462046,0.4893891227582543,107.24043743449808,109.53519149772379,-2.2947540632257204,310.0,1541.6079143264183,19,34,15,0.5588235294117647,2.3250902777000406,171.0,128.0,165.0
2458,Northern Colorado Bears,116.33,107.35,8.99,71.11,110.81985513497638,110.86514925686807,-0.045294121891686245,105.69903652447681,112.54746257290792,-6.8484260484311115,453.0,1546.343581148174,20,32,12,0.625,2.2945319964628594,177.0,116.0,166.0
2511,Queens University Royals,119.02,115.72,3.29,71.5,115.18758875759265,116.89323040266336,-1.7056416450707133,107.45951033529094,111.92217930624221,-4.4626689709512615,365.0,1562.479620723703,21,34,13,0.6176470588235294,2.2711602136497917,196.0,91.0,167.0
103,Boston College Eagles,100.27,104.47,-4.19,67.45,106.22007649741425,97.24060329968079,8.97947319773347,114.78997594280631,102.65293814123281,12.13703780157349,94.0,1454.4537221367386,11,31,20,0.3548387096774194,2.2124227057036663,114.0,633.0,168.0
213,Penn State Nittany Lions,109.45,117.36,-7.91,67.46,117.43073677859176,107.154076665255,10.27666011333676,117.59051509000261,100.98936382483609,16.60115126516652,64.0,1440.9972957456378,12,32,20,0.375,2.188194843950268,104.0,649.0,169.0
112358,Long Island University Sharks,108.71,103.63,5.08,68.39,104.25109642562572,108.65830560374074,-4.407209178115025,102.99919436534078,111.90819343831788,-8.908999072977084,521.0,1586.8838721377115,24,34,10,0.7058823529411765,2.140589017828061,225.0,63.0,170.0
257,Richmond Spiders,111.21,107.44,3.77,68.9,113.29006164494153,105.97763192224544,7.312429722696095,109.24572893476285,106.35695776664464,2.8887711681182187,188.0,1469.319302644078,15,32,17,0.46875,2.1221799935519527,129.0,602.0,171.0
108,Harvard Crimson,108.41,102.62,5.78,64.81,105.16701741723152,105.38800739573209,-0.2209899785005689,105.62330139249167,110.51824288408092,-4.894941491589239,378.0,1542.8245846326406,17,29,12,0.5862068965517241,2.030734242381746,179.0,126.0,172.0
254,Utah Utes,108.5,116.14,-7.64,68.31,117.79577307671255,105.93251134533256,11.863261731379993,117.71616642972073,99.28699084657508,18.429175583145657,36.0,1421.46991422578,10,32,22,0.3125,2.0051265769789977,97.0,682.0,173.0
2393,Middle Tennessee Blue Raiders,109.64,105.7,3.94,68.83,109.0172168649878,106.8799571399764,2.137259725011404,107.93604601857011,107.56657579571842,0.3694702228516933,234.0,1518.3030073944408,17,32,15,0.53125,1.9837802322277411,154.0,174.0,174.0
2463,Cal State Northridge Matadors,106.91,105.57,1.33,75.85,107.62424171827169,108.19026416343993,-0.5660224451682438,105.24388961847788,107.45075167361024,-2.2068620551323685,302.0,1544.7175927130547,20,34,14,0.5882352941176471,1.9528684130686145,183.0,122.0,175.0
2239,Cal State Fullerton Titans,109.25,106.75,2.5,76.26,108.14394213915577,108.1587048675322,-0.014762728376425116,107.72291383045487,107.96036151024451,-0.2374476797896275,249.0,1538.7477489921744,18,34,16,0.5294117647058824,1.9300060854205057,176.0,131.0,176.0
2351,Loyola Marymount Lions,106.57,104.22,2.35,69.41,107.85406048153905,101.74500133547475,6.109059146064297,110.31971983317277,106.94281932516806,3.3769005080047094,181.0,1476.5699070670184,15,32,17,0.46875,1.883024926383071,136.0,569.0,177.0
70,Idaho Vandals,113.17,103.48,9.69,69.82,107.00304642848734,108.23187129929482,-1.228824870807486,105.59011727538247,112.29528228450445,-6.70516500912198,444.0,1549.21453043707,21,35,14,0.6,1.8463140864497531,192.0,111.0,178.0
147,Montana State Bobcats,114.78,104.5,10.28,68.1,109.24569510249825,108.07635469027068,1.1693404122275695,106.46709619539867,111.48403253921792,-5.01693634381926,383.0,1525.1242805667507,18,32,14,0.5625,1.8408842344513203,161.0,161.0,179.0
2348,Louisiana Tech Bulldogs,105.5,99.21,6.29,65.87,102.51171872261916,103.58406126170792,-1.0723425390887513,104.71832947783274,110.48057799486845,-5.7622485170357205,402.0,1545.5701875288605,20,34,14,0.5882352941176471,1.74233810689865,186.0,120.0,180.0
2405,Monmouth Hawks,107.05,103.17,3.88,68.28,105.01738926456746,106.18967212681564,-1.1722828622481813,105.69698899396859,108.89280721024326,-3.195818216274681,328.0,1545.7920153849561,19,34,15,0.5588235294117647,1.7034593381237157,189.0,117.0,181.0
265,Washington State Cougars,110.36,111.58,-1.22,69.2,115.38993946199797,107.58610549389594,7.803833968102026,112.37164436985867,102.5767735545015,9.794870815357164,111.0,1455.2557601778365,12,32,20,0.375,1.6647049929428364,123.0,630.0,182.0
6,South Alabama Jaguars,111.12,102.86,8.26,67.5,105.70778756835585,108.99023150474696,-3.282443936391104,102.87811282736662,111.88075065566984,-9.002637828303222,525.0,1557.2993359027078,21,32,11,0.65625,1.2237448269398357,215.0,102.0,183.0
276,Marshall Thundering Herd,114.99,110.01,4.98,70.74,111.75351273165593,112.90841593678704,-1.154903205131106,105.91896659450407,110.57361127461284,-4.6546446801087775,367.0,1533.439482874279,19,32,13,0.59375,1.0945225411484003,188.0,140.0,184.0
2655,Tulane Green Wave,105.34,109.91,-4.57,68.73,108.71036600642421,108.3189651489622,0.3914008574620027,108.6898492012022,105.14472209359857,3.5451271076036384,177.0,1516.306586992607,18,33,15,0.5454545454545454,1.0110297783613504,174.0,175.0,185.0
94,Northern Kentucky Norse,114.94,107.08,7.86,72.34,108.4498783498085,109.51713223436897,-1.067253884560472,106.46810543235057,114.60584097468927,-8.13773554233871,492.0,1529.9274250570943,20,34,14,0.5882352941176471,0.9627443105744788,185.0,146.0,187.0
59,Georgia Tech Yellow Jackets,102.71,107.62,-4.91,71.88,109.97736182215195,101.6481733752247,8.329188446927247,113.61325900510339,101.54670326921735,12.066555735886038,95.0,1434.7020988625713,11,31,20,0.3548387096774194,0.8996991665921912,118.0,662.0,188.0
2026,App State Mountaineers,110.98,101.71,9.27,64.93,104.82294606251124,106.79550034323367,-1.9725542807224343,104.33920141803564,112.56102070528723,-8.221819287251595,494.0,1534.2455835980227,19,32,13,0.59375,0.7260020395399167,200.0,139.0,189.0
250,UT Arlington Mavericks,102.8,97.84,4.96,68.13,100.62640366109618,101.81466619926063,-1.1882625381644516,105.30972191509436,108.63919471355668,-3.3294727984623185,335.0,1526.2191267909523,18,32,14,0.5625,0.7168250704653871,191.0,157.0,190.0
2382,Mercer Bears,116.57,106.48,10.08,70.92,111.128024332689,112.88151796245545,-1.753493629766453,103.66399189691289,112.23417954292071,-8.57018764600782,510.0,1530.7455957491964,19,32,13,0.59375,0.6605329725765912,198.0,143.0,191.0
172,Cornell Big Red,122.18,113.98,8.2,72.78,118.06113253832042,119.23765145527838,-1.17651891695796,105.11411149492928,109.85893348390184,-4.744821988972561,374.0,1524.4169652094636,15,28,13,0.5357142857142857,0.6325888019941985,190.0,165.0,192.0
166,New Mexico State Aggies,108.89,104.55,4.33,68.9,109.17359294082954,108.29482571299617,0.8787672278333645,105.36389116352171,107.57626343390926,-2.212372270387554,303.0,1501.6929971178831,16,32,16,0.5,0.5240334698108384,165.0,203.0,193.0
2368,Marist Red Foxes,104.8,95.13,9.67,66.8,98.60500832970398,101.5235940676134,-2.9185857379094244,102.58640776305268,112.72303935255563,-10.136631589502954,565.0,1539.6368760887092,19,31,12,0.6129032258064516,0.5225509354807472,211.0,130.0,194.0
113,Massachusetts Minutemen,110.01,106.98,3.04,72.76,108.4574091379436,108.66475842200876,-0.20734928406515962,106.44232009778943,109.51602466512429,-3.0737045673348704,326.0,1506.7577838360635,17,33,16,0.5151515151515151,0.23421454977059425,178.0,198.0,195.0
3101,Utah Tech Trailblazers,109.42,105.45,3.98,70.64,107.86231386837242,111.81319369910847,-3.950879830736042,103.5506120117982,107.60767402499353,-4.057062013195337,353.0,1540.8434711181526,19,34,15,0.5588235294117647,0.06673364053960862,220.0,129.0,197.0
261,Vermont Catamounts,112.26,104.66,7.61,65.44,105.61584039143729,111.63023289607177,-6.014392504634486,100.92800532813123,114.03922166290266,-13.111216334771441,617.0,1558.3661788479014,22,34,12,0.6470588235294118,-0.0888873099221712,243.0,101.0,198.0
288,Lipscomb Bisons,112.08,106.21,5.87,71.18,105.92771032316374,109.01918295986307,-3.0914726366993364,106.67083020143524,113.4332595104772,-6.7624293090419645,448.0,1527.9005109065542,19,32,13,0.59375,-0.1507107730219559,213.0,154.0,199.0
2473,Oakland Golden Grizzlies,115.32,114.83,0.49,71.36,113.99756765607994,114.52186116921449,-0.5242935131345519,109.23508077014131,108.8438868457121,0.3911939244292095,233.0,1500.315029343964,16,32,16,0.5,-0.24639528936907878,182.0,206.0,200.0
256,James Madison Dukes,110.28,109.61,0.67,67.49,108.71610462836621,112.29814506191362,-3.582040433547405,104.78627173163065,109.9752022044763,-5.1889304728456525,389.0,1528.2237148792053,18,33,15,0.5454545454545454,-0.37983447281343663,218.0,153.0,201.0
2229,Florida International Panthers,109.8,105.67,4.14,73.56,107.82704128004808,107.46757155330327,0.3594697267448055,106.54200677818636,109.56809434854937,-3.0260875703629995,324.0,1488.7911889090403,15,32,17,0.46875,-0.38070569117558084,175.0,460.0,202.0
2535,Samford Bulldogs,113.38,108.35,5.03,69.54,107.71125069530291,111.9748953924747,-4.263644697171799,105.20414495787867,113.47068308716312,-8.266538129284454,495.0,1534.3678911891716,18,32,14,0.5625,-0.4134277891273199,224.0,138.0,203.0
149,Montana Grizzlies,108.34,105.02,3.32,71.16,105.18356929110428,107.47703519451261,-2.2934659034083325,106.21398911768041,110.80203802857841,-4.5880489108979985,366.0,1512.9018912856138,18,34,16,0.5294117647058824,-0.5016383874234748,204.0,180.0,204.0
171,Columbia Lions,112.23,105.34,6.89,68.17,107.5495923475194,109.72901335735484,-2.179421009835451,104.60916066800495,111.28243017786171,-6.6732695098567705,443.0,1511.0275601648555,16,28,12,0.5714285714285714,-0.5383324966749526,202.0,183.0,205.0
2630,UT Martin Skyhawks,104.02,93.86,10.16,67.2,97.87520134774384,104.70134176899592,-6.826140421252077,98.81230668338802,112.82498690791476,-14.012680224526747,640.0,1554.4271189458102,22,33,11,0.6666666666666666,-0.6917142633355282,248.0,106.0,206.0
2572,Southern Miss Golden Eagles,106.0,105.0,1.0,70.41,103.85697486116045,108.85165251933743,-4.9946776581769825,104.4688909557664,109.96648298193521,-5.497592026168802,397.0,1534.7453421514194,19,35,16,0.5428571428571428,-0.7600717215175194,229.0,137.0,207.0
326,Texas State Bobcats,107.99,103.19,4.8,68.61,103.02042819718066,108.90539583970525,-5.884967642524586,102.82646972801622,112.16415474937334,-9.337685021357109,538.0,1543.14610221272,19,32,13,0.59375,-0.7851787106262904,240.0,125.0,208.0
2514,Quinnipiac Bobcats,106.47,102.4,4.07,70.52,103.12144894708194,107.31634016922163,-4.194891222139688,102.46946881235573,110.88140905670473,-8.411940244349001,504.0,1525.245344073093,19,32,13,0.59375,-0.8351784074151909,223.0,160.0,209.0
2501,Portland Pilots,104.6,110.84,-6.24,70.98,106.80152882123936,106.28954232522729,0.5119864960120708,111.79063756448095,106.25468049014248,5.535957074338471,151.0,1478.0425083517932,15,34,19,0.4411764705882353,-0.841881334404303,170.0,563.0,210.0
2084,Buffalo Bulls,115.39,111.78,3.61,67.89,112.1744219023249,114.07261805235274,-1.898196150027843,105.85584656457715,110.91201014299071,-5.056163578413562,385.0,1500.6240311896743,17,32,15,0.53125,-0.917896515530208,199.0,205.0,211.0
357,Texas A&M-Corpus Christi Islanders,106.12,98.75,7.36,68.44,100.80315722577743,105.2160498877115,-4.41289266193408,103.34242735221525,111.62785969063054,-8.285432338415292,496.0,1524.3573562990946,18,33,15,0.5454545454545454,-0.9885785160123106,226.0,166.0,212.0
2546,Southeast Missouri State Redhawks,105.19,99.97,5.22,70.76,100.2437710069741,108.36570689034221,-8.12193588336811,99.72443378989286,112.78831079703225,-13.0638770071394,616.0,1559.821649230143,20,33,13,0.6060606060606061,-1.0698854801769015,262.0,99.0,213.0
2623,Missouri State Bears,110.59,108.29,2.31,67.9,108.8822238691037,110.15809753531866,-1.275873666214963,106.41400469557195,109.45805173231417,-3.04404703674223,325.0,1490.6550333617563,16,34,18,0.47058823529411764,-1.1051851650196667,193.0,258.0,215.0
2739,Green Bay Phoenix,113.7,114.25,-0.54,65.66,110.62314622666972,115.63240650060627,-5.0092602739365475,106.97238968992252,111.69243150140072,-4.720041811478195,373.0,1527.2523408087482,18,33,15,0.5454545454545454,-1.142013096530866,230.0,156.0,216.0
2181,Drake Bulldogs,109.56,109.08,0.48,68.55,111.08267324792833,110.1598521501291,0.922821097799229,107.61157192438725,105.74077967324128,1.8707922511459483,203.0,1466.9743439205445,14,34,20,0.4117647058823529,-1.189872255073162,164.0,610.0,217.0
2097,Campbell Fighting Camels,111.65,109.83,1.82,70.78,109.73909892822417,112.57707442844382,-2.837975500219656,106.75609552550327,108.04116482863347,-1.285069303130202,280.0,1504.539286385794,16,34,18,0.47058823529411764,-1.19202343082013,210.0,200.0,218.0
2174,Detroit Mercy Titans,110.01,110.64,-0.63,70.05,106.08905349185834,112.2116730441653,-6.122619552306958,106.90134185858794,111.82967610661667,-4.928334248028728,379.0,1535.1294192692656,17,32,15,0.53125,-1.304838812690201,244.0,136.0,219.0
2182,Drexel Dragons,103.68,102.33,1.36,65.72,101.82488143690439,105.584927681005,-3.7600462441006073,104.49885035307382,109.70554653529068,-5.206696182216852,391.0,1511.0092581473552,17,33,16,0.5151515151515151,-1.3295602146825416,219.0,184.0,220.0
2217,Fairfield Stags,109.95,105.09,4.87,67.84,104.64916624013354,113.06968700562855,-8.420520765495013,101.09430215313824,111.9465558562224,-10.852253703084166,581.0,1557.2259067092718,21,34,13,0.6176470588235294,-1.3489650472839143,265.0,103.0,221.0
195,Ohio Bobcats,109.38,111.05,-1.67,70.98,108.46768513725434,110.68510465291732,-2.217419515662982,107.52105381958194,109.52227078835033,-2.0012169687683805,297.0,1493.3066041720272,15,32,17,0.46875,-1.443379549230133,203.0,226.0,222.0
324,Coastal Carolina Chanticleers,104.29,102.74,1.55,70.48,99.48831230506177,107.37185668495218,-7.8835443798904095,104.7851095593586,111.65087412357896,-6.865764564220352,454.0,1548.3104370477986,19,32,13,0.59375,-1.5262503375552754,259.0,112.0,223.0
55,Jacksonville State Gamecocks,108.08,101.86,6.23,67.18,105.37113440294522,106.96904771339544,-1.597913310450224,104.04786732461385,109.89505144574198,-5.84718412112814,407.0,1484.2817831510336,15,32,17,0.46875,-1.5848674976734345,195.0,486.0,224.0
331,Eastern Washington Eagles,111.45,114.26,-2.81,69.58,110.81442460483383,113.5611093394032,-2.746684734569371,108.19101282073302,109.04073913178118,-0.8497263110481523,258.0,1495.5613470867868,14,33,19,0.42424242424242425,-1.5952750129453463,209.0,221.0,225.0
290,Georgia Southern Eagles,112.72,110.23,2.49,72.04,108.48955431248851,115.70378752504645,-7.214233212557943,103.66933044169332,111.22197374916524,-7.552643307471926,479.0,1538.3946221453068,21,37,16,0.5675675675675675,-1.6873854990136308,253.0,133.0,226.0
2612,Saint Peter's Peacocks,106.7,102.86,3.84,66.45,102.17146863552692,109.07364986379535,-6.902181228268432,102.54360759790706,111.4491121042302,-8.905504506323155,520.0,1532.7392231531242,17,29,12,0.5862068965517241,-1.8141294564780082,250.0,141.0,227.0
2692,Weber State Wildcats,113.56,108.18,5.38,71.48,109.09814110567991,112.65506660669512,-3.5569255010152006,105.41106447109665,111.32230827714204,-5.911243806045392,410.0,1497.0991579216327,16,32,16,0.5,-1.9235048544259654,217.0,214.0,228.0
2142,Colgate Raiders,112.27,108.41,3.86,68.44,107.41783814638147,113.2469692059079,-5.829131059526432,104.28635637403376,111.71773048025493,-7.431374106221156,476.0,1510.1565890923978,18,33,15,0.5454545454545454,-2.406736075143327,239.0,188.0,231.0
242,Rice Owls,108.19,109.27,-1.08,68.27,108.40808649664324,110.51042915886168,-2.1023426622184473,107.49984006967311,107.60295731319285,-0.10311724351974348,244.0,1472.7823883278961,13,31,18,0.41935483870967744,-2.412051914714418,201.0,573.0,232.0
314,Iona Gaels,105.96,104.71,1.25,69.76,103.29780172111734,109.27868454757088,-5.980882826453538,103.11604105659579,111.09149740847981,-7.975456351884029,487.0,1508.0904762534287,18,32,14,0.5625,-2.5859176005553324,241.0,196.0,233.0
2619,Stony Brook Seawolves,105.51,105.38,0.13,67.75,103.91590392519635,109.70403060020483,-5.788126675008485,103.75658092879911,108.91901591514727,-5.162434986348162,388.0,1505.369200929038,17,32,15,0.53125,-2.6256032910523417,238.0,199.0,234.0
2747,Wofford Terriers,115.06,113.0,2.06,68.35,107.89800828163786,115.82178943063393,-7.9237811489960706,104.9313087256081,115.32599708754724,-10.39468836193913,571.0,1523.4238696111522,19,32,13,0.59375,-2.7906970939404245,260.0,167.0,235.0
13,Cal Poly Mustangs,106.99,111.23,-4.24,76.59,108.20455696779248,112.18206010972507,-3.977503141932587,107.11180419723722,106.78818513272769,0.3236190645095132,236.0,1481.9244937400542,14,33,19,0.42424242424242425,-2.892526883963582,221.0,495.0,236.0
2065,Bethune-Cookman Wildcats,104.82,106.77,-1.95,71.98,102.66842677570862,110.04009419893634,-7.37166742322772,104.21324268858628,110.4264388826571,-6.21319619407082,428.0,1512.872578358467,17,32,15,0.53125,-3.042204793690506,255.0,181.0,237.0
2717,Western Carolina Catamounts,112.29,111.3,0.98,69.67,107.5303043794276,114.72819500213792,-7.197890622710318,106.10250517847234,112.06471119382013,-5.962206015347795,413.0,1509.9455672674371,15,31,16,0.4838709677419355,-3.101666947983303,252.0,189.0,238.0
2515,Radford Highlanders,110.91,107.37,3.54,73.4,106.22657969782253,112.3736010628917,-6.147021365069165,102.79476385134959,113.18266943519538,-10.38790558384579,570.0,1497.4979278704257,16,32,16,0.5,-3.1986142890132996,245.0,212.0,239.0
2565,SIU Edwardsville Cougars,105.49,96.85,8.65,67.03,97.42347497161312,106.86972041757298,-9.44624544595986,98.86378094273007,115.22214297823255,-16.358362035502477,672.0,1529.2564580590133,19,32,13,0.59375,-3.2602998200292648,274.0,148.0,240.0
44,American University Eagles,110.19,106.15,4.04,67.45,105.76624692610044,110.55918350019556,-4.792936574095123,103.57640690414624,112.2631900444182,-8.686783140271958,512.0,1479.4886951696753,16,32,16,0.5,-3.4220335285637944,228.0,544.0,241.0
2427,UNC Asheville Bulldogs,107.4,106.84,0.56,68.31,103.48079369905892,109.95474282656072,-6.473949127501797,104.60087008965294,112.04924683610034,-7.448376746447398,478.0,1495.096159726004,15,32,17,0.46875,-3.482166577450694,247.0,223.0,242.0
2329,Lehigh Mountain Hawks,105.82,106.66,-0.84,69.28,101.55652411560843,111.41763698553255,-9.861112869924128,103.1922693257658,112.03849120732218,-8.846221881556383,517.0,1528.6164098511035,18,34,16,0.5294117647058824,-3.4997359424068875,277.0,151.0,243.0
2754,Youngstown State Penguins,111.51,107.21,4.29,68.8,104.37352386926395,109.05799443479991,-4.68447056553596,107.37687959189654,114.57222608300708,-7.195346491110532,469.0,1475.807615266235,14,31,17,0.45161290322580644,-3.5518545194562323,227.0,570.0,244.0
526,Florida Gulf Coast Eagles,110.79,108.91,1.88,70.01,105.60532371552712,111.11788107754029,-5.512557362013169,105.98773948119855,113.15021477187277,-7.162475290674218,468.0,1483.5035482270462,16,34,18,0.47058823529411764,-3.581101269654276,236.0,488.0,245.0
2443,New Orleans Privateers,106.03,110.81,-4.78,70.18,106.30165467388144,112.65619654089579,-6.354541867014348,106.6625203805253,107.5046563605144,-0.8421359799891136,257.0,1490.399077756609,15,33,18,0.45454545454545453,-3.6573170456767286,246.0,275.0,246.0
151,East Carolina Pirates,101.91,110.54,-8.63,70.12,104.3964169620342,107.36678984184478,-2.970372879810583,109.82739131682936,106.96963598494473,2.857755331884634,189.0,1452.1885067865505,11,31,20,0.3548387096774194,-3.8757611005777646,212.0,634.0,247.0
155,North Dakota Fighting Hawks,109.27,110.14,-0.87,70.12,104.48657643087215,114.92696427289596,-10.44038784202381,104.34846536210384,111.97754749173178,-7.629082129627946,481.0,1525.0970425431196,18,35,17,0.5142857142857142,-3.965341793855923,282.0,162.0,248.0
2172,Denver Pioneers,118.92,119.41,-0.49,69.49,113.83552202712161,121.16547321298827,-7.329951185866662,106.54054864650536,112.90754283758172,-6.366994191076362,436.0,1493.6411052095266,15,32,17,0.46875,-3.9829203324570015,254.0,225.0,249.0
2870,Purdue Fort Wayne Mastodons,110.86,110.16,0.71,70.21,103.97647869289597,113.04836521108997,-9.071886518194006,106.96674958520805,113.46223754660309,-6.495487961395048,440.0,1509.5116148894963,17,32,15,0.53125,-4.060362514622189,272.0,191.0,250.0
282,Indiana State Sycamores,104.42,106.27,-1.85,70.26,106.00829684916958,107.0141860866412,-1.0058892374716208,107.2854179729406,106.63698860336265,0.6484293695779626,228.0,1428.71717016121,11,32,21,0.34375,-4.067086110675305,184.0,672.0,251.0
2413,Morehead State Eagles,111.16,109.68,1.47,67.92,104.39653652358416,118.88475540792356,-14.488218884339403,100.32230597031653,112.91363149051307,-12.591325520196536,611.0,1562.9413151437097,20,33,13,0.6060606060606061,-4.0970436849842145,316.0,90.0,252.0
104,Boston University Terriers,115.14,113.36,1.78,65.38,110.09456218083986,119.01525934223328,-8.92069716139342,102.51132636634217,112.468137658586,-9.956811292243833,559.0,1506.915230917363,17,34,17,0.5,-4.114587034828558,271.0,197.0,253.0
2325,La Salle Explorers,100.74,111.5,-10.76,66.53,106.74693268958073,107.1974707102213,-0.4505380206405647,110.99772192694213,103.02983239332393,7.96788953361821,132.0,1422.1503136661072,9,32,23,0.28125,-4.117753327014922,181.0,681.0,254.0
301,San Diego Toreros,106.49,110.81,-4.32,70.11,108.56566767945375,110.87149728982708,-2.3058296103733227,108.50758880638533,105.39830664840579,3.109282157979542,184.0,1440.6133186618029,12,33,21,0.36363636363636365,-4.1222488720965185,205.0,650.0,255.0
23,San José State Spartans,108.66,118.59,-9.93,66.23,113.85809998803876,113.14146394499858,0.7166360430401824,113.9252343902174,102.60128111002973,11.323953280187657,99.0,1409.0612778468815,9,33,24,0.2727272727272727,-4.188618086135835,168.0,697.0,256.0
2571,South Dakota State Jackrabbits,110.83,106.71,4.12,68.15,106.12531801523227,111.7283445745334,-5.603026559301128,104.49882689493117,111.36602689178092,-6.867199996849748,455.0,1467.8751585193627,14,32,18,0.4375,-4.40775535368243,237.0,607.0,257.0
2627,Tarleton State Texans,102.8,102.04,0.76,72.22,102.71312957595372,108.07519448443526,-5.362064908481543,102.39074265151258,107.54374040633759,-5.152997754825016,387.0,1460.592187181605,14,32,18,0.4375,-4.651423095160526,234.0,621.0,258.0
2210,Elon Phoenix,113.32,112.38,0.94,69.12,109.3597361246907,115.34378544238938,-5.984049317698677,105.72427001137574,110.67719501814196,-4.952925006766222,381.0,1464.9058540388016,14,32,18,0.4375,-4.746731956909256,242.0,613.0,259.0
2344,Longwood Lancers,108.45,102.68,5.77,71.88,101.93939012236049,110.83342743580558,-8.894037313445082,101.33462977029313,113.16086240984575,-11.826232639552611,599.0,1491.6618187791344,16,32,16,0.5,-4.863927717765823,269.0,232.0,261.0
2127,Charleston Southern Buccaneers,110.24,105.49,4.76,75.81,103.47985036113175,111.57448140891857,-8.09463104778682,103.02001194246554,113.37402891220627,-10.354016969740714,569.0,1479.8423779727882,15,32,17,0.46875,-5.055196625254,261.0,538.0,263.0
233,South Dakota Coyotes,109.69,111.05,-1.36,72.38,104.1905419180461,114.08285035977,-9.892308441723912,104.79480542443584,113.96959985859978,-9.174794434163939,531.0,1494.7324750821813,16,32,16,0.5,-5.209530466752892,278.0,224.0,264.0
2815,Lindenwood Lions,105.49,98.54,6.95,73.73,97.99378149566556,109.37379086611963,-11.380009370454076,99.16095268135142,113.36185012866652,-14.2008974473151,644.0,1509.1159828010288,18,33,15,0.5454545454545454,-5.2342055451755956,291.0,194.0,265.0
2437,Omaha Mavericks,110.21,110.79,-0.58,68.96,103.42113866063251,114.40949708106338,-10.98835842043087,105.40610371663102,113.9427153561494,-8.536611639518384,508.0,1503.1856760825044,16,33,17,0.48484848484848486,-5.334895406090214,289.0,202.0,266.0
2000,Abilene Christian Wildcats,101.13,104.05,-2.92,69.56,99.88270846016933,107.51553157559408,-7.632823115424756,104.44842775809836,109.10782582742394,-4.65939806932558,368.0,1464.1419437713619,14,33,19,0.42424242424242425,-5.609314369144284,256.0,614.0,267.0
2350,Loyola Chicago Ramblers,101.15,114.48,-13.33,66.1,105.88895052956698,110.0275211122763,-4.13857058270932,112.01816184729692,103.85312488697869,8.165036960318242,128.0,1426.0072674494827,9,33,24,0.2727272727272727,-5.768921918880525,222.0,677.0,268.0
116,Mount St. Mary's Mountaineers,100.06,103.33,-3.27,67.94,97.276432369478,108.65155273105121,-11.37512036157321,102.34996443410554,110.71204524387916,-8.36208080977362,499.0,1497.0133226698238,15,32,17,0.46875,-5.8368940472954165,290.0,215.0,269.0
2638,UTEP Miners,102.42,107.23,-4.8,67.6,101.23895390141072,108.21738997880124,-6.978436077390512,107.16381885213457,109.02065185128134,-1.8568329991467702,290.0,1451.0149613059561,11,31,20,0.3548387096774194,-5.938469973397448,251.0,636.0,270.0
2582,Southern Jaguars,108.81,106.24,2.56,73.27,102.78357207106839,114.67728939314964,-11.893717322081244,101.83799645135713,111.87508085164914,-10.03708440029201,562.0,1498.498660454879,17,34,17,0.5,-6.021925638296674,294.0,210.0,271.0
2504,Prairie View A&M Panthers,106.34,102.62,3.72,74.15,98.90576606676056,112.04418808043468,-13.138422013674116,99.64472449493327,114.1056271010649,-14.460902606131627,648.0,1508.8116630681827,18,35,17,0.5142857142857142,-6.128627853427922,304.0,195.0,272.0
299,Long Beach State Beach,103.9,107.64,-3.74,72.16,103.99351546480585,109.19293588405804,-5.199420419252192,107.09453638535605,107.36730200808925,-0.27276562273321003,250.0,1429.300382530511,10,32,22,0.3125,-6.1346910831005514,233.0,671.0,273.0
