athlete_id,o_rapm,d_rapm,rapm,off_poss,athlete_display_name,team_display_name,athlete_position_abbreviation
5254332,-0.53,2.09,1.57,630.13,Zander Carter,Liberty Flames,G
5196921,0.68,0.89,1.56,1506.06,Gavin Sykes,Long Beach State Beach,G
5314463,3.56,-2.0,1.56,871.33,Donte Tisinger Jr.,Boston University Terriers,G
5242764,1.67,-0.11,1.56,1589.02,Azmar Abdullah,Boston University Terriers,G
5175037,0.85,0.71,1.56,1081.4,Omaha Biliew,Wake Forest Demon Deacons,F
5312336,3.14,-1.59,1.55,721.92,Thiago Sucatzky,Florida International Panthers,G
5262456,1.1,0.45,1.55,1053.76,Yonatan Levy,Pepperdine Waves,F
5106775,1.95,-0.4,1.55,1523.26,A'lahn Sumler,Charleston Southern Buccaneers,G
5311900,0.6,0.94,1.55,1087.97,Andrija Grbovic,Arizona State Sun Devils,F
5177358,4.62,-3.07,1.55,1291.74,Jerone Morton,Washington State Cougars,G
5174599,-0.1,1.65,1.54,1532.53,Trey Autry,George Washington Revolutionaries,G
4888733,2.26,-0.72,1.54,841.06,Chas Kelley III,Georgia Tech Yellow Jackets,G
5259802,-1.07,2.61,1.54,1698.44,Alex Mirhosseini,Arkansas-Pine Bluff Golden Lions,G
5106714,-2.38,3.92,1.54,1127.54,Masai Troutman,George Mason Patriots,G
5107345,3.5,-1.96,1.54,1519.1,Marcus Kell,Western Carolina Catamounts,F
5239526,0.35,1.2,1.54,1257.05,Amaël L'Etang,Dayton Flyers,F
5243245,1.68,-0.14,1.54,564.2,Dante Kearse,The Citadel Bulldogs,F
5061595,-0.43,1.97,1.54,790.49,Damarius Owens,Marquette Golden Eagles,F
5115357,-0.97,2.5,1.53,618.24,Elijah Malone,Colorado Buffaloes,C
4708534,0.76,0.76,1.52,1027.96,Johnny Radford,Eastern Washington Eagles,G
5312333,2.48,-0.96,1.52,1417.65,Alex Kazanecki,Delaware Blue Hens,G
5241714,0.15,1.37,1.52,1413.36,Gianni Cobb,Northern Illinois Huskies,G
5108891,0.61,0.91,1.51,1049.69,Stephon Payne,Seton Hall Pirates,F
5175853,-1.22,2.73,1.51,897.23,Malcolm Wrisby-Jefferson,Brown Bears,G
5108930,-0.61,2.12,1.51,798.73,Jerome Brewer Jr.,La Salle Explorers,F
5174807,-1.2,2.7,1.5,721.14,Jack Janicki,Wisconsin Badgers,G
5176946,0.79,0.71,1.5,1341.3,Zach Kraft,North Dakota Fighting Hawks,G
5176166,2.38,-0.88,1.5,1421.34,Trent Middleton Jr.,North Carolina A&T Aggies,G
5176273,1.33,0.16,1.49,1061.05,Karson Templin,Utah State Aggies,F
5240285,0.36,1.13,1.49,816.79,Tyran Mason,UT Arlington Mavericks,G
5176937,3.43,-1.95,1.48,1581.4,DeAndre Craig Jr.,Purdue Fort Wayne Mastodons,G
5108148,1.33,0.15,1.48,1217.78,Daniel Rouzan,Bethune-Cookman Wildcats,F
5313948,-1.21,2.69,1.48,935.21,Jamari Piercy,Coppin State Eagles,G
5176402,1.27,0.2,1.47,1056.79,Cooper Schwieger,Wake Forest Demon Deacons,F
5215269,0.45,1.02,1.47,1108.61,Lance Stone,Detroit Mercy Titans,G
5314564,0.3,1.17,1.47,909.5,Peter Hemschemeier,SE Louisiana Lions,G
5177368,-0.97,2.43,1.46,1562.37,TJ Biel,Maine Black Bears,F
5101840,0.78,0.68,1.46,838.39,Jaden Toombs,SMU Mustangs,C
4432398,0.27,1.19,1.46,949.23,Noah Taitz,Utah Valley Wolverines,G
5242121,-1.89,3.35,1.46,1561.49,Quel'Ron House,Southern Illinois Salukis,G
5242634,1.83,-0.37,1.46,786.96,Carmelo Pacheco,UCF Knights,G
5237300,0.85,0.61,1.45,1438.08,Omari Witherspoon,Pittsburgh Panthers,G
5107804,0.1,1.35,1.45,1502.66,Miles Byrd,San Diego State Aztecs,G
5176274,1.06,0.4,1.45,603.43,Kalifa Sakho,Houston Cougars,F
5174791,0.22,1.23,1.45,1180.88,Malik Abdullahi,Princeton Tigers,F
4683782,2.54,-1.09,1.45,1757.95,Curtis Williams Jr.,Tulane Green Wave,G
5180818,1.1,0.35,1.44,1853.95,Dylan Brumfield,Southern Miss Golden Eagles,G
5107857,1.03,0.41,1.44,1601.68,Langston Reynolds,Minnesota Golden Gophers,G
5196954,0.59,0.85,1.44,642.71,Emmanuel Kanga,George Mason Patriots,F
5239624,-1.65,3.09,1.44,1600.09,Kevon Vanderhorst,Drexel Dragons,G
5106750,0.1,1.34,1.44,907.31,Zae Blake,UT Rio Grande Valley Vaqueros,G
4711691,2.08,-0.66,1.42,1052.1,James Graham III,Alabama A&M Bulldogs,G
5107070,1.81,-0.4,1.42,1587.93,Colin Porter,Liberty Flames,G
5115354,2.46,-1.04,1.42,1613.27,Ian Scott,Indiana State Sycamores,F
5242116,-1.47,2.89,1.41,1011.5,Ashton Williamson,Florida International Panthers,G
4683734,-0.66,2.07,1.41,1283.7,Anton Brookshire,Austin Peay Governors,PG
5314746,-0.58,1.98,1.41,1047.19,Antonio Munoz,Grambling Tigers,F
5101827,-1.64,3.04,1.4,680.87,Trent Sisley,Indiana Hoosiers,F
5123978,-0.63,2.03,1.4,527.28,Rory Hawke,Saint Mary's Gaels,G
5106684,-0.7,2.1,1.4,1111.81,Carl Daughtery Jr.,UC Davis Aggies,G
5106266,-3.66,5.06,1.4,1136.52,Taj Manning,Kansas State Wildcats,F
5180837,0.84,0.55,1.39,1919.43,Joshua Ward,Cal State Fullerton Titans,G
5241257,-0.56,1.94,1.38,900.03,James Evans Jr.,Cal State Northridge Matadors,G
5117583,0.45,0.93,1.38,857.08,Jimmy Oladokun Jr.,Rice Owls,F
5239618,-0.35,1.73,1.37,1801.41,Macon Emory,Delaware Blue Hens,F
5041945,2.93,-1.55,1.37,1016.04,Bryce Heard,Dayton Flyers,G
5313753,-0.57,1.93,1.36,743.31,Kiani Saxon,Wyoming Cowboys,F
5105606,1.36,-0.0,1.35,556.21,Desmond Claude,Washington Huskies,G
5315246,2.7,-1.35,1.35,1078.83,Samuel Dada,Western Carolina Catamounts,F
5093143,0.05,1.3,1.35,1235.38,Ace Flagg,Maine Black Bears,F
5313932,0.69,0.65,1.35,1665.16,Joey Niesman,Fairleigh Dickinson Knights,G
4684627,0.85,0.49,1.34,1523.87,Chris Bell,California Golden Bears,F
4888885,-1.58,2.92,1.34,526.62,Connor Turnbull,Evansville Purple Aces,F
4711259,2.31,-0.97,1.34,1805.39,Dra Gibbs-Lawhorn,UNLV Rebels,G
5241646,2.47,-1.13,1.33,724.12,Reggie Thomas,North Dakota Fighting Hawks,G
4897936,0.02,1.32,1.33,1304.71,Jayden Jackson,California Baptist Lancers,G
5105881,-0.29,1.62,1.33,1231.25,David Dixon,Duquesne Dukes,F
4711280,-0.61,1.94,1.33,815.58,Ashton Hardaway,Memphis Tigers,F
5241430,3.04,-1.72,1.32,1255.13,All Wright,Xavier Musketeers,G
5107819,1.89,-0.56,1.32,894.23,Dominique Ford,San Diego Toreros,G
4683769,-0.32,1.64,1.32,1477.24,Kwame Evans Jr.,Oregon Ducks,F
5241722,0.2,1.13,1.32,855.37,Cameron McNamee,Dartmouth Big Green,G
4910887,2.41,-1.09,1.31,1327.85,Landon Seaman,Cal State Fullerton Titans,F
5107843,-0.58,1.89,1.31,574.92,Luca Colceag,UT Martin Skyhawks,F
5243271,-0.85,2.16,1.31,604.85,Jalen Lee,Southern Utah Thunderbirds,G
4900669,-0.32,1.62,1.31,1051.06,Ariel Bland,Bethune-Cookman Wildcats,F
5241913,0.14,1.16,1.3,853.17,Sebastian Akins,Wake Forest Demon Deacons,G
5311761,-1.57,2.87,1.3,703.38,Erik Oliver-Bush,Manhattan Jaspers,G
5243100,-0.63,1.93,1.29,558.85,Isaiah Brown,Howard Bison,G
5175066,-0.51,1.8,1.29,1157.0,Terrance Dixon Jr.,Southern Jaguars,F
5239798,0.91,0.38,1.29,1475.24,Kevin de Kovachich,North Alabama Lions,G
5311732,0.17,1.12,1.28,1090.71,Tony Williams,Fairfield Stags,G
5106051,1.05,0.23,1.28,1509.67,Ezra Ausar,USC Trojans,F
5107226,3.3,-2.02,1.28,1792.41,Tyren Moore,Georgia Southern Eagles,G
5313291,1.49,-0.22,1.27,1145.85,Edwin Suarez Jr.,Weber State Wildcats,F
5314476,2.54,-1.27,1.27,1096.29,Pat Curtin,Bucknell Bison,G
4884257,-0.88,2.14,1.27,1048.2,Isaiah Coleman,Oklahoma State Cowboys,G
5105862,-0.13,1.4,1.27,744.4,Luke Haertle,South Dakota State Jackrabbits,G
5106274,-0.07,1.34,1.27,2019.83,Quion Williams,Arkansas-Pine Bluff Golden Lions,G
5313050,-1.28,2.54,1.26,507.27,Jaden Vance,UC San Diego Tritons,F
5174612,1.69,-0.42,1.26,1288.09,Robert Davis Jr.,Old Dominion Monarchs,G
5177530,1.3,-0.04,1.26,1079.21,Micah Octave,Florida A&M Rattlers,G
5176665,-0.98,2.24,1.26,1537.15,Jamal West Jr.,UTEP Miners,F
5243381,1.19,0.07,1.26,1608.68,Jake Lemelman,Mercyhurst Lakers,G
5313093,0.39,0.87,1.26,704.03,Christian Brown,James Madison Dukes,F
5176728,-0.99,2.25,1.26,1395.84,Kaden Gumbs,Texas State Bobcats,G
5245765,1.91,-0.66,1.25,1748.57,Noah Bolanga,Utah Tech Trailblazers,G
4687377,1.76,-0.5,1.25,704.96,Grant Slatten,Tennessee Tech Golden Eagles,G
4683748,1.33,-0.08,1.25,1547.34,Ty Harper,Oral Roberts Golden Eagles,G
5174319,0.16,1.09,1.25,1095.84,Mike Williams,Seton Hall Pirates,G
5243382,3.22,-1.97,1.25,1459.64,Jesse Hafemeister,Charleston Southern Buccaneers,F
5239791,3.69,-2.45,1.24,1044.98,Darren Williams,Florida Gulf Coast Eagles,G
5107255,2.03,-0.79,1.24,1539.24,Kalen Garry,South Dakota State Jackrabbits,G
5314179,0.33,0.9,1.24,1425.04,Christian Meeks,Morgan State Bears,G
5242812,-0.7,1.94,1.24,1336.69,Jerquarius Stanback,Alabama State Hornets,F
5237444,1.92,-0.68,1.23,882.14,Josiah Sanders,Colorado Buffaloes,G
5109787,0.01,1.22,1.23,1196.86,Kosy Akametu,Iona Gaels,G
5106610,0.61,0.62,1.22,1898.43,Cam Gregory,Campbell Fighting Camels,G
4897458,1.76,-0.54,1.22,1172.77,Daylen Berry,Winthrop Eagles,G
5105982,-1.37,2.59,1.22,1557.25,Daniel Rivera,UAB Blazers,F
5102799,2.26,-1.04,1.22,1094.41,Mayar Wol,Bowling Green Falcons,F
5107325,-2.39,3.6,1.21,691.01,Anthony Arrington,Mount St. Mary's Mountaineers,G
5317320,-1.49,2.7,1.21,1030.79,Binael Basil,Wagner Seahawks,F
5176039,3.77,-2.56,1.21,1918.3,Michael McNair,Boston University Terriers,G
5239780,-0.01,1.22,1.21,1584.27,Ty Robinson,Central Arkansas Bears,G
5176449,-0.36,1.57,1.2,633.4,Joey Chammaa,Arkansas State Red Wolves,G
5107455,-1.09,2.3,1.2,1379.66,Caleb Blackwell,UTEP Miners,G
5254339,0.49,0.71,1.2,654.21,Jalen Stokes,UC Davis Aggies,G
5314320,-0.61,1.8,1.2,1499.88,Andre Pasha,New Haven Chargers,F
5313554,1.23,-0.04,1.19,937.51,King-Njhsanni Wilhite,Lamar Cardinals,G
5175146,1.15,0.04,1.19,1397.65,Mekhi Lowery,UIC Flames,G
5105448,0.69,0.48,1.18,1508.64,Chauncey Wiggins,Florida State Seminoles,F
5240746,1.35,-0.18,1.18,1381.21,Cobi Campbell,Troy Trojans,G
5239644,-0.22,1.4,1.18,1245.66,Daniel Johnson,Hampton Pirates,G
4870565,0.97,0.21,1.17,1617.59,Elijah Saunders,Maryland Terrapins,F
5174594,1.57,-0.4,1.17,1828.19,Baraka Okojie,Mercer Bears,G
5239836,2.31,-1.14,1.17,523.0,Amar Amkou,Florida Atlantic Owls,G
5241495,0.22,0.95,1.17,1030.81,Biggie Patterson,Hofstra Pride,G
5108992,0.09,1.08,1.17,839.4,Micah Handlogten,Florida Gators,C
5242403,-1.55,2.71,1.16,1253.02,Victor Payne,Saint Francis Red Flash,G
5107878,0.73,0.43,1.16,966.85,C.J. Jones,Kansas State Wildcats,G
4898280,0.66,0.49,1.15,1521.11,Terrance Jones,Manhattan Jaspers,G
5314734,1.56,-0.41,1.15,1128.22,Julien Gomez,UT Rio Grande Valley Vaqueros,G
5314513,-1.27,2.42,1.15,700.33,Carter Berg-McLean,Loyola Maryland Greyhounds,G
5313722,0.18,0.96,1.15,545.06,Yuval Levin,Purdue Fort Wayne Mastodons,F
4709424,-0.65,1.79,1.14,660.85,Sean Lang,Mercyhurst Lakers,G
5176062,3.03,-1.88,1.14,1017.46,Joe Nugent,Holy Cross Crusaders,G
5313076,-0.03,1.17,1.14,1335.05,Ty Tabales,Bryant Bulldogs,G
5176212,-0.86,1.99,1.13,544.52,Evan Ipsaro,Miami (OH) RedHawks,G
5105543,-1.27,2.41,1.13,1204.92,Aidan Shaw,Boston College Eagles,G
5243379,-0.98,2.11,1.13,971.51,Mykolas Ivanauskas,Mercyhurst Lakers,F
5174814,0.43,0.69,1.12,842.46,Stephan Snagg,Binghamton Bearcats,F
5242926,-0.88,2.0,1.12,1983.24,Gavin Doty,Siena Saints,G
4897534,-0.11,1.23,1.12,1526.68,Myron Amey Jr.,Loyola Marymount Lions,G
5106619,3.71,-2.6,1.11,1431.27,Jackson Benigni,Binghamton Bearcats,G
4845379,0.74,0.36,1.1,669.43,Tristan Gross,Mercer Bears,G
5142356,0.18,0.92,1.1,1280.65,Baye Ndongo,Georgia Tech Yellow Jackets,F
5176783,-1.66,2.76,1.1,1089.48,Traivar Jackson,Northern Arizona Lumberjacks,F
5177575,1.53,-0.44,1.1,1242.04,Cbo Newton,Abilene Christian Wildcats,G
5313563,2.75,-1.65,1.1,501.59,Adriel Nyorha,South Florida Bulls,G
5176346,0.18,0.91,1.09,757.13,Augustinas Kiudulas,Colorado State Rams,F
4869777,1.89,-0.8,1.09,866.97,Karter Knox,Arkansas Razorbacks,G
4684146,0.41,0.68,1.09,880.05,Tyler Powell,Eastern Washington Eagles,G
5315083,-0.74,1.82,1.09,571.04,Trenton Ruth,Stonehill Skyhawks,G
5314357,1.44,-0.35,1.08,1207.92,Reggie Prudhomme,Niagara Purple Eagles,G
5111902,0.47,0.61,1.08,1030.21,Franck Yetna,Texas A&M-Corpus Christi Islanders,F
5144147,-0.24,1.31,1.08,766.72,Daniel Jacobsen,Purdue Boilermakers,C
5314618,-0.09,1.16,1.07,723.36,Rex Stirling,Wofford Terriers,F
5312035,2.21,-1.14,1.07,786.08,Omer Mayer,Purdue Boilermakers,G
5315575,-0.61,1.68,1.07,572.62,Gasper Kocevar,Fresno State Bulldogs,C
5312293,-1.94,3.01,1.07,755.38,Oskar Giltay,Stanford Cardinal,F
5315578,-0.52,1.58,1.07,895.76,Bastien Rieber,Fresno State Bulldogs,G
5239829,1.81,-0.74,1.07,1114.89,Jaehshon Thomas,Drake Bulldogs,G
5243004,-2.6,3.67,1.06,900.79,Pedro Santos,UT Martin Skyhawks,G
5243266,0.15,0.91,1.06,517.41,CJ Hyland,Western Carolina Catamounts,G
5241336,-0.29,1.35,1.06,1783.03,Styles Phipps,Pepperdine Waves,G
4894462,-0.9,1.96,1.06,1150.8,Jaylen Crocker-Johnson,Minnesota Golden Gophers,F
5240524,1.38,-0.33,1.06,1030.48,Julius Halaifonua,Georgetown Hoyas,C
5107524,-0.05,1.1,1.05,1563.89,Jaylen Peterson,Presbyterian Blue Hose,F
5180944,0.51,0.53,1.05,613.62,NaVuan Peterson,Gardner-Webb Runnin' Bulldogs,F
4897465,0.8,0.24,1.04,1668.49,Quimari Peterson,Washington Huskies,G
5314643,0.8,0.23,1.03,1355.92,Gabe Oldham,Denver Pioneers,F
4897478,1.89,-0.87,1.03,1186.77,Landon Wolf,Illinois State Redbirds,G
5182412,0.97,0.05,1.02,1527.23,Tyler Perkins,Villanova Wildcats,G
4903264,-1.85,2.87,1.02,1865.91,Jake Heidbreder,Fresno State Bulldogs,G
5177521,0.56,0.45,1.01,1373.4,AC Bryant,Jacksonville State Gamecocks,G
5187519,2.29,-1.27,1.01,949.59,Adam Harakow,Wyoming Cowboys,G
5041934,3.2,-2.19,1.01,1516.43,Danny Carbuccia,Massachusetts Minutemen,G
5311609,0.66,0.35,1.01,1345.27,Keith McKnight,Quinnipiac Bobcats,G
5060721,0.55,0.46,1.01,1724.3,Nick Janowski,St. Thomas-Minnesota Tommies,G
5156117,1.68,-0.67,1.01,1471.66,Ryan Mela,Providence Friars,G
5243023,0.26,0.74,1.01,605.22,Fallou Gueye,Sacred Heart Pioneers,G
5108917,0.05,0.96,1.0,1365.03,Brody Rowbury,Idaho Vandals,F
5313070,-0.73,1.73,1.0,892.31,Ayouba Berthe,Georgia State Panthers,G
5239788,0.82,0.17,1.0,924.47,Yvens Paul,Eastern Kentucky Colonels,F
5175857,-1.73,2.72,0.99,930.45,N'famara Dabo,Brown Bears,F
5177174,2.59,-1.6,0.99,1513.97,Jackson Hicke,Princeton Tigers,G
4897192,2.98,-2.0,0.98,1350.7,AJ Lopez,Richmond Spiders,G
5105984,0.41,0.58,0.98,1071.03,Sincere Parker,Memphis Tigers,G
5107880,0.3,0.68,0.98,1329.18,Cameron Fens,South Dakota Coyotes,C
5312445,-0.89,1.87,0.98,835.07,Ryan Richardson,Binghamton Bearcats,G
5312050,1.74,-0.77,0.97,1630.96,Corey Caulker,East Carolina Pirates,G
5165276,1.8,-0.83,0.97,1336.38,Jeremiah Wilkinson,Georgia Bulldogs,G
5177211,2.62,-1.65,0.97,1066.62,Alvaro Folgueiras,Iowa Hawkeyes,F
5177149,0.21,0.75,0.97,1228.44,Michael Houge,Oakland Golden Grizzlies,F
5105660,2.48,-1.52,0.96,1399.8,Geoff Sprouse,American University Eagles,G
5152729,-0.21,1.18,0.96,866.91,Jalin Holland,Colorado Buffaloes,G
5110696,0.49,0.47,0.96,1416.36,Toby Harris,Iona Gaels,F
5107830,-1.64,2.59,0.95,1562.36,Maleek Arington,Seattle U Redhawks,G
5241721,-0.79,1.74,0.95,1187.71,Kareem Thomas,Dartmouth Big Green,G
4433185,-2.0,2.95,0.95,736.99,Antwan Burnett,Missouri State Bears,G
5194058,1.35,-0.4,0.95,1045.91,JaVar Daniel,West Georgia Wolves,F
5177175,-0.58,1.53,0.95,873.42,Dalen Davis,Princeton Tigers,G
5247744,-0.35,1.3,0.95,762.14,Silas Bennion,South Dakota Coyotes,G
5103832,1.28,-0.34,0.94,854.26,Comeh Emuobor,New Hampshire Wildcats,G
5101664,0.41,0.53,0.94,1236.29,Nojus Indrusaitis,Pittsburgh Panthers,G
5325879,-0.53,1.47,0.94,1179.0,Antonio Baker Jr.,Florida A&M Rattlers,G
4693725,0.77,0.16,0.93,1255.65,Javon Ruffin,Bowling Green Falcons,G
5178200,1.18,-0.24,0.93,1179.43,Seneca Willoughby,Bethune-Cookman Wildcats,G
5313179,1.45,-0.52,0.93,1064.46,Zacch Wiggins,Old Dominion Monarchs,G
5279252,-0.92,1.85,0.93,758.93,Myles Parker,Marist Red Foxes,F
5106722,-1.33,2.26,0.92,571.88,Jared Frey,UMass Lowell River Hawks,G
5314551,0.7,0.22,0.92,861.77,Logan Applegate,The Citadel Bulldogs,G
5242938,1.03,-0.12,0.92,1341.65,Quentin Heady,Bethune-Cookman Wildcats,F
5176260,-1.87,2.79,0.91,823.8,Pavle Stošic,Pepperdine Waves,F
5107273,0.91,0.01,0.91,1580.24,Damari Wheeler-Thomas,North Dakota State Bison,G
5313139,-1.33,2.25,0.91,840.14,Jojo Murphy,Seattle U Redhawks,G
5176465,0.14,0.76,0.91,1226.14,Kilian Brockhoff,William & Mary Tribe,F
5315592,-1.88,2.79,0.91,635.12,Cameron Johnson,Mercyhurst Lakers,F
4683741,0.02,0.88,0.91,704.35,Jakai Robinson,Bryant Bulldogs,G
4869739,-0.17,1.07,0.9,1159.67,Sean Stewart,Oregon Ducks,F
4702994,1.39,-0.49,0.9,508.2,Brandon Noel,Ohio State Buckeyes,F
5105562,-0.47,1.37,0.9,1259.43,Solomon Washington,Maryland Terrapins,F
5312429,-1.8,2.7,0.89,930.57,Davius Loury,Cal State Northridge Matadors,F
5312350,1.56,-0.68,0.88,1439.81,Trey Simpson,Kennesaw State Owls,F
5116468,0.79,0.09,0.88,1442.68,Andrew Holifield,Lamar Cardinals,F
5177169,1.42,-0.54,0.88,1344.42,Max Frazier,Central Connecticut Blue Devils,F
4585602,-0.47,1.34,0.88,906.96,D'Avian Houston,Texas A&M-Corpus Christi Islanders,G
5149116,-0.74,1.61,0.87,602.07,Ty Davis,Creighton Bluejays,G
5174615,1.09,-0.22,0.87,729.79,Tarique Foster,UAlbany Great Danes,F
5106718,-0.91,1.78,0.87,638.17,Collin Metcalf,Maryland Terrapins,C
5240935,0.63,0.24,0.87,1720.95,Dovydas Butka,Campbell Fighting Camels,F
4895755,0.53,0.34,0.86,1216.02,Asa Thomas,Furman Paladins,G
5177705,-2.57,3.43,0.86,540.4,Ma'Shy Hill,Abilene Christian Wildcats,F
5243096,0.89,-0.03,0.86,1424.18,EJ Ryans,Western Michigan Broncos,G
5177741,0.32,0.53,0.85,1636.61,Jayson Petty,Kansas City Roos,G
5314509,1.4,-0.56,0.85,697.64,Cole Bowser,Furman Paladins,G
4602029,-2.71,3.55,0.84,662.61,Keshawn Williams,Iona Gaels,G
4431930,-0.21,1.05,0.84,1622.97,Tyler Cochran,Rhode Island Rams,G
5112187,2.2,-1.36,0.84,943.71,Jimel Lane,Grambling Tigers,F
5314183,-1.9,2.73,0.84,675.08,Adrean Newton,Norfolk State Spartans,G
5243038,0.01,0.82,0.83,1379.28,Alex Chaikin,UC San Diego Tritons,G
5311760,1.55,-0.72,0.83,1284.7,Anthony Isaac,Manhattan Jaspers,F
5176577,2.56,-1.72,0.83,803.36,Josiah Hammons,UIC Flames,G
5241352,1.88,-1.05,0.83,761.85,Kai Burdick,Southern Utah Thunderbirds,C
5241772,1.49,-0.66,0.83,816.24,Raysean Johnson,Fairleigh Dickinson Knights,G
5314173,-0.65,1.48,0.83,592.6,Trey Brown,Maryland Eastern Shore Hawks,PG
5312256,0.75,0.08,0.83,789.65,Brady Koehler,Notre Dame Fighting Irish,F
5176795,2.29,-1.46,0.82,1336.3,Jacob Meyer,UAB Blazers,G
5239676,0.37,0.45,0.82,787.17,Khaafiq Myers,Saint Joseph's Hawks,G
5312338,-2.35,3.17,0.81,1419.96,Eric Dibami,Florida International Panthers,F
5312011,1.53,-0.72,0.81,877.35,Austin Goode,Cal Poly Mustangs,F
5316047,-0.79,1.6,0.8,1069.73,Thomas Bassong,Florida State Seminoles,F
5312187,0.38,0.42,0.8,1006.89,Tomas Valentiny,Stony Brook Seawolves,F
4896620,1.79,-0.99,0.79,1841.11,Justin Neely,UNC Greensboro Spartans,F
5240417,0.34,0.45,0.79,1353.18,Jacob Hudson,Gardner-Webb Runnin' Bulldogs,G
5106055,2.47,-1.69,0.79,1312.89,Jaxon Ellingsworth,Arkansas State Red Wolves,F
4684733,-1.49,2.27,0.78,636.3,Tyrell Ward,VCU Rams,G
5242905,-0.15,0.94,0.78,1704.87,Grant Randall,Quinnipiac Bobcats,F
5313308,-1.41,2.19,0.78,821.2,Gregory Lawson II,Eastern Michigan Eagles,G
5101673,2.49,-1.71,0.78,1522.07,Jovan Milicevic,Xavier Musketeers,F
5176342,0.27,0.5,0.78,1176.43,Eddie Placer,Wagner Seahawks,G
5312188,-0.51,1.29,0.78,1345.49,Andrej Shoshkikj,Stony Brook Seawolves,G
5177187,0.64,0.14,0.78,1107.99,Samson Aletan,Yale Bulldogs,C
4433596,2.44,-1.67,0.77,875.82,Chance Moore,West Virginia Mountaineers,G
5243045,4.14,-3.37,0.77,1152.1,Kevin McCarthy,Army Black Knights,G
5242282,-0.73,1.5,0.76,963.99,Quin Gorman,Stony Brook Seawolves,F
5313721,-1.15,1.9,0.75,715.11,EJ Mosley,Purdue Fort Wayne Mastodons,G
5101852,-0.46,1.21,0.74,679.89,Shon Abaev,Cincinnati Bearcats,G
5108028,1.2,-0.45,0.74,1162.31,Billy Smith,Chattanooga Mocs,G
5176757,2.05,-1.3,0.74,668.67,Josh Hayes,Utah Utes,F
5312925,-2.05,2.78,0.73,1106.93,Malchiah Marable,Central Arkansas Bears,F
5313202,1.13,-0.4,0.73,753.46,Stephen Williams,South Alabama Jaguars,F
5105795,-0.27,1.0,0.73,832.39,Kaleb Banks,DePaul Blue Demons,F
5176664,-0.1,0.83,0.73,867.81,Kade Douglas,Tarleton State Texans,G
5312172,-2.03,2.75,0.73,579.68,Brooklyn Vick,North Carolina A&T Aggies,G
5243211,1.44,-0.71,0.72,663.97,Mihailo Boškovic,BYU Cougars,F
5314453,0.97,-0.25,0.72,1529.85,BJ Plummer,North Florida Ospreys,F
5314722,1.27,-0.55,0.72,2080.98,Joel Foxwell,Portland Pilots,G
5243019,1.1,-0.39,0.72,1525.96,Mekhi Conner,Sacred Heart Pioneers,G
5144092,-1.46,2.18,0.71,723.89,Jordan Lowery,UT Arlington Mavericks,G
4685685,-1.04,1.75,0.71,1297.68,Devin Williams,Florida Atlantic Owls,F
5314461,2.89,-2.18,0.71,1609.29,Sam Hughes,Boston University Terriers,F
5176660,-1.27,1.98,0.7,504.15,Hasan Abdul Hakim,Memphis Tigers,G
5176034,-1.86,2.56,0.7,1063.9,Tate Laczkowski,Army Black Knights,F
5108764,0.61,0.08,0.69,1638.25,Orlando Lovejoy,Detroit Mercy Titans,G
5311582,-3.29,3.98,0.69,1066.9,Preston Turner,Eastern Illinois Panthers,G
4869741,3.55,-2.87,0.68,1052.65,Yohan Traore,Butler Bulldogs,F
4702741,-0.82,1.49,0.67,1275.91,Keegan Harvey,Bryant Bulldogs,F
5242573,0.25,0.42,0.67,1153.91,Braden East,Lamar Cardinals,F
5105987,-0.31,0.97,0.66,1462.73,Barry Evans,VCU Rams,F
5180743,0.42,0.24,0.66,657.5,Chris Terrell,New Mexico State Aggies,G
5240017,0.5,0.16,0.66,589.64,Mehki Ellison,Eastern Michigan Eagles,G
5176814,3.11,-2.45,0.66,1634.51,Marcus Hall,Green Bay Phoenix,F
4593815,-0.05,0.7,0.66,1430.07,Rashaun Agee,Texas A&M Aggies,F
5312655,-1.63,2.28,0.65,675.14,Elijah Parker,Central Connecticut Blue Devils,G
5105560,1.84,-1.19,0.65,1698.3,Erik Pratt,Stony Brook Seawolves,G
5108011,-0.05,0.7,0.65,1707.42,Aidan Hadaway,Ohio Bobcats,F
5176196,0.67,-0.02,0.65,526.09,Rashaan Mbemba,Colorado State Rams,F
5107708,-0.55,1.19,0.64,792.3,Kyle Thomas,SIU Edwardsville Cougars,F
4848644,0.8,-0.16,0.64,547.68,JaQualon Roberts,Davidson Wildcats,F
4869768,-0.49,1.12,0.64,1640.4,David Castillo,Kansas State Wildcats,G
5177049,1.64,-1.01,0.63,504.94,Bubz Alvarez,South Dakota State Jackrabbits,G
4897173,0.5,0.14,0.63,1108.4,Alex Anderson,Texas Southern Tigers,G
5175409,0.91,-0.29,0.63,680.77,Chudi Dioramma,Arkansas State Red Wolves,F
5314570,-0.39,1.02,0.62,1437.96,Noah Norgaard,UNC Greensboro Spartans,G
5177114,-0.76,1.38,0.62,1419.07,Seydou Traore,Utah Utes,F
5176836,1.06,-0.44,0.62,1185.64,Darius Duffy,Purdue Fort Wayne Mastodons,F
5315585,0.15,0.47,0.62,1347.82,Tomislav Buljan,New Mexico Lobos,F
5107272,0.4,0.21,0.62,774.7,Tajavis Miller,New Mexico Lobos,G
