team_id,athlete_id,on_court_pts,pts_scored,pts_ast,scored_pct,assist_pct,resp_pct
21,4873147,827,137,133,0.1657,0.1608,0.3265
2097,4711262,1305,297,129,0.2276,0.0989,0.3264
2239,4910887,861,224,57,0.2602,0.0662,0.3264
2567,5105552,1005,180,148,0.1791,0.1473,0.3264
145,5311523,1045,196,145,0.1876,0.1388,0.3263
299,5177115,855,217,62,0.2538,0.0725,0.3263
2368,5242621,757,169,78,0.2232,0.103,0.3263
2653,5240745,1137,195,176,0.1715,0.1548,0.3263
3101,4897982,1091,239,117,0.2191,0.1072,0.3263
2132,5105790,423,77,61,0.182,0.1442,0.3262
2506,5175672,1058,251,94,0.2372,0.0888,0.3261
161,5313938,586,151,40,0.2577,0.0683,0.3259
2449,5241640,1037,148,190,0.1427,0.1832,0.3259
28,5107149,89,12,17,0.1348,0.191,0.3258
2428,5314190,930,212,91,0.228,0.0978,0.3258
160,5103832,482,139,18,0.2884,0.0373,0.3257
239,5095152,1133,309,60,0.2727,0.053,0.3257
231,5314508,258,62,22,0.2403,0.0853,0.3256
2169,5108720,172,46,10,0.2674,0.0581,0.3256
2750,5314630,774,180,72,0.2326,0.093,0.3256
84,5107375,759,178,69,0.2345,0.0909,0.3254
104,5176039,1309,327,99,0.2498,0.0756,0.3254
2168,5177122,956,223,88,0.2333,0.0921,0.3253
2277,4691165,870,234,49,0.269,0.0563,0.3253
2571,5107255,953,170,140,0.1784,0.1469,0.3253
172,5241717,206,41,26,0.199,0.1262,0.3252
2737,5105885,1027,215,119,0.2093,0.1159,0.3252
2449,5107273,809,187,76,0.2311,0.0939,0.3251
2294,5177211,763,138,110,0.1809,0.1442,0.325
2413,5247158,1003,174,152,0.1735,0.1515,0.325
2193,5174800,1022,273,59,0.2671,0.0577,0.3249
2428,5176266,157,36,15,0.2293,0.0955,0.3248
13,5242268,1275,249,165,0.1953,0.1294,0.3247
94,5106776,1241,300,103,0.2417,0.083,0.3247
2430,5314574,1026,290,43,0.2827,0.0419,0.3246
2010,5177572,1128,278,88,0.2465,0.078,0.3245
2011,5313401,151,46,3,0.3046,0.0199,0.3245
2029,5174317,974,273,43,0.2803,0.0441,0.3244
2086,5311946,577,91,96,0.1577,0.1664,0.3241
2729,5312326,972,227,88,0.2335,0.0905,0.3241
94,4904206,855,218,59,0.255,0.069,0.324
152,4937074,1068,244,102,0.2285,0.0955,0.324
2541,5176359,1139,270,99,0.2371,0.0869,0.324
12,5311897,71,16,7,0.2254,0.0986,0.3239
222,5182412,1195,307,80,0.2569,0.0669,0.3238
2199,5242937,1140,249,120,0.2184,0.1053,0.3237
2908,5241749,414,106,28,0.256,0.0676,0.3237
2184,4897383,683,189,32,0.2767,0.0469,0.3236
2309,5313324,720,174,59,0.2417,0.0819,0.3236
2473,5313714,890,212,76,0.2382,0.0854,0.3236
2598,5247200,921,167,131,0.1813,0.1422,0.3236
159,5106240,711,179,51,0.2518,0.0717,0.3235
288,5175660,816,184,80,0.2255,0.098,0.3235
2449,5314778,1048,190,149,0.1813,0.1422,0.3235
2635,5242123,238,54,23,0.2269,0.0966,0.3235
24,4684745,167,37,17,0.2216,0.1018,0.3234
2529,4709320,1110,304,55,0.2739,0.0495,0.3234
218,5240369,1166,283,94,0.2427,0.0806,0.3233
2250,5313012,845,156,117,0.1846,0.1385,0.3231
2309,5176262,811,196,66,0.2417,0.0814,0.3231
2569,5317332,489,136,22,0.2781,0.045,0.3231
290,5312457,1158,266,108,0.2297,0.0933,0.323
167,5254340,1084,204,146,0.1882,0.1347,0.3229
30,5106051,1038,263,72,0.2534,0.0694,0.3227
149,5105819,31,10,0,0.3226,0.0,0.3226
2393,5176763,1091,273,79,0.2502,0.0724,0.3226
135,5144165,1259,239,167,0.1898,0.1326,0.3225
251,4432243,1064,275,68,0.2585,0.0639,0.3224
12,5041953,906,201,91,0.2219,0.1004,0.3223
183,4873145,1089,302,49,0.2773,0.045,0.3223
2006,5108060,1108,269,88,0.2428,0.0794,0.3222
43,5241754,863,149,129,0.1727,0.1495,0.3221
2754,5107077,1143,289,79,0.2528,0.0691,0.322
294,4845388,848,164,109,0.1934,0.1285,0.3219
2132,5175032,1016,194,133,0.1909,0.1309,0.3219
276,4897504,1072,300,45,0.2799,0.042,0.3218
164,5312037,115,14,23,0.1217,0.2,0.3217
2229,5175759,1234,336,61,0.2723,0.0494,0.3217
300,5105615,656,168,43,0.2561,0.0655,0.3216
331,5241269,765,134,112,0.1752,0.1464,0.3216
2815,5241311,1250,312,90,0.2496,0.072,0.3216
322,5323977,28,3,6,0.1071,0.2143,0.3214
2449,5107278,644,174,33,0.2702,0.0512,0.3214
2226,5175058,757,180,63,0.2378,0.0832,0.321
2057,5176310,832,200,67,0.2404,0.0805,0.3209
2837,5250755,1097,224,128,0.2042,0.1167,0.3209
36,5177264,106,13,21,0.1226,0.1981,0.3208
82,5313882,53,9,8,0.1698,0.1509,0.3208
2405,5240966,53,17,0,0.3208,0.0,0.3208
2473,5241679,53,13,4,0.2453,0.0755,0.3208
2330,5177250,1026,239,90,0.2329,0.0877,0.3207
2670,4701030,739,175,62,0.2368,0.0839,0.3207
2674,5241429,739,178,59,0.2409,0.0798,0.3207
265,5105588,836,216,52,0.2584,0.0622,0.3206
278,4903264,1154,280,90,0.2426,0.078,0.3206
88,5177219,78,23,2,0.2949,0.0256,0.3205
2751,5313751,596,101,90,0.1695,0.151,0.3205
2261,4433231,387,104,20,0.2687,0.0517,0.3204
2443,5313574,231,39,35,0.1688,0.1515,0.3203
164,5234749,631,136,66,0.2155,0.1046,0.3201
183,4683697,981,202,112,0.2059,0.1142,0.3201
2439,4703899,1153,178,191,0.1544,0.1657,0.32
2523,5313731,791,161,92,0.2035,0.1163,0.3198
77,5060696,660,154,57,0.2333,0.0864,0.3197
2330,5176649,951,209,95,0.2198,0.0999,0.3197
2752,5105569,1298,228,187,0.1757,0.1441,0.3197
9,5189257,973,235,76,0.2415,0.0781,0.3196
36,5176346,535,132,39,0.2467,0.0729,0.3196
36,5241234,679,150,67,0.2209,0.0987,0.3196
251,5239838,998,280,39,0.2806,0.0391,0.3196
45,4685650,986,167,148,0.1694,0.1501,0.3195
2244,5175671,986,211,104,0.214,0.1055,0.3195
2198,5313633,360,82,33,0.2278,0.0917,0.3194
2350,5176275,664,137,75,0.2063,0.113,0.3193
66,4848637,1065,294,46,0.2761,0.0432,0.3192
221,5196882,116,16,21,0.1379,0.181,0.319
2306,5242561,116,23,14,0.1983,0.1207,0.319
2046,5060699,1183,312,65,0.2637,0.0549,0.3187
197,4701189,1089,295,52,0.2709,0.0478,0.3186
315,5106680,612,153,42,0.25,0.0686,0.3186
2441,5314310,204,51,14,0.25,0.0686,0.3186
108,4902967,829,170,94,0.2051,0.1134,0.3185
201,5238221,471,92,58,0.1953,0.1231,0.3185
2547,5313139,518,98,67,0.1892,0.1293,0.3185
58,5107251,1115,290,65,0.2601,0.0583,0.3184
305,5107903,958,238,67,0.2484,0.0699,0.3184
2454,5243208,1225,303,87,0.2473,0.071,0.3184
2908,5183294,968,228,80,0.2355,0.0826,0.3182
142,5054085,808,141,116,0.1745,0.1436,0.3181
151,5312050,1019,157,167,0.1541,0.1639,0.318
2198,5242400,959,215,90,0.2242,0.0938,0.318
2535,4898194,1214,172,214,0.1417,0.1763,0.318
2837,5313493,1044,263,69,0.2519,0.0661,0.318
2046,5312890,733,138,95,0.1883,0.1296,0.3179
2674,4897302,1104,293,58,0.2654,0.0525,0.3179
253,5241350,362,52,63,0.1436,0.174,0.3177
66,5241380,63,15,5,0.2381,0.0794,0.3175
2110,5312926,1118,192,163,0.1717,0.1458,0.3175
2729,5242597,315,59,41,0.1873,0.1302,0.3175
2856,5314834,63,20,0,0.3175,0.0,0.3175
159,5241721,668,174,38,0.2605,0.0569,0.3174
172,5175898,706,105,119,0.1487,0.1686,0.3173
2099,5243383,271,41,45,0.1513,0.1661,0.3173
2250,5196913,681,152,64,0.2232,0.094,0.3172
2351,4897534,1015,257,65,0.2532,0.064,0.3172
254,5311937,391,41,83,0.1049,0.2123,0.3171
150,5061585,1082,292,51,0.2699,0.0471,0.317
2116,5175069,672,128,85,0.1905,0.1265,0.317
356,4684269,811,153,104,0.1887,0.1282,0.3169
2466,5243093,366,75,41,0.2049,0.112,0.3169
55,5060718,1010,119,201,0.1178,0.199,0.3168
2752,5105454,1386,262,177,0.189,0.1277,0.3167
113,4897361,1172,298,73,0.2543,0.0623,0.3166
193,5313368,395,81,44,0.2051,0.1114,0.3165
2717,4897626,774,173,72,0.2235,0.093,0.3165
2217,5311734,1059,270,65,0.255,0.0614,0.3163
270,4838711,348,69,41,0.1983,0.1178,0.3161
2277,5243123,965,237,68,0.2456,0.0705,0.3161
139,5254323,38,12,0,0.3158,0.0,0.3158
142,4711270,38,8,4,0.2105,0.1053,0.3158
357,5241914,1064,260,76,0.2444,0.0714,0.3158
91,4823976,1169,267,102,0.2284,0.0873,0.3157
98,5313163,833,184,79,0.2209,0.0948,0.3157
2320,5313554,751,118,119,0.1571,0.1585,0.3156
277,4433596,653,176,30,0.2695,0.0459,0.3155
2635,5314364,992,154,159,0.1552,0.1603,0.3155
2029,5259802,1094,229,116,0.2093,0.106,0.3154
2617,5314594,669,122,89,0.1824,0.133,0.3154
47,5176075,945,126,172,0.1333,0.182,0.3153
311,5177368,796,190,61,0.2387,0.0766,0.3153
2169,5176278,352,85,26,0.2415,0.0739,0.3153
2335,5107070,1342,243,180,0.1811,0.1341,0.3152
2182,5105781,603,134,56,0.2222,0.0929,0.3151
204,5176771,400,109,17,0.2725,0.0425,0.315
2751,5243127,902,226,58,0.2506,0.0643,0.3149
2066,5312446,575,168,13,0.2922,0.0226,0.3148
2429,5312042,413,62,68,0.1501,0.1646,0.3148
2454,5257916,899,201,82,0.2236,0.0912,0.3148
2710,5176331,324,43,59,0.1327,0.1821,0.3148
154,5241913,556,92,83,0.1655,0.1493,0.3147
99,5101776,1030,131,193,0.1272,0.1874,0.3146
2466,5176781,995,246,67,0.2472,0.0673,0.3146
112358,5177096,1122,234,119,0.2086,0.1061,0.3146
140,5314674,738,180,52,0.2439,0.0705,0.3144
2674,5313883,1037,197,129,0.19,0.1244,0.3144
153,4712836,1133,250,106,0.2207,0.0936,0.3142
2752,5107148,904,196,88,0.2168,0.0973,0.3142
38,5144392,819,184,73,0.2247,0.0891,0.3138
130,4873153,1074,276,61,0.257,0.0568,0.3138
299,5238187,1230,299,87,0.2431,0.0707,0.3138
2464,5313239,1020,195,125,0.1912,0.1225,0.3137
58,4699760,1196,253,122,0.2115,0.102,0.3135
108,5175954,893,193,87,0.2161,0.0974,0.3135
153,5312014,769,166,75,0.2159,0.0975,0.3134
339,5313845,1053,198,132,0.188,0.1254,0.3134
2099,5177167,1104,196,150,0.1775,0.1359,0.3134
21,5175973,565,63,114,0.1115,0.2018,0.3133
284,5315083,316,64,35,0.2025,0.1108,0.3133
288,4897583,1066,261,73,0.2448,0.0685,0.3133
2349,5313154,332,97,7,0.2922,0.0211,0.3133
2545,5106865,1050,251,78,0.239,0.0743,0.3133
171,5313685,447,73,67,0.1633,0.1499,0.3132
2540,5215271,1261,267,128,0.2117,0.1015,0.3132
2710,5176322,862,207,63,0.2401,0.0731,0.3132
2751,5177137,1092,210,132,0.1923,0.1209,0.3132
2352,5314513,575,82,98,0.1426,0.1704,0.313
2523,5175001,968,216,87,0.2231,0.0899,0.313
2545,5176390,639,122,78,0.1909,0.1221,0.313
2634,5242985,1305,371,37,0.2843,0.0284,0.3126
43,5241755,512,135,25,0.2637,0.0488,0.3125
98,5105587,1050,267,61,0.2543,0.0581,0.3124
161,5107349,941,223,71,0.237,0.0755,0.3124
233,5105758,1085,272,67,0.2507,0.0618,0.3124
294,5313674,973,246,58,0.2528,0.0596,0.3124
259,4685673,1028,235,86,0.2286,0.0837,0.3123
2603,5142608,1073,293,42,0.2731,0.0391,0.3122
2636,5240407,820,199,57,0.2427,0.0695,0.3122
2132,5149078,801,224,26,0.2797,0.0325,0.3121
2908,5313530,881,221,54,0.2509,0.0613,0.3121
56,5314558,1202,283,92,0.2354,0.0765,0.312
2016,5107789,1032,201,121,0.1948,0.1172,0.312
2448,5312174,766,140,99,0.1828,0.1292,0.312
156,5105577,1068,222,111,0.2079,0.1039,0.3118
2569,5241847,465,104,41,0.2237,0.0882,0.3118
2678,5243265,154,39,9,0.2532,0.0584,0.3117
270,5241668,661,84,122,0.1271,0.1846,0.3116
2329,5176077,1204,180,195,0.1495,0.162,0.3115
2539,5176426,684,179,34,0.2617,0.0497,0.3114
2439,5105538,1166,254,109,0.2178,0.0935,0.3113
302,4702596,903,195,86,0.2159,0.0952,0.3112
257,5106043,270,46,38,0.1704,0.1407,0.3111
2441,5108121,550,124,47,0.2255,0.0855,0.3109
2511,5176643,1129,211,140,0.1869,0.124,0.3109
62,4701217,1229,172,210,0.14,0.1709,0.3108
2130,5177534,399,110,14,0.2757,0.0351,0.3108
2623,5313693,1104,193,150,0.1748,0.1359,0.3107
116,4702218,1108,176,168,0.1588,0.1516,0.3105
2166,5239520,541,80,88,0.1479,0.1627,0.3105
314,5109787,873,214,57,0.2451,0.0653,0.3104
2182,5239623,567,144,32,0.254,0.0564,0.3104
47,5243100,232,32,40,0.1379,0.1724,0.3103
71,5313820,116,26,10,0.2241,0.0862,0.3103
202,5313567,29,9,0,0.3103,0.0,0.3103
2174,5241607,1115,251,95,0.2251,0.0852,0.3103
2603,5239678,29,7,2,0.2414,0.069,0.3103
2653,5240748,58,13,5,0.2241,0.0862,0.3103
153,4895793,303,74,20,0.2442,0.066,0.3102
232,5105444,803,227,22,0.2827,0.0274,0.3101
228,4869781,71,20,2,0.2817,0.0282,0.3099
300,5313007,1052,139,187,0.1321,0.1778,0.3099
2627,5314858,581,96,84,0.1652,0.1446,0.3098
26,5060706,1179,257,108,0.218,0.0916,0.3096
91,5239765,239,44,30,0.1841,0.1255,0.3096
2032,5312390,281,54,33,0.1922,0.1174,0.3096
2643,4897421,869,151,118,0.1738,0.1358,0.3096
2169,4897761,462,72,71,0.1558,0.1537,0.3095
2241,4895353,475,123,24,0.2589,0.0505,0.3095
2335,5238192,42,13,0,0.3095,0.0,0.3095
2453,5314349,630,124,71,0.1968,0.1127,0.3095
68,5241230,954,229,66,0.24,0.0692,0.3092
2630,5242999,977,246,56,0.2518,0.0573,0.3091
2000,5241312,288,75,14,0.2604,0.0486,0.309
2674,5313891,178,37,18,0.2079,0.1011,0.309
2443,5108809,1502,380,84,0.253,0.0559,0.3089
2619,5106719,123,18,20,0.1463,0.1626,0.3089
2755,5239582,777,214,26,0.2754,0.0335,0.3089
103,4706918,703,94,123,0.1337,0.175,0.3087
258,5105464,998,95,213,0.0952,0.2134,0.3086
2464,4896885,418,112,17,0.2679,0.0407,0.3086
2547,5177716,969,199,100,0.2054,0.1032,0.3086
57,5238195,1222,213,164,0.1743,0.1342,0.3085
59,4683757,927,254,32,0.274,0.0345,0.3085
150,5041937,804,122,126,0.1517,0.1567,0.3085
2000,5107885,564,112,62,0.1986,0.1099,0.3085
98,5313164,830,172,84,0.2072,0.1012,0.3084
294,5313678,801,124,123,0.1548,0.1536,0.3084
349,5314458,107,22,11,0.2056,0.1028,0.3084
2250,4700527,856,204,60,0.2383,0.0701,0.3084
233,5314753,120,29,8,0.2417,0.0667,0.3083
235,5176660,240,36,38,0.15,0.1583,0.3083
278,5107167,266,72,10,0.2707,0.0376,0.3083
2253,5107895,1012,183,129,0.1808,0.1275,0.3083
2083,5242553,1061,143,184,0.1348,0.1734,0.3082
84,4897451,1188,108,258,0.0909,0.2172,0.3081
253,4897439,211,36,29,0.1706,0.1374,0.3081
2540,4593883,779,140,100,0.1797,0.1284,0.3081
2154,5313948,435,95,39,0.2184,0.0897,0.308
2169,4433577,224,48,21,0.2143,0.0938,0.308
2426,5176087,828,158,97,0.1908,0.1171,0.308
2550,5238170,474,87,59,0.1835,0.1245,0.308
167,5315585,1010,244,67,0.2416,0.0663,0.3079
349,5176034,627,104,89,0.1659,0.1419,0.3078
2729,5174608,1069,215,114,0.2011,0.1066,0.3078
2717,5225519,13,4,0,0.3077,0.0,0.3077
2350,5108022,582,155,24,0.2663,0.0412,0.3076
46,5105641,739,203,24,0.2747,0.0325,0.3072
26,5105794,521,104,56,0.1996,0.1075,0.3071
93,5239783,883,145,126,0.1642,0.1427,0.3069
350,4838717,1033,265,52,0.2565,0.0503,0.3069
357,4898169,808,206,42,0.255,0.052,0.3069
2050,5241705,238,63,10,0.2647,0.042,0.3067
2239,5176246,1089,214,120,0.1965,0.1102,0.3067
2415,5107977,887,164,108,0.1849,0.1218,0.3067
2670,5175368,1014,256,55,0.2525,0.0542,0.3067
2335,4703572,1373,269,152,0.1959,0.1107,0.3066
2520,5116517,261,67,13,0.2567,0.0498,0.3065
164,5142358,816,131,119,0.1605,0.1458,0.3064
2815,4873146,1090,245,89,0.2248,0.0817,0.3064
2031,5314309,1136,245,103,0.2157,0.0907,0.3063
2546,5177370,852,168,93,0.1972,0.1092,0.3063
2226,5312060,872,219,48,0.2511,0.055,0.3062
2447,5313592,983,252,49,0.2564,0.0498,0.3062
344,4873112,98,9,21,0.0918,0.2143,0.3061
2294,5241363,918,212,69,0.2309,0.0752,0.3061
2413,5107477,1000,222,84,0.222,0.084,0.306
2154,4897522,85,18,8,0.2118,0.0941,0.3059
2514,5311609,932,219,66,0.235,0.0708,0.3058
2653,5176732,1223,254,120,0.2077,0.0981,0.3058
2199,5240017,350,65,42,0.1857,0.12,0.3057
253,5179285,36,11,0,0.3056,0.0,0.3056
221,5101664,701,156,58,0.2225,0.0827,0.3053
111,5174569,1183,196,165,0.1657,0.1395,0.3052
2511,5176801,878,219,49,0.2494,0.0558,0.3052
2006,5105847,1062,182,142,0.1714,0.1337,0.3051
2453,5239797,1079,285,44,0.2641,0.0408,0.3049
2065,5106279,975,197,100,0.2021,0.1026,0.3046
147,4897923,926,205,77,0.2214,0.0832,0.3045
253,5242946,1133,251,94,0.2215,0.083,0.3045
2433,5105539,1156,253,99,0.2189,0.0856,0.3045
2653,4897957,683,178,30,0.2606,0.0439,0.3045
2803,5239715,266,38,43,0.1429,0.1617,0.3045
2099,5176059,1094,286,47,0.2614,0.043,0.3044
154,5196911,46,6,8,0.1304,0.1739,0.3043
2166,5311850,46,11,3,0.2391,0.0652,0.3043
2379,5243393,230,60,10,0.2609,0.0435,0.3043
28,5176372,1088,172,159,0.1581,0.1461,0.3042
221,4712902,1042,236,81,0.2265,0.0777,0.3042
77,5221322,855,115,145,0.1345,0.1696,0.3041
2430,5314573,888,168,102,0.1892,0.1149,0.3041
245,5101692,125,28,10,0.224,0.08,0.304
127,4610138,181,11,44,0.0608,0.2431,0.3039
2182,5239624,872,137,128,0.1571,0.1468,0.3039
2628,5037876,895,200,72,0.2235,0.0804,0.3039
2453,5239798,998,220,83,0.2204,0.0832,0.3036
2368,5107299,1051,238,81,0.2265,0.0771,0.3035
2572,5177539,936,238,46,0.2543,0.0491,0.3034
21,5061584,584,157,20,0.2688,0.0342,0.3031
2349,5313151,947,154,133,0.1626,0.1404,0.3031
30,4702046,1000,152,151,0.152,0.151,0.303
275,5105820,825,195,55,0.2364,0.0667,0.303
2057,5107973,33,8,2,0.2424,0.0606,0.303
2174,4684296,1033,182,131,0.1762,0.1268,0.303
282,5176350,548,119,47,0.2172,0.0858,0.3029
2546,5314339,1040,290,25,0.2788,0.024,0.3029
2717,5239588,558,125,44,0.224,0.0789,0.3029
79,5107899,885,188,80,0.2124,0.0904,0.3028
275,5240971,667,148,54,0.2219,0.081,0.3028
2344,4684309,852,213,45,0.25,0.0528,0.3028
2184,4432897,261,51,28,0.1954,0.1073,0.3027
325,5261965,76,12,11,0.1579,0.1447,0.3026
2640,5108778,856,209,50,0.2442,0.0584,0.3026
333,5101833,1088,206,123,0.1893,0.1131,0.3024
282,5175821,1032,230,82,0.2229,0.0795,0.3023
87,5144373,1059,284,36,0.2682,0.034,0.3022
315,5314361,192,40,18,0.2083,0.0938,0.3021
2046,4683734,1010,182,123,0.1802,0.1218,0.302
2754,5314625,490,119,29,0.2429,0.0592,0.302
227,5239711,775,156,78,0.2013,0.1006,0.3019
166,5107453,719,186,31,0.2587,0.0431,0.3018
2026,5312355,905,208,65,0.2298,0.0718,0.3017
2515,5242992,862,166,94,0.1926,0.109,0.3016
204,5240884,670,163,39,0.2433,0.0582,0.3015
2541,4897209,826,157,92,0.1901,0.1114,0.3015
2547,5176261,889,199,69,0.2238,0.0776,0.3015
315,5242643,637,153,39,0.2402,0.0612,0.3014
231,4895755,614,139,46,0.2264,0.0749,0.3013
344,5240392,770,136,96,0.1766,0.1247,0.3013
2272,4432182,249,57,18,0.2289,0.0723,0.3012
107,5143603,1023,244,64,0.2385,0.0626,0.3011
163,5241741,279,48,36,0.172,0.129,0.3011
331,5176321,940,248,35,0.2638,0.0372,0.3011
2504,4705371,611,160,24,0.2619,0.0393,0.3011
166,5242601,678,78,126,0.115,0.1858,0.3009
2724,5181250,665,161,39,0.2421,0.0586,0.3008
2545,5314564,735,131,90,0.1782,0.1224,0.3007
127,5060733,393,66,52,0.1679,0.1323,0.3003
257,5239673,323,41,56,0.1269,0.1734,0.3003
2900,4897245,636,118,73,0.1855,0.1148,0.3003
2550,4703837,913,218,56,0.2388,0.0613,0.3001
97,5106779,10,3,0,0.3,0.0,0.3
193,5176212,40,4,8,0.1,0.2,0.3
295,5106462,10,3,0,0.3,0.0,0.3
315,5175375,690,174,33,0.2522,0.0478,0.3
2000,5314819,10,0,3,0.0,0.3,0.3
2182,5312144,760,147,81,0.1934,0.1066,0.3
85,5181934,417,74,51,0.1775,0.1223,0.2998
2569,5179094,477,95,48,0.1992,0.1006,0.2998
116,5243013,784,197,38,0.2513,0.0485,0.2997
2630,5243004,671,158,43,0.2355,0.0641,0.2996
84,4837238,1322,241,155,0.1823,0.1172,0.2995
290,5312451,641,160,32,0.2496,0.0499,0.2995
2349,5313152,1045,213,100,0.2038,0.0957,0.2995
2083,5242555,1109,250,82,0.2254,0.0739,0.2994
2569,5323987,334,81,19,0.2425,0.0569,0.2994
2344,5175666,755,156,70,0.2066,0.0927,0.2993
103,4683629,642,143,49,0.2227,0.0763,0.2991
149,4702042,973,228,63,0.2343,0.0647,0.2991
156,5243101,642,148,44,0.2305,0.0685,0.2991
2099,5311726,652,120,75,0.184,0.115,0.2991
333,4702484,960,216,71,0.225,0.074,0.299
2803,5174850,756,195,31,0.2579,0.041,0.2989
2545,5176658,753,108,117,0.1434,0.1554,0.2988
250,5113390,961,227,60,0.2362,0.0624,0.2986
2325,5311862,807,133,108,0.1648,0.1338,0.2986
2635,5175414,931,220,58,0.2363,0.0623,0.2986
52,5105448,1005,254,46,0.2527,0.0458,0.2985
61,5243212,995,246,51,0.2472,0.0513,0.2985
204,5313086,536,88,72,0.1642,0.1343,0.2985
2464,5243033,305,68,23,0.223,0.0754,0.2984
2670,4684733,419,107,18,0.2554,0.043,0.2983
161,5105432,788,134,101,0.1701,0.1282,0.2982
338,5312348,597,128,50,0.2144,0.0838,0.2982
2460,5315806,379,83,30,0.219,0.0792,0.2982
2504,4703215,684,182,22,0.2661,0.0322,0.2982
2729,5242594,956,196,89,0.205,0.0931,0.2981
41,4895737,1111,258,73,0.2322,0.0657,0.2979
245,4683682,1007,215,85,0.2135,0.0844,0.2979
2630,5101773,47,14,0,0.2979,0.0,0.2979
322,5176067,1041,242,68,0.2325,0.0653,0.2978
2545,5243102,1125,252,83,0.224,0.0738,0.2978
2097,5240935,964,188,99,0.195,0.1027,0.2977
2630,5314372,477,87,55,0.1824,0.1153,0.2977
304,5241283,934,229,49,0.2452,0.0525,0.2976
357,5243128,1052,264,49,0.251,0.0466,0.2975
2603,5174636,1005,222,77,0.2209,0.0766,0.2975
257,5105481,1002,197,101,0.1966,0.1008,0.2974
45,5106841,787,153,81,0.1944,0.1029,0.2973
13,5242269,1245,265,105,0.2129,0.0843,0.2972
38,5237444,609,80,101,0.1314,0.1658,0.2972
43,5177185,747,155,67,0.2075,0.0897,0.2972
257,5176349,508,126,25,0.248,0.0492,0.2972
2710,5314443,892,105,160,0.1177,0.1794,0.2971
103,5103631,845,217,34,0.2568,0.0402,0.297
326,5176728,909,163,107,0.1793,0.1177,0.297
2241,5240417,576,124,47,0.2153,0.0816,0.2969
2306,4897715,549,127,36,0.2313,0.0656,0.2969
2031,4895787,1078,253,67,0.2347,0.0622,0.2968
254,5060685,1011,225,75,0.2226,0.0742,0.2967
6,5240643,435,71,58,0.1632,0.1333,0.2966
2272,5174957,789,135,99,0.1711,0.1255,0.2966
41,5152763,479,108,34,0.2255,0.071,0.2965
2750,5241700,479,124,18,0.2589,0.0376,0.2965
2754,4710358,1016,123,178,0.1211,0.1752,0.2963
221,5107652,979,139,151,0.142,0.1542,0.2962
284,5106628,547,102,60,0.1865,0.1097,0.2962
61,5174661,1145,218,121,0.1904,0.1057,0.2961
2641,5107312,976,182,107,0.1865,0.1096,0.2961
2649,4711260,912,191,79,0.2094,0.0866,0.2961
221,5312288,828,199,46,0.2403,0.0556,0.2959
2031,5107792,1247,228,141,0.1828,0.1131,0.2959
2325,5108930,534,138,20,0.2584,0.0375,0.2959
2110,5312919,639,83,106,0.1299,0.1659,0.2958
2154,5313949,213,48,15,0.2254,0.0704,0.2958
2335,5119095,1021,227,75,0.2223,0.0735,0.2958
328,5105604,785,150,82,0.1911,0.1045,0.2955
2142,5241633,1100,192,133,0.1745,0.1209,0.2955
2250,4683147,731,131,85,0.1792,0.1163,0.2955
2458,5313253,44,8,5,0.1818,0.1136,0.2955
2181,5241452,1060,192,121,0.1811,0.1142,0.2953
350,4711264,437,99,30,0.2265,0.0686,0.2952
111,5242277,688,111,92,0.1613,0.1337,0.2951
2169,5317276,122,30,6,0.2459,0.0492,0.2951
2413,5314326,993,253,40,0.2548,0.0403,0.2951
245,4683146,644,157,33,0.2438,0.0512,0.295
294,5179287,722,184,29,0.2548,0.0402,0.295
2385,5243378,739,107,111,0.1448,0.1502,0.295
13,5105648,217,19,45,0.0876,0.2074,0.2949
328,5105401,1248,316,52,0.2532,0.0417,0.2949
2429,5242980,689,176,27,0.2554,0.0392,0.2946
2463,5105981,1232,327,36,0.2654,0.0292,0.2946
2239,5312312,635,156,31,0.2457,0.0488,0.2945
235,4685683,608,156,23,0.2566,0.0378,0.2944
2026,5239579,180,32,21,0.1778,0.1167,0.2944
2287,5176351,822,159,83,0.1934,0.101,0.2944
2450,5176708,360,71,35,0.1972,0.0972,0.2944
2752,5101673,1057,239,72,0.2261,0.0681,0.2942
140,5314677,272,76,4,0.2794,0.0147,0.2941
227,5254325,17,5,0,0.2941,0.0,0.2941
239,5174953,17,5,0,0.2941,0.0,0.2941
253,5314852,51,0,15,0.0,0.2941,0.2941
2378,5239818,34,5,5,0.1471,0.1471,0.2941
2545,5240906,17,2,3,0.1176,0.1765,0.2941
2608,5105419,17,5,0,0.2941,0.0,0.2941
195,5108011,1187,259,90,0.2182,0.0758,0.294
2449,4432494,823,167,75,0.2029,0.0911,0.294
2110,4712848,820,178,63,0.2171,0.0768,0.2939
2441,5314323,1031,212,91,0.2056,0.0883,0.2939
71,4702993,1192,265,85,0.2223,0.0713,0.2936
179,5311887,1155,252,87,0.2182,0.0753,0.2935
2619,5239643,862,155,98,0.1798,0.1137,0.2935
2509,5105853,1217,263,94,0.2161,0.0772,0.2933
93,5105580,1054,274,35,0.26,0.0332,0.2932
2169,4592477,447,95,36,0.2125,0.0805,0.2931
2599,5240539,389,80,34,0.2057,0.0874,0.2931
227,4706260,857,165,86,0.1925,0.1004,0.2929
45,4898230,782,181,48,0.2315,0.0614,0.2928
82,5108799,164,40,8,0.2439,0.0488,0.2927
