athlete_id,o_rapm,d_rapm,rapm,off_poss,athlete_display_name,team_display_name,athlete_position_abbreviation
5175655,1.18,4.46,5.64,866.95,Lase Olalere,Charleston Southern Buccaneers,F
4897957,2.92,2.72,5.64,1220.57,Theo Seng,Troy Trojans,F
5242423,2.37,3.27,5.64,1401.6,Terry McMorris,Eastern Illinois Panthers,F
5106727,3.13,2.51,5.64,1930.91,Dylan Williamson,Towson Tigers,G
5175404,4.02,1.61,5.64,768.73,Bailey Nunn,Cal State Fullerton Titans,G
5107903,3.29,2.34,5.63,1382.14,NJ Benson,DePaul Blue Demons,F
5101660,1.45,4.18,5.63,603.67,Chase McCarty,Houston Cougars,F
5314192,3.51,2.12,5.63,1004.81,Antonio Chandler,Siena Saints,F
5313879,3.91,1.72,5.63,1231.07,Rashund Washington Jr.,UIC Flames,G
4685004,2.65,2.97,5.62,679.83,Riley Mulvey,Siena Saints,C
5245624,4.69,0.93,5.62,1299.04,Liutauras Lelevicius,TCU Horned Frogs,G
5313696,3.79,1.83,5.62,1776.9,Keith Palek III,Missouri State Bears,F
5105418,1.73,3.88,5.62,841.34,Harry Wessels,Saint Mary's Gaels,C
5176685,1.54,4.07,5.61,516.19,Kwo Agwa,UT Rio Grande Valley Vaqueros,F
4684812,3.59,2.02,5.61,1468.09,Colin Smith,UC Santa Barbara Gauchos,F
5105875,1.97,3.64,5.61,1553.55,Mike Sharavjamts,South Carolina Gamecocks,G
5107453,2.84,2.77,5.61,1027.22,Jayland Randall,New Mexico State Aggies,G
5313883,2.41,3.2,5.61,1500.62,Rakim Chaney,Valparaiso Beacons,G
5312342,4.32,1.29,5.6,1038.53,Emondrek Erkins-Ford,Jacksonville State Gamecocks,F
5113385,0.68,4.92,5.6,703.15,Kellan Boylan,Lipscomb Bisons,F
5241629,4.02,1.58,5.6,983.72,Kamryn Thomas,Omaha Mavericks,F
5312387,3.26,2.34,5.6,1570.03,Christian Harmon,Arkansas State Red Wolves,G
4712902,3.1,2.5,5.59,1750.31,Cameron Corhen,Pittsburgh Panthers,F
4683755,3.64,1.95,5.58,1149.49,Mason Miller,Murray State Racers,F
5238170,-1.2,6.78,5.58,779.06,Trey Parker,Seton Hall Pirates,G
5313226,5.12,0.46,5.58,828.28,Seth Amunrud,Montana State Bobcats,G
5105825,2.55,3.03,5.58,1487.89,Jamarques Lawrence,Nebraska Cornhuskers,G
5255260,0.76,4.8,5.57,806.35,Elijah Perryman,Utah State Aggies,G
4845368,2.73,2.84,5.57,1325.05,Tru Washington,Miami Hurricanes,G
5037880,4.89,0.67,5.56,1246.33,Carey Booth,Colorado State Rams,F
5105445,1.9,3.66,5.56,1531.97,Dillon Hunter,Clemson Tigers,G
5312457,5.07,0.49,5.56,2013.61,Spudd Webb,Georgia Southern Eagles,G
4703205,-0.96,6.52,5.56,1070.48,Kyndall Davis,Texas State Bobcats,G
5241062,3.38,2.16,5.54,679.3,Veniamin Abosi,San Francisco Dons,G
5144139,3.09,2.44,5.53,828.27,London Jemison,Alabama Crimson Tide,F
4702596,0.83,4.7,5.53,1328.21,Niko Rocak,UC Davis Aggies,F
5313925,3.2,2.32,5.51,744.22,Tae Simmons,San Diego State Aztecs,F
4702680,7.19,-1.68,5.51,1783.72,Jadin Booth,Samford Bulldogs,G
5176497,0.5,5.01,5.51,697.5,Tyler Harris,Vanderbilt Commodores,F
5107807,6.61,-1.11,5.5,709.03,Michael Eley,Hampton Pirates,G
4702484,3.76,1.74,5.5,1148.14,Latrell Wrightsell,Alabama Crimson Tide,G
5176384,3.75,1.75,5.5,512.52,RJ Taylor,Northern Iowa Panthers,G
4610012,3.86,1.63,5.49,1340.35,Eric Dailey Jr.,UCLA Bruins,G
5107703,-1.51,6.99,5.48,631.21,Nick Ellington,George Mason Patriots,F
5108006,4.4,1.08,5.48,1408.92,Javan Simmons,Ohio Bobcats,F
5311735,2.25,3.23,5.48,1787.64,Declan Wucherpfennig,Fairfield Stags,G
5174631,1.71,3.77,5.48,859.76,Ryan Soulis,Columbia Lions,F
5242596,2.73,2.74,5.48,1007.21,Ryan Jackson Jr.,William & Mary Tribe,G
4897018,5.63,-0.16,5.47,1789.61,Camren Hunter,Central Arkansas Bears,G
5243241,3.12,2.35,5.46,575.51,Jaden Brownell,USC Trojans,F
4872740,3.47,1.99,5.46,1493.18,Coen Carr,Michigan State Spartans,F
5107242,2.25,3.21,5.46,1347.31,Dion Brown,Saint Louis Billikens,G
4897715,5.5,-0.04,5.46,1028.12,Khamari McGriff,Kansas State Wildcats,F
4702467,2.5,2.96,5.46,1185.75,Devin Askew,Villanova Wildcats,G
5239525,5.15,0.3,5.45,1713.17,Hamad Mousa,Cal Poly Mustangs,G
5105337,1.01,4.44,5.45,1106.86,Maliq Brown,Duke Blue Devils,F
5314641,7.56,-2.12,5.44,1892.43,Carson Johnson,Denver Pioneers,G
5105454,3.19,2.25,5.44,1895.41,Malik Messina-Moore,Xavier Musketeers,G
5176372,-0.76,6.19,5.44,1686.79,Tom Beattie,UC San Diego Tritons,G
5314705,2.45,2.98,5.43,806.66,Daniel Michelini-Jackson,Texas A&M-Corpus Christi Islanders,G
4848630,1.53,3.9,5.43,1631.11,Dennis Parker Jr.,Radford Highlanders,G
5175371,3.05,2.38,5.43,627.49,Nic McClain,Belmont Bruins,G
5177015,1.34,4.08,5.42,1240.99,Grant Stubblefield,Omaha Mavericks,G
5242602,3.11,2.31,5.42,1469.34,Zawdie Jackson,Florida International Panthers,G
5108762,2.81,2.61,5.42,1093.4,Isaac Jack,Pacific Tigers,F
5242621,1.78,3.64,5.42,1141.65,Elijah Lewis,Marist Red Foxes,G
4432196,5.44,-0.03,5.42,1262.71,Jayden Stone,Missouri Tigers,G
5108082,0.79,4.63,5.42,1859.97,Jakevion Buckley,New Orleans Privateers,G
5106806,3.39,2.02,5.41,1033.47,Logan Woods,Wright State Raiders,G
4897583,2.33,3.08,5.41,1562.04,Grant Asman,Lipscomb Bisons,F
4873146,2.93,2.46,5.39,1621.42,Jadis Jones,Lindenwood Lions,G
5314718,2.55,2.85,5.39,1165.44,Dante Censori-Hercules,Portland Pilots,G
5175049,3.37,2.02,5.39,1174.74,Sterling Young,Indiana State Sycamores,G
5105555,4.43,0.96,5.39,1194.11,Tobe Awaka,Arizona Wildcats,F
5093253,0.72,4.66,5.38,962.44,Kyan Evans,North Carolina Tar Heels,G
5181250,1.21,4.17,5.38,792.57,Dillon Battie,Wichita State Shockers,F
5196370,2.93,2.45,5.37,1578.39,Justin Pippen,California Golden Bears,G
5176732,4.0,1.36,5.37,1862.6,Thomas Dowd,Troy Trojans,F
5174621,1.82,3.55,5.36,1473.16,Tyson Brown,Radford Highlanders,F
5312890,1.85,3.51,5.36,846.76,Ja'Corey Robinson,Austin Peay Governors,PG
5107851,2.53,2.83,5.35,1501.52,Ryan Abelman,Northern Arizona Lumberjacks,G
5239652,0.76,4.59,5.35,613.31,Amadou Doumbia,North Carolina A&T Aggies,F
5243094,-0.97,6.32,5.35,1201.24,Willie Williams,Northwestern State Demons,F
4791227,1.52,3.82,5.34,1490.98,Devin McGlockton,Vanderbilt Commodores,F
4712866,2.85,2.48,5.33,985.96,Isaac Traudt,Creighton Bluejays,F
5241755,5.14,0.18,5.32,872.51,Riley Fox,Yale Bulldogs,F
5312891,4.74,0.58,5.31,1628.15,Collin Parker,Austin Peay Governors,F
5176950,-0.84,6.15,5.31,950.35,Mambourou Mara,Houston Christian Huskies,F
5311752,-1.93,7.24,5.31,965.92,Alliou Fall,Iona Gaels,F
5144086,3.25,2.06,5.3,1546.64,Nigel James Jr.,Marquette Golden Eagles,G
5311928,4.49,0.81,5.3,1277.47,Xavier Edmonds,TCU Horned Frogs,F
5313374,2.32,2.98,5.3,533.22,Simon Majok,Memphis Tigers,C
5115354,4.5,0.8,5.3,1613.27,Ian Scott,Indiana State Sycamores,F
5241269,3.46,1.83,5.29,1145.71,Jojo Anderson,Eastern Washington Eagles,G
5241635,1.71,3.58,5.29,1684.61,C.J. O'Hara,Green Bay Phoenix,G
5214643,4.36,0.92,5.29,689.67,Felix Kossaras,Colorado Buffaloes,G
5177717,3.09,2.2,5.29,1357.72,Malek Gomma,Weber State Wildcats,F
4845378,4.44,0.85,5.29,1441.32,Jacoi Hutchinson,Longwood Lancers,G
4683784,-0.2,5.48,5.28,770.26,Isaiah West,Belmont Bruins,G
5189257,4.56,0.71,5.28,1407.38,Anthony Johnson,Arizona State Sun Devils,G
5236333,1.16,4.11,5.28,1407.4,Austin Williford,Saint Joseph's Hawks,G
5311888,2.68,2.58,5.27,1008.09,Joe Grahovac,St. Bonaventure Bonnies,F
5108879,3.78,1.48,5.26,1865.77,Braden Sparks,Fairfield Stags,G
4682856,7.12,-1.86,5.26,1328.64,Logan Duncomb,Winthrop Eagles,C
5196916,2.76,2.49,5.25,1188.36,Braylon Mullins,UConn Huskies,G
5313575,3.97,1.28,5.25,1149.39,TJ Cope,New Orleans Privateers,G
4685683,1.34,3.9,5.24,973.0,Aaron Bradshaw,Memphis Tigers,F
5105691,3.98,1.26,5.24,1908.13,Austin Benigni,Navy Midshipmen,G
5313048,3.0,2.24,5.24,1256.44,Hudson Mayes,UC San Diego Tritons,G
5314298,1.91,3.31,5.22,1907.56,Kevair Kennedy,Merrimack Warriors,G
4897209,3.94,1.28,5.22,1135.38,Brenton Knapper,Santa Clara Broncos,G
5107858,3.01,2.21,5.22,1704.47,Brock Wisne,Northern Colorado Bears,F
5314326,4.23,0.99,5.22,1274.96,Jon Carroll,Morehead State Eagles,F
5107770,0.37,4.84,5.21,1034.73,Jaden Daughtry,Marist Red Foxes,F
4685646,3.93,1.28,5.21,570.6,Taison Chatman,Ohio State Buckeyes,G
5313260,4.22,1.0,5.21,1441.06,Tamario Adley,Central Michigan Chippewas,G
5176756,3.0,2.2,5.2,920.44,Etienne Strothers,Hampton Pirates,G
5190926,4.49,0.72,5.2,1868.97,Kobi Williams,Missouri State Bears,G
4683861,0.76,4.44,5.2,807.6,Malachi Smith,UConn Huskies,G
4684799,2.3,2.9,5.2,1537.85,Ven-Allen Lubin,NC State Wolfpack,F
5106667,-0.22,5.42,5.2,836.11,Elijah Perkins,Saint Peter's Peacocks,G
5108046,1.97,3.22,5.2,500.83,Emil Skytta,North Dakota State Bison,G
5241408,0.51,4.68,5.19,1352.86,Max Weisbrod,Northern Iowa Panthers,G
4838723,2.44,2.76,5.19,1491.3,Josh Reed,Penn State Nittany Lions,F
5311887,4.06,1.13,5.19,1885.93,Cayden Charles,St. Bonaventure Bonnies,G
5105645,-1.17,6.36,5.19,894.39,Iaroslav Niagu,Jacksonville State Gamecocks,F
5176218,1.1,4.08,5.18,997.77,Isaac Taveras,Southern Miss Golden Eagles,G
5242985,6.6,-1.42,5.18,1614.19,Travis Harper II,Tennessee State Tigers,G
5174858,6.19,-1.01,5.18,1068.35,Franck Emmou,Texas State Bobcats,G
5185563,1.6,3.57,5.17,1298.54,Adrian McIntyre,San Diego Toreros,G
5176269,0.63,4.54,5.17,512.07,Camaren Sparrow,Coppin State Eagles,G
5243366,3.89,1.27,5.16,1730.47,Michael Jacobs,Southern Jaguars,G
5106786,2.15,3.01,5.16,727.88,Deangelo Elisee,Purdue Fort Wayne Mastodons,F
5241486,1.14,4.01,5.15,536.55,Isaac Munkadi,Fairfield Stags,F
5108085,0.84,4.31,5.15,1144.32,Jason Thirdkill Jr.,Jacksonville Dolphins,F
4683942,2.33,2.82,5.14,1941.49,Jordan Riley,East Carolina Pirates,G
5175397,5.12,0.03,5.14,1332.46,Viljami Vartiainen,Weber State Wildcats,G
5174582,1.39,3.74,5.13,1318.98,Jakub Necas,Duquesne Dukes,F
5175672,2.5,2.63,5.13,1758.89,Carl Parrish,Presbyterian Blue Hose,G
4683757,2.52,2.6,5.12,1538.42,Kowacie Reeves Jr.,Georgia Tech Yellow Jackets,F
4898223,1.04,4.08,5.12,649.61,Gus Larson,Queens University Royals,F
4700971,3.02,2.1,5.12,606.04,Tegra Izay,Southern Miss Golden Eagles,C
5106660,5.62,-0.5,5.12,821.69,Simeon Cottle,Kennesaw State Owls,G
5176275,2.42,2.7,5.12,1218.89,Deywilk Tavarez,Loyola Chicago Ramblers,G
5175741,3.07,2.04,5.11,1494.53,Chandler Cuthrell,Elon Phoenix,F
5177038,2.19,2.92,5.11,760.76,Josh Jones,North Dakota Fighting Hawks,C
5313221,2.74,2.37,5.11,772.61,Davian Brown,Montana State Bobcats,G
5242922,2.87,2.24,5.11,1925.51,Justice Shoats,Siena Saints,G
5176798,1.54,3.56,5.11,1173.98,Eren Banks,App State Mountaineers,G
4703644,6.76,-1.65,5.1,1407.77,Jay Rodgers,Central Connecticut Blue Devils,G
5101850,-0.78,5.88,5.1,823.92,Christian Gurdak,Virginia Tech Hokies,C
4593739,2.84,2.26,5.1,1712.37,Morgan Safford,Kent State Golden Flashes,G
5194058,2.48,2.62,5.1,1045.91,JaVar Daniel,West Georgia Wolves,F
5311530,4.67,0.43,5.09,1218.0,Rubén Dominguez,Texas A&M Aggies,G
5177744,-0.14,5.23,5.09,1018.38,Cameron Faas,Fresno State Bulldogs,G
5240521,0.93,4.16,5.09,751.62,Jayden Fort,Georgetown Hoyas,F
5313292,3.53,1.56,5.09,1784.32,Tijan Saine Jr.,Weber State Wildcats,G
5106754,3.06,2.03,5.09,1614.1,Jlynn Counter,Charleston Cougars,G
5239587,2.23,2.86,5.08,1175.75,Michael Marcus Jr.,App State Mountaineers,F
5176755,2.98,2.09,5.07,912.24,Jordan Marsh,USC Trojans,G
5175657,4.95,0.12,5.07,2022.42,Darryl Simmons II,St. Bonaventure Bonnies,G
5106456,4.38,0.69,5.07,605.61,Jamar Franklin,Jacksonville State Gamecocks,G
5105790,-1.12,6.19,5.07,876.93,Sencire Harris,Cincinnati Bearcats,G
4898382,4.25,0.82,5.07,1895.13,Alden Applewhite,Georgia Southern Eagles,F
5176047,1.37,3.69,5.06,574.69,Cooper Wright,Colgate Raiders,F
5196914,0.13,4.91,5.04,729.51,Amari Evans,Tennessee Volunteers,G
5105778,2.14,2.9,5.04,1811.67,Shane Blakeney,Drexel Dragons,G
4896534,1.57,3.47,5.04,1245.48,Abdul Momoh,UIC Flames,F
5239604,4.08,0.96,5.04,1251.78,Dayan Nessah,Cleveland State Vikings,F
5176518,4.39,0.64,5.03,1138.82,Nils Cooper,UC Davis Aggies,G
5174574,1.71,3.32,5.03,971.81,Jaiun Simon,Dayton Flyers,F
5060688,3.08,1.94,5.02,1485.19,Jamie Kaiser Jr.,Butler Bulldogs,G
5241069,4.3,0.71,5.01,1670.74,Elijah Mahi,Santa Clara Broncos,F
5243000,4.61,0.4,5.01,1811.03,Tarence Guinyard,Duquesne Dukes,G
4873089,1.51,3.49,5.0,1782.93,Tahaad Pettiford,Auburn Tigers,G
5242268,1.39,3.6,5.0,1728.27,Peter Bandelj,Cal Poly Mustangs,G
5037876,0.72,4.27,4.99,1456.39,Micah Robinson,TCU Horned Frogs,F
4711402,1.46,3.53,4.99,1153.72,Jordan Ross,Georgia Bulldogs,G
4712848,3.1,1.87,4.98,1197.54,Javion Guy-King,Central Arkansas Bears,G
5175758,2.8,2.18,4.98,1105.33,Tom Mark,Cal State Bakersfield Roadrunners,F
5177232,2.14,2.84,4.97,1449.36,Jameel Morris,Alcorn State Braves,PG
5241745,2.38,2.59,4.97,982.18,Brit Harris,Florida International Panthers,G
4896462,2.57,2.39,4.97,879.14,Cam McDowell,Tarleton State Texans,G
5242414,4.92,0.04,4.96,604.22,Zavier Fitch,Wagner Seahawks,F
5108806,1.51,3.44,4.96,1035.24,Learic Davis,South Carolina Upstate Spartans,F
5196954,2.37,2.59,4.95,642.71,Emmanuel Kanga,George Mason Patriots,F
5106647,-1.23,6.18,4.95,540.12,Thierno Sylla,Memphis Tigers,C
5313875,0.68,4.27,4.95,1119.99,Jalen Haynes,Southern Illinois Salukis,G
4683769,1.37,3.57,4.94,1477.24,Kwame Evans Jr.,Oregon Ducks,F
5117627,2.06,2.87,4.93,906.08,Pearson Carmichael,Boise State Broncos,F
4904792,1.67,3.26,4.93,1074.23,Francis Okwuosah,Western Illinois Leathernecks,F
5311581,0.76,4.17,4.92,534.53,Prince Johnson,Eastern Illinois Panthers,F
5242775,2.36,2.56,4.92,1305.29,Josh Ahayere,Colgate Raiders,G
5243102,0.94,3.98,4.92,1411.5,Jeremy Elyzee,SE Louisiana Lions,F
5101809,1.94,2.98,4.92,1708.06,Shelton Henderson,Miami Hurricanes,F
5041942,0.44,4.47,4.91,688.74,Isiah Harwell,Houston Cougars,G
5313166,3.61,1.3,4.91,1277.58,Jamison Guerra,Idaho State Bengals,PG
4683675,2.73,2.18,4.91,1626.15,Barry Dunning Jr.,Pittsburgh Panthers,G
4702765,0.88,4.03,4.91,1019.33,Justin Amadi,Mount St. Mary's Mountaineers,F
4683767,3.98,0.93,4.91,837.51,Mookie Cook,San Francisco Dons,F
4611412,1.93,2.98,4.91,796.84,Daimion Collins,South Florida Bulls,F
5313674,5.32,-0.42,4.9,1376.25,Hayden Wood,Jacksonville Dolphins,G
5103589,1.19,3.71,4.9,1795.88,Brock Harding,TCU Horned Frogs,G
4895789,2.3,2.58,4.88,1019.7,Noah Barnett,Vermont Catamounts,F
5313662,-0.65,5.52,4.88,1284.89,Isaiah Malone,Florida Gulf Coast Eagles,F
5177530,2.62,2.25,4.88,1079.21,Micah Octave,Florida A&M Rattlers,G
5241607,4.16,0.71,4.87,1323.84,Tyler Spratt,Detroit Mercy Titans,G
5106867,2.72,2.15,4.87,1632.04,Leo Beath,UC San Diego Tritons,F
5243006,0.74,4.12,4.86,516.55,AJ Hopkins,UT Martin Skyhawks,F
5174946,1.41,3.44,4.85,750.0,Kobe Rodgers,Louisville Cardinals,G
5108969,3.23,1.61,4.84,1669.01,Lajae Jones,Florida State Seminoles,G
5106755,1.37,3.47,4.84,709.41,Vincent Brady II,High Point Panthers,G
5176246,3.07,1.77,4.84,1760.1,Jefferson De La Cruz Monegro,Cal State Fullerton Titans,G
5314591,3.93,0.9,4.83,1531.72,Lateef Patrick,Stephen F. Austin Lumberjacks,G
4905542,2.05,2.78,4.83,1281.16,DaMariee Jones,Southern Jaguars,F
5313669,0.77,4.06,4.83,1315.74,Avery Thomas II,Louisiana Tech Bulldogs,F
5241931,0.55,4.27,4.83,875.0,Jovan Jester Jr.,UC Irvine Anteaters,G
5243278,4.02,0.8,4.83,1372.66,Kahmare Holmes,Wofford Terriers,G
5241737,1.68,3.15,4.83,1306.5,Brandon Maclin,DePaul Blue Demons,G
5314472,3.24,1.58,4.82,1544.12,Jordan Frison,Chattanooga Mocs,G
4711258,5.02,-0.21,4.81,1299.4,Trey Green,Saint Louis Billikens,G
5179291,2.29,2.52,4.81,1506.19,Josh Smith,West Georgia Wolves,G
5060718,4.03,0.75,4.79,1291.02,Jaye Nash,Jacksonville State Gamecocks,G
4585590,1.26,3.53,4.79,522.26,Alyn Breed,NC State Wolfpack,G
4902967,1.18,3.6,4.77,1502.28,Chandler Pigge,Harvard Crimson,G
5243212,5.03,-0.26,4.77,1272.59,Kanon Catchings,Georgia Bulldogs,F
5238184,-0.06,4.83,4.77,1660.15,Samet Yigitoglu,SMU Mustangs,C
5060733,2.38,2.39,4.77,556.97,Divine Ugochukwu,Michigan State Spartans,G
5243252,3.73,1.03,4.76,799.33,Clinton Efinda,UNC Greensboro Spartans,F
5240524,3.54,1.22,4.76,1030.48,Julius Halaifonua,Georgetown Hoyas,C
5176736,1.8,2.96,4.76,1474.47,Victor Valdes,Troy Trojans,F
5190937,1.92,2.83,4.75,1480.86,Xavier Hall,Indiana State Sycamores,G
4433625,2.43,2.31,4.74,1232.89,Jalen Washington,Vanderbilt Commodores,C
5105453,-0.31,5.05,4.74,1253.49,Jalen Pitre,Tennessee State Tigers,F
5105647,-0.17,4.91,4.74,1163.14,Keba Keita,BYU Cougars,F
5106869,0.16,4.58,4.74,1351.19,Jayden Brewer,Western Michigan Broncos,G
5241310,0.9,3.83,4.73,1545.19,Rich Smith,Abilene Christian Wildcats,G
5174292,1.79,2.93,4.73,1421.28,Rob Dockery,La Salle Explorers,G
5314309,2.87,1.85,4.73,1493.47,Cameron Wallace,Little Rock Trojans,F
5107198,3.7,1.02,4.72,2075.7,Cruz Davis,Hofstra Pride,G
4701217,1.12,3.6,4.72,1477.91,Hunter Erickson,Hawai'i Rainbow Warriors,G
4845380,2.47,2.25,4.72,1257.85,Maki Johnson,East Tennessee State Buccaneers,G
5176212,1.94,2.77,4.71,544.52,Evan Ipsaro,Miami (OH) RedHawks,G
5176140,2.47,2.24,4.71,1806.5,Karon Boyd,Wichita State Shockers,F
5313159,3.92,0.79,4.71,1067.85,Vuk Boskovic,San Diego Toreros,F
4593474,2.78,1.92,4.7,1334.97,Curt Lewis,Southern Miss Golden Eagles,G
5106773,0.7,4.0,4.7,1312.23,Justin Thomas,Bowling Green Falcons,G
5175785,-0.59,5.29,4.7,1702.52,Keonte Jones,Dayton Flyers,G
5314562,5.26,-0.56,4.7,1485.15,Jake Johnson,Stetson Hatters,G
5241273,1.4,3.3,4.7,1734.85,Obi Agbim,Baylor Bears,G
5234749,2.35,2.35,4.69,802.78,Lino Mark,Rutgers Scarlet Knights,G
5174568,1.96,2.73,4.69,1560.41,Bobby Durkin,Minnesota Golden Gophers,F
5144147,1.2,3.49,4.69,766.72,Daniel Jacobsen,Purdue Boilermakers,C
5177188,4.18,0.5,4.68,1892.87,Ryan Sabol,Buffalo Bulls,G
4897387,0.14,4.54,4.68,1169.85,Allen Strothers,East Tennessee State Buccaneers,G
5242438,-1.19,5.87,4.68,993.8,Aly Tounkara,Arkansas State Red Wolves,F
5105864,5.23,-0.56,4.68,1215.54,Ross Candelino,Lipscomb Bisons,G
5176237,2.3,2.37,4.68,1301.34,Deyton Albury,New Mexico Lobos,G
5239748,1.66,3.02,4.68,1573.03,Tate McCubbin,Austin Peay Governors,G
5239637,1.45,3.23,4.67,1317.72,Tajuan Simpkins,Seton Hall Pirates,G
5241690,1.86,2.79,4.66,1580.93,Josh Omojafo,South Florida Bulls,G
5174937,3.15,1.5,4.66,1605.33,Takai Simpkins,Oregon Ducks,G
5242601,-0.5,5.14,4.64,1022.61,Gabe Pickens,New Mexico State Aggies,G
5175417,1.56,3.08,4.64,907.34,Egan Shields,Northern Colorado Bears,C
5315246,4.06,0.57,4.63,1078.83,Samuel Dada,Western Carolina Catamounts,F
5174959,4.1,0.53,4.63,828.96,Abdi Bashir Jr.,Kansas State Wildcats,G
5176708,1.98,2.64,4.63,660.09,Dian Wright-Forde,Norfolk State Spartans,G
5313007,-1.03,5.65,4.62,1493.19,Tama Isaac,UC Irvine Anteaters,G
5241642,3.08,1.52,4.6,1028.37,Treyson Anderson,North Dakota State Bison,F
5106059,1.35,3.25,4.6,759.27,Terrance Arceneaux,NC State Wolfpack,G
4897890,0.33,4.26,4.6,929.16,Milos Ilic,California Golden Bears,C
4884255,-0.85,5.45,4.59,1408.3,Gavin Griffiths,Temple Owls,G
5176412,5.22,-0.63,4.59,1802.54,Isaiah Moses,Eastern Washington Eagles,G
5241706,1.45,3.14,4.59,1582.71,Cris Carroll,Youngstown State Penguins,F
5108891,1.45,3.14,4.58,1049.69,Stephon Payne,Seton Hall Pirates,F
5192142,1.97,2.61,4.58,1185.91,Cedric Taylor III,Howard Bison,G
5176361,0.57,4.0,4.57,992.66,Bukky Oboye,Santa Clara Broncos,C
5313569,3.05,1.53,4.57,653.92,Peitok Machar,McNeese Cowboys,F
5315124,2.83,1.74,4.57,1450.48,Ziare Wells,Oakland Golden Grizzlies,G
4703887,0.1,4.47,4.57,1120.91,Nick Pringle,Arkansas Razorbacks,F
4684843,2.28,2.29,4.57,1650.64,TJ Power,Pennsylvania Quakers,F
5095063,2.48,2.09,4.57,999.28,Paul Djobet,Omaha Mavericks,G
5241760,2.24,2.32,4.56,1032.03,Tommy Kamarad,Winthrop Eagles,F
5105889,5.03,-0.47,4.56,1477.92,Angel Montas Jr.,UMass Lowell River Hawks,G
4706918,2.42,2.14,4.56,1125.75,Chase Forte,Boston College Eagles,G
5314377,1.86,2.69,4.55,1371.46,Matas Deniusas,UT Martin Skyhawks,F
4905250,2.52,2.03,4.55,1077.75,Mekhi Mason,Wake Forest Demon Deacons,G
5176385,-0.65,5.19,4.54,672.36,Kyle Pock,Northern Iowa Panthers,F
5240885,1.3,3.24,4.54,519.21,Maxim Logue,Florida Atlantic Owls,F
5182713,0.86,3.68,4.54,1173.65,Jo Valrie,SIU Edwardsville Cougars,F
5241744,0.96,3.58,4.54,1116.63,Isaiah Skinner,South Carolina Upstate Spartans,G
5240082,0.91,3.62,4.53,1495.27,Mostapha El Moutaouakkil,Jacksonville State Gamecocks,G
5107164,2.19,2.33,4.53,723.43,Cam Thrower,Pennsylvania Quakers,G
5177173,1.45,3.08,4.52,976.85,Jacob Huggins,Princeton Tigers,F
5241711,1.07,3.45,4.52,760.84,David Rochester,Brown Bears,F
5144373,6.05,-1.53,4.51,1365.1,Cole Certa,Notre Dame Fighting Irish,G
5093264,1.59,2.91,4.5,964.19,Eli Rice,Penn State Nittany Lions,G
5317314,1.8,2.7,4.5,1429.49,Nick Jones,Wagner Seahawks,G
5243378,2.12,2.38,4.5,1197.05,Deshaun Jackson Jr.,Mercyhurst Lakers,G
5176209,4.02,0.48,4.49,1343.77,Jaylen Smith,East Tennessee State Buccaneers,G
5313888,2.14,2.36,4.49,801.19,Carter Hopoi,Valparaiso Beacons,F
5313324,3.12,1.37,4.49,1131.62,Quinn Woidke,Kent State Golden Flashes,G
5176734,0.95,3.54,4.49,802.06,Myles Rigsby,Tulsa Golden Hurricane,G
5176243,-0.05,4.53,4.48,986.39,Miles Heide,San Diego State Aztecs,F
5313527,0.94,3.55,4.48,1169.75,Tyler Smith,South Carolina Upstate Spartans,G
5313580,1.56,2.92,4.48,1007.22,Enzo Boudouma,New Orleans Privateers,F
5107263,2.66,1.82,4.48,1346.38,Ja'Sean Glover,Omaha Mavericks,G
4894453,3.17,1.3,4.47,754.8,Mari Jordan,Radford Highlanders,G
5126036,1.52,2.95,4.47,1431.28,Niccolo Moretti,Florida Atlantic Owls,G
5112412,1.31,3.16,4.47,1206.28,Troy Glover II,Bowling Green Falcons,F
5241700,-2.28,6.74,4.47,793.92,Andrea Holden,Wright State Raiders,F
4838752,4.65,-0.19,4.46,1123.47,Riley Allenspach,George Mason Patriots,F
4897923,2.85,1.62,4.46,1303.87,Patrick McMahon,Montana State Bobcats,G
5103571,1.0,3.45,4.45,973.78,Jamari McDowell,Kansas Jayhawks,G
4897383,4.29,0.17,4.45,920.95,Alex Williams,Duquesne Dukes,F
5176835,0.62,3.82,4.44,1316.92,Aaron Franklin,Milwaukee Panthers,G
5105657,1.96,2.49,4.44,1028.06,AJ Rohosy,Stanford Cardinal,F
5175360,1.03,3.41,4.44,1087.32,Churchill Abass,New Orleans Privateers,C
5239780,1.83,2.62,4.44,1584.27,Ty Robinson,Central Arkansas Bears,G
5177233,2.94,1.5,4.44,1642.84,Terrence Brown,Utah Utes,G
4898333,2.46,1.97,4.43,1516.09,Montavious Myrick,Eastern Kentucky Colonels,F
5101655,2.72,1.71,4.43,745.82,Liam Campbell,Saint Mary's Gaels,G
4703393,2.1,2.33,4.43,739.93,Devin Tillis,Virginia Cavaliers,F
5060724,4.79,-0.36,4.43,1788.7,AJ Bates,Louisiana Tech Bulldogs,G
5174570,2.35,2.07,4.42,762.72,Hunter Adam,Davidson Wildcats,G
5107278,1.64,2.78,4.42,1208.37,Noah Feddersen,North Dakota State Bison,F
5176285,0.16,4.26,4.42,600.88,Jonas Sirtautas,Loyola Maryland Greyhounds,F
