athlete_id,athlete_display_name,team_display_name,o_rapm,d_rapm,rapm,o_pipm,d_pipm,pipm,delta,total_poss
5314795,AJ Thomas,Loyola Marymount Lions,-0.27,-0.19,-0.46,0.06,0.11,0.16999999999999998,0.63,775.2594217250437
4702042,Te'Jon Sawyer,Montana Grizzlies,0.12,0.02,0.1399999999999999,0.41,-0.24,0.16999999999999998,0.03,1629.333752201807
5174632,Shawn Simmons II,UMass Lowell River Hawks,0.15,-0.35,-0.1999999999999999,0.57,-0.4,0.16999999999999993,0.37,1190.199257276148
5107307,Drew King,Youngstown State Penguins,0.34,-0.52,-0.18,1.55,-1.39,0.16000000000000014,0.34,908.9913800821136
5240017,Mehki Ellison,Eastern Michigan Eagles,-0.03,0.15,0.12,0.17,-0.01,0.16,0.04,608.3670947196904
5106632,Lavell Brodnex,UL Monroe Warhawks,0.63,-2.11,-1.48,4.32,-4.17,0.15000000000000036,1.63,1391.7133588310635
5313898,Ethan Greenberg,Air Force Falcons,-1.63,-0.75,-2.38,-0.5,0.65,0.15000000000000002,2.53,1450.9576658403862
5174853,Seth Joba,Idaho Vandals,-0.04,0.32,0.28,-0.42,0.57,0.14999999999999997,-0.13,1030.3200076029746
5101658,Gicarri Harris,Purdue Boilermakers,-0.11,0.13,0.02,-1.04,1.19,0.1499999999999999,0.13,880.8044550223984
5176062,Joe Nugent,Holy Cross Crusaders,0.18,-1.18,-1.0,2.54,-2.4,0.14000000000000012,1.14,1026.469075459108
5108045,Markus Harding,Indiana State Sycamores,-0.53,0.75,0.2199999999999999,-1.76,1.9,0.1399999999999999,-0.08,758.4051304104856
5243019,Mekhi Conner,Sacred Heart Pioneers,0.32,-0.86,-0.54,1.01,-0.88,0.13,0.67,1579.318508760536
5176801,Avantae Parker,Queens University Royals,1.11,-1.28,-0.1699999999999999,2.13,-2.0,0.1299999999999999,0.3,1286.5881403332382
5313654,Brent Moss,UTSA Roadrunners,-0.46,-1.08,-1.54,1.34,-1.22,0.1200000000000001,1.66,1342.973865839292
4895782,Ronald Jessamy,Cal State Bakersfield Roadrunners,-0.57,-0.83,-1.4,0.47,-0.35,0.12,1.52,1483.988991643536
5239790,Jack Reddick,Florida Gulf Coast Eagles,-0.07,-0.15,-0.22,-0.38,0.5,0.12,0.34,614.2315698142536
4873086,Mercy Miller,Houston Cougars,0.65,-0.37,0.28,1.64,-1.52,0.11999999999999988,-0.16,605.6422245408728
5257916,Dalton Gayman,North Florida Ospreys,0.67,-1.56,-0.89,2.09,-1.97,0.11999999999999988,1.01,1367.34924062331
5105840,Bowen Hardman,Akron Zips,-0.02,0.95,0.93,-2.14,2.26,0.11999999999999966,-0.81,1123.9611061806972
5312976,Rob Diaz III,Long Beach State Beach,-1.0,0.29,-0.71,-1.49,1.6,0.1100000000000001,0.82,1249.2702057738236
5107275,Lance Waddles,Omaha Mavericks,0.33,-0.5,-0.1699999999999999,0.85,-0.74,0.10999999999999999,0.28,1649.7899047563012
4873220,Jeremiah Evans,Louisiana Ragin' Cajuns,-1.07,0.58,-0.4900000000000001,-2.81,2.91,0.10000000000000009,0.59,567.7456516221187
4575837,J.R. Konieczny,Florida Gulf Coast Eagles,-0.47,0.2,-0.2699999999999999,-1.18,1.28,0.10000000000000009,0.37,1649.0875051043738
5105461,Tanner Toolson,TCU Horned Frogs,0.3,-0.21,0.09,1.22,-1.12,0.09999999999999987,0.01,1250.09747932622
4433273,Jerrell Colbert,McNeese Cowboys,0.35,0.34,0.69,0.16,-0.07,0.09,-0.6,1027.0044005185248
5142618,Christian Bliss,Delaware Blue Hens,-0.69,-0.52,-1.21,-0.34,0.43,0.08999999999999997,1.3,1952.9683100182308
4706561,Milan Mejia,Louisiana Ragin' Cajuns,-1.26,0.45,-0.81,-2.3,2.38,0.08000000000000007,0.89,1019.8197163700776
5106241,Jayden Williams,Dartmouth Big Green,0.25,-0.84,-0.59,1.52,-1.44,0.08000000000000007,0.67,1220.3854902179503
5241684,Warren Marshall IV,Oakland Golden Grizzlies,-0.42,0.28,-0.1399999999999999,-1.96,2.04,0.08000000000000007,0.22,601.5451757728631
5105816,Tre Holloman,NC State Wolfpack,0.54,-0.32,0.22,0.51,-0.43,0.08000000000000002,-0.14,1295.0133341282865
4700880,Yame Butler,Butler Bulldogs,0.06,-0.16,-0.1,0.33,-0.25,0.08000000000000002,0.18,730.5520209015751
5241698,James Jones,Central Connecticut Blue Devils,-0.26,0.21,-0.05,-1.3,1.38,0.07999999999999985,0.13,1206.6990443013142
5105694,Mike Woods,Navy Midshipmen,-0.02,0.47,0.4499999999999999,-0.39,0.46,0.07,-0.38,1216.400587229803
5314755,Marley Curtis,North Dakota Fighting Hawks,-0.62,0.39,-0.2299999999999999,-2.01,2.07,0.06000000000000005,0.29,903.3343625038038
5105782,Cole Hargrove,Providence Friars,-0.27,-0.03,-0.3,-1.33,1.39,0.05999999999999983,0.36,659.0526766102781
5242592,Isaiah Mbeng,East Carolina Pirates,-0.6,-0.18,-0.78,-0.07,0.12,0.04999999999999999,0.83,1223.4067266362065
4858612,Eli DeLaurier,East Carolina Pirates,-0.69,0.58,-0.1099999999999999,-2.12,2.17,0.04999999999999982,0.16,636.2231610616573
5106697,Kyrese Mullen,New Mexico State Aggies,-0.49,0.44,-0.0499999999999999,-2.1,2.15,0.04999999999999982,0.1,632.9823806603903
5241841,CJ Hardy,Cal State Bakersfield Roadrunners,-0.09,-0.8,-0.89,1.35,-1.32,0.030000000000000027,0.92,1124.2876030868365
5174805,Emmanuel Ogbole,Rutgers Scarlet Knights,-0.82,0.05,-0.7699999999999999,-1.59,1.62,0.030000000000000027,0.8,1023.0016829819924
5311730,Eric Mejia,Fairfield Stags,0.1,-0.22,-0.12,0.31,-0.28,0.02999999999999997,0.15,1070.8873058680051
5241725,Ben Eisendrath,Harvard Crimson,0.19,-0.18,0.01,0.76,-0.75,0.010000000000000009,0.0,1273.4764521198676
5108877,Michael Zanoni,Pennsylvania Quakers,0.19,-0.29,-0.0999999999999999,1.08,-1.07,0.010000000000000009,0.11,1440.3726312172364
5243405,Jayden Johnson,South Carolina State Bulldogs,-0.68,-1.06,-1.7400000000000002,1.52,-1.51,0.010000000000000009,1.75,1529.379296441223
5239745,Caleb Crawford,Maine Black Bears,-1.15,0.52,-0.6299999999999999,-1.42,1.42,0.0,0.63,1024.3606908987822
5313498,Ryan Bartley,Houston Christian Huskies,-0.82,-0.13,-0.95,-0.59,0.59,0.0,0.95,1531.7951387353362
5116500,Grant Sanders,Nicholls Colonels,-0.49,-0.14,-0.63,-0.36,0.36,0.0,0.63,836.0584839431375
5313086,Keziah Ekissi,Oregon State Beavers,-0.33,-0.32,-0.65,-0.06,0.05,-0.009999999999999995,0.64,772.6819179215353
5241323,Devon Malcolm,California Baptist Lancers,-0.47,0.49,0.02,-1.4,1.39,-0.010000000000000009,-0.03,715.3062820668116
5109034,Tyler Andrews,Bethune-Cookman Wildcats,-0.9,0.57,-0.33,-2.39,2.38,-0.010000000000000231,0.32,968.1262359309488
5176076,Nasir Whitlock,Lehigh Mountain Hawks,-0.11,-0.26,-0.37,0.82,-0.84,-0.020000000000000018,0.35,1964.4569956315756
5125176,Emmanuel Okorafor,Wichita State Shockers,-0.51,0.56,0.05,-1.49,1.47,-0.020000000000000018,-0.07,880.9191385980271
5105904,Rokas Jocius,Loyola Marymount Lions,-0.43,-0.01,-0.44,-0.67,0.65,-0.020000000000000018,0.42,684.205299686747
5107704,Kyle Carlesimo,Colgate Raiders,-0.28,0.11,-0.17,-0.77,0.75,-0.020000000000000018,0.15,1348.0220822701085
5314481,Andrew Alekseyenko,Colgate Raiders,0.64,-0.81,-0.17,1.37,-1.4,-0.029999999999999805,0.14,1669.7389051670552
5183379,Bryce Roberts,Texas Southern Tigers,-0.5,0.13,-0.37,-0.41,0.38,-0.02999999999999997,0.34,1305.4810503808517
5176382,Malek Abdelgowad,Southern Jaguars,-0.25,-0.15,-0.4,-0.47,0.44,-0.02999999999999997,0.37,877.7277358876122
4683786,Mikey Williams,Sacramento State Hornets,-0.37,-0.29,-0.6599999999999999,-0.18,0.15,-0.03,0.63,1343.0774937313977
5314620,Cam Polak,Youngstown State Penguins,-0.2,0.21,0.0099999999999999,-0.61,0.58,-0.030000000000000027,-0.04,827.174692181273
4685664,Justin McBride,James Madison Dukes,0.61,-0.89,-0.28,1.73,-1.77,-0.040000000000000036,0.24,1392.882611418952
5176261,Junseok Yeo,Seattle U Redhawks,-1.19,1.43,0.24,-2.25,2.21,-0.040000000000000036,-0.28,1662.80710158827
5313119,Tyler Bike,New Hampshire Wildcats,-1.3,0.72,-0.5800000000000001,-2.14,2.1,-0.040000000000000036,0.54,1175.2574790880285
5108121,Kheni Briggs,New Haven Chargers,-0.39,0.24,-0.15,-0.56,0.52,-0.040000000000000036,0.11,817.223999615799
5144380,Austin Swartz,Creighton Bluejays,0.13,-0.47,-0.3399999999999999,0.56,-0.62,-0.05999999999999994,0.28,1111.0724751986922
4685686,Gus Yalden,Vermont Catamounts,0.34,-0.19,0.15,-0.04,-0.02,-0.06,-0.21,1297.7605194476264
5239529,Brandon Hall,Duquesne Dukes,-0.08,-0.01,-0.09,-0.33,0.27,-0.06,0.03,829.6060430651017
5177121,Josh Pascarelli,Colorado State Rams,0.21,0.03,0.24,-0.79,0.73,-0.06000000000000005,-0.3,1132.9283239123183
5176067,Andrew Phillips,Lafayette Leopards,0.28,-1.49,-1.21,3.23,-3.3,-0.06999999999999984,1.14,1698.8386964859362
4873180,Bryson Tucker,Washington Huskies,0.42,-0.5,-0.08,1.62,-1.69,-0.06999999999999984,0.01,778.0145605843006
5243086,Jaylan Ouwinga,Toledo Rockets,0.14,0.04,0.18,-0.49,0.42,-0.07,-0.25,1030.1971196430952
5243049,Jaxson Bell,Army Black Knights,-0.4,-0.36,-0.76,-0.23,0.15,-0.08000000000000002,0.68,1261.249264059118
4609653,Prince Aligbe,Southern Illinois Salukis,-0.98,0.93,-0.0499999999999999,-2.19,2.11,-0.08000000000000007,-0.03,1133.7850770071934
5144381,Darrion Sutton,Missouri State Bears,-0.15,-0.04,-0.19,-0.36,0.27,-0.08999999999999997,0.1,756.1756849056773
4702777,Ja'Juan Carr,Elon Phoenix,1.04,-1.33,-0.29,3.05,-3.14,-0.0900000000000003,0.2,1355.0540496758172
5116128,Melo Sanchez,Central Connecticut Blue Devils,-0.2,0.22,0.0199999999999999,-1.21,1.11,-0.09999999999999987,-0.12,1165.358252750733
5242619,Jadin Collins-Roberts,Marist Red Foxes,-1.28,1.84,0.56,-2.99,2.89,-0.10000000000000009,-0.66,1548.7617326511638
5241417,Rolyns Aligbe,Southern Illinois Salukis,-0.2,0.23,0.03,0.36,-0.47,-0.10999999999999999,-0.14,1350.328969046745
4917385,Justyn Fernandez,Delaware Blue Hens,-0.09,-0.77,-0.86,0.81,-0.93,-0.12,0.74,1650.5661269742857
5259011,Devyn Franklin,Grambling Tigers,-1.64,1.31,-0.3299999999999998,-4.03,3.91,-0.1200000000000001,0.21,1004.8035088424988
5241376,Kylin Green,Houston Christian Huskies,-0.93,-0.03,-0.96,-1.08,0.96,-0.1200000000000001,0.84,1606.8988840477905
5108043,Ola Ajiboye,Southern Indiana Screaming Eagles,-1.37,0.44,-0.9300000000000002,-2.11,1.98,-0.1299999999999999,0.8,1197.3749196163308
5293246,Amir Jenkins,West Virginia Mountaineers,0.25,-0.55,-0.3,1.35,-1.48,-0.1299999999999999,0.17,807.5610431837251
5242568,Jordan Pyke,Incarnate Word Cardinals,0.34,-1.22,-0.8799999999999999,1.79,-1.92,-0.1299999999999999,0.75,1139.4629964926282
5108092,London Maiden,Detroit Mercy Titans,0.13,-0.63,-0.5,0.76,-0.89,-0.13,0.37,807.5855516249508
5313714,Isaac Garrett,Oakland Golden Grizzlies,0.44,-1.07,-0.6300000000000001,0.92,-1.05,-0.13,0.5,1426.1066428077663
5313493,Noah Pagotto,East Texas A&M Lions,-0.76,-0.03,-0.79,-0.31,0.18,-0.13,0.66,1380.4679216414509
5314360,Brian Griffith,Niagara Purple Eagles,-0.04,-0.42,-0.4599999999999999,0.96,-1.09,-0.13000000000000012,0.33,566.5268376350173
5252606,Nic Anderson,Loyola Chicago Ramblers,-0.93,-0.15,-1.08,-1.4,1.26,-0.1399999999999999,0.94,772.8593587861372
5176399,Sherman Weatherspoon IV,Utah Valley Wolverines,-0.03,0.05,0.02,0.22,-0.36,-0.13999999999999999,-0.16,822.8041183908134
5314376,Filip Petkovski,UT Martin Skyhawks,-0.62,1.02,0.4,-1.07,0.93,-0.14,-0.54,1244.903360938916
4895746,Jayden Reid,Northwestern Wildcats,0.7,-1.05,-0.3500000000000001,2.04,-2.19,-0.1499999999999999,0.2,1396.2890639927446
5182415,Augustus Gerhart,Pennsylvania Quakers,0.69,-1.0,-0.31,2.67,-2.82,-0.1499999999999999,0.16,1000.9954748606488
5314622,Jaiden Haynes,Youngstown State Penguins,0.44,-0.76,-0.32,1.83,-1.98,-0.1499999999999999,0.17,527.0238821010604
5176082,Jordan Stiemke,Loyola Maryland Greyhounds,0.13,-0.91,-0.78,0.74,-0.89,-0.15000000000000002,0.63,1483.9121717362054
5175788,Bryan Ndjonga,Canisius Golden Griffins,-1.09,-0.26,-1.35,-0.1,-0.05,-0.15000000000000002,1.2,1611.63926664753
5242551,Khouri Carvey,North Carolina Central Eagles,-0.57,-0.31,-0.8799999999999999,-0.2,0.04,-0.16,0.72,981.6322943487684
4898222,Louis Lesmond,Fordham Rams,-0.33,0.53,0.2,-0.86,0.69,-0.17000000000000004,-0.37,886.7452761881276
5175796,Muneer Newton,Campbell Fighting Camels,0.09,-0.13,-0.04,-0.12,-0.06,-0.18,-0.14,1089.3855350550923
5313922,CJ Ray,Chicago State Cougars,-1.13,-0.84,-1.97,-0.17,-0.01,-0.18000000000000002,1.79,1576.4088256761218
4897873,Jayme Mitchell Jr.,Jackson State Tigers,-0.68,-1.77,-2.45,1.44,-1.62,-0.18000000000000016,2.27,1835.111184899855
5313370,Justin Kirby,Miami (OH) RedHawks,0.27,-0.05,0.22,-0.47,0.28,-0.18999999999999995,-0.41,575.7069872182964
5174659,Kajus Kublickas,Pacific Tigers,-0.64,0.52,-0.12,-1.9,1.69,-0.20999999999999996,-0.09,1086.4229269858383
5106707,Jackson Holt,Eastern Kentucky Colonels,0.26,-0.87,-0.61,0.97,-1.19,-0.21999999999999997,0.39,1093.130660157782
5106715,Rashad King,LSU Tigers,-0.57,-0.04,-0.61,-1.88,1.66,-0.21999999999999997,0.39,1000.109423963234
5240005,Maban Jabriel,Queens University Royals,0.75,-0.99,-0.24,1.21,-1.43,-0.21999999999999997,0.02,1200.51544792454
5239629,Jack Turner,Oral Roberts Golden Eagles,-0.34,-0.33,-0.67,0.34,-0.56,-0.22000000000000003,0.45,956.7302445750454
4898117,Ethan Butler,Charlotte 49ers,-0.17,-0.08,-0.25,-0.79,0.57,-0.22000000000000008,0.03,570.6653136620309
5243018,Nyle Ralph-Beyer,Sacred Heart Pioneers,0.64,-1.14,-0.4999999999999999,1.9,-2.12,-0.2200000000000002,0.28,1615.403573732796
5176058,DeAndre Williams,Holy Cross Crusaders,-0.09,-0.86,-0.95,1.52,-1.75,-0.22999999999999998,0.72,1386.795381083101
4896939,Giovanni Emejuru,East Carolina Pirates,-0.91,-0.18,-1.09,-0.66,0.43,-0.23000000000000004,0.86,1744.3094498578007
5313214,Kameron Tinsley,IU Indianapolis Jaguars,-0.34,-0.44,-0.78,-0.06,-0.18,-0.24,0.54,978.3233638135778
5107514,Ibu Yamazaki,Northern Colorado Bears,1.1,-0.61,0.4900000000000001,1.71,-1.95,-0.24,-0.73,1511.8280306826978
4858609,Osiris Grady,UC Riverside Highlanders,-0.56,-0.57,-1.13,-0.26,0.02,-0.24000000000000002,0.89,1683.320962659356
5242924,Major Freeman,Charlotte 49ers,0.13,-0.5,-0.37,0.83,-1.07,-0.2400000000000001,0.13,755.944924397938
5105890,Romad Dean,Tulsa Golden Hurricane,1.33,-1.1,0.2299999999999999,3.5,-3.74,-0.2400000000000002,-0.47,829.313523558604
4897678,Akiva McBirney-Griffin,UC Irvine Anteaters,-0.95,0.93,-0.0199999999999999,-3.2,2.96,-0.2400000000000002,-0.22,610.3065133895607
5175078,Eemeli Yalaho,Washington State Cougars,0.86,-1.25,-0.39,2.37,-2.63,-0.2599999999999998,0.13,1559.5327833474748
4870444,Juanse Gorosito,San Diego Toreros,-0.73,-0.29,-1.02,-1.18,0.92,-0.2599999999999999,0.76,1336.0051216259735
5312060,Josiah Parker,Florida Atlantic Owls,-0.19,-0.06,-0.25,-0.1,-0.16,-0.26,-0.01,1210.9562680675797
5107408,Jordan Chatman,Florida A&M Rattlers,-0.66,-0.49,-1.15,0.74,-1.0,-0.26,0.89,1320.6389703580974
5177352,Bradley Douglas,James Madison Dukes,0.02,-0.52,-0.5,0.24,-0.5,-0.26,0.24,1428.9465146718728
5314297,Ernest Shelton,Merrimack Warriors,0.11,-0.1,0.0099999999999999,1.24,-1.51,-0.27,-0.28,1970.0174259430312
5240519,Sekou Konneh,Milwaukee Panthers,-0.05,-0.27,-0.32,-0.39,0.12,-0.27,0.05,712.6956855130908
5242942,Tyler Boston,Holy Cross Crusaders,-0.78,-0.38,-1.16,-0.47,0.19,-0.27999999999999997,0.88,1663.9948034855065
4897531,Shay Johnson Jr.,Long Beach State Beach,-0.13,-0.48,-0.61,0.47,-0.75,-0.28,0.33,831.283905037971
5314760,Garrett Anderson,North Dakota Fighting Hawks,-0.38,-0.17,-0.55,-0.92,0.63,-0.29000000000000004,0.26,1588.0623996584602
5175705,Davide Poser,New Hampshire Wildcats,-0.61,-0.35,-0.96,0.47,-0.77,-0.30000000000000004,0.66,1411.156529784054
5314559,Calvin Sirmans III,Stetson Hatters,0.18,-0.96,-0.78,1.28,-1.58,-0.30000000000000004,0.48,1276.8789882294975
5240033,Kenneth Chime,West Georgia Wolves,-0.75,-0.16,-0.91,-1.01,0.71,-0.30000000000000004,0.61,1123.3022720049023
5240016,Jamie Phillips Jr.,Stetson Hatters,-0.6,-0.27,-0.87,-0.28,-0.02,-0.30000000000000004,0.57,901.1793731045256
5243105,Jaiden Lawrence,SE Louisiana Lions,-0.84,0.03,-0.8099999999999999,-0.79,0.48,-0.31000000000000005,0.5,997.1073359638118
5241715,Mason Ritter,Columbia Lions,-0.4,0.29,-0.11,-1.46,1.15,-0.31000000000000005,-0.2,1128.1205229666034
5106598,Chevalier Emery,Cleveland State Vikings,1.5,-2.72,-1.2200000000000002,4.07,-4.39,-0.3199999999999994,0.9,1294.1056660951897
5179094,James Morrow,South Carolina State Bulldogs,-0.56,-0.63,-1.19,0.39,-0.71,-0.31999999999999995,0.87,846.849663266661
5313085,Timofei Rudovskii,Bryant Bulldogs,-1.18,-0.47,-1.65,0.07,-0.39,-0.32,1.33,1589.1706511760458
5176290,Daniel Akitoby,UTSA Roadrunners,-0.29,-0.34,-0.63,-0.27,-0.05,-0.32,0.31,579.6394141922711
5247158,Chase Dawson,Morehead State Eagles,0.4,-0.76,-0.36,0.72,-1.04,-0.32000000000000006,0.04,1403.525266992535
5105481,Will Johnston,Richmond Spiders,0.58,-1.01,-0.43,1.7,-2.02,-0.32000000000000006,0.11,1470.0855437591351
5106247,Cooper Noard,Cornell Big Red,1.91,-1.61,0.2999999999999998,3.05,-3.38,-0.33000000000000007,-0.63,1366.3042022702512
5263816,Elijah Davis,Morgan State Bears,-0.7,0.08,-0.62,-1.49,1.16,-0.33000000000000007,0.29,1613.8182016632563
5241428,Cameron Jackson,UT Arlington Mavericks,-0.52,0.24,-0.28,-1.08,0.74,-0.3400000000000001,-0.06,846.035781957389
5107563,Jack Payne,Idaho Vandals,-0.5,0.29,-0.21,-1.43,1.08,-0.34999999999999987,-0.14,1254.92867665949
5241647,George Natsvlishvili,North Dakota Fighting Hawks,-0.22,-0.35,-0.57,-0.12,-0.23,-0.35,0.22,1140.6899660866752
4898348,Gus Etchison,Idaho State Bengals,-0.14,-0.37,-0.51,-0.06,-0.29,-0.35,0.16,729.8575006847325
5176815,David Douglas Jr.,Fresno State Bulldogs,-0.44,-0.12,-0.56,-0.4,0.05,-0.35000000000000003,0.21,564.8318669631847
5108810,Jorn Everson,Army Black Knights,-0.39,-0.39,-0.78,-0.28,-0.07,-0.35000000000000003,0.43,1016.733585001547
4432201,Isaiah Cottrell,Southern Utah Thunderbirds,-1.22,0.7,-0.52,-3.27,2.91,-0.3599999999999999,0.16,1409.5018079404297
4895779,Austin Ball,Eastern Kentucky Colonels,-0.03,-0.52,-0.55,-0.03,-0.34,-0.37,0.18,1100.9301584569955
5312009,Jake Davis,Cal Poly Mustangs,-0.84,-0.01,-0.85,-1.55,1.18,-0.3700000000000001,0.48,1273.9533301643578
5177247,AJ Dancler,Coastal Carolina Chanticleers,-1.01,0.54,-0.47,-1.18,0.8,-0.3799999999999999,0.09,1785.6068372176746
5313893,Kam Sanders,Air Force Falcons,-1.89,-1.14,-3.03,-0.45,0.07,-0.38,2.65,1607.649563012121
5312340,Jacoby Hill,Jacksonville State Gamecocks,-0.61,0.45,-0.1599999999999999,-0.79,0.41,-0.38000000000000006,-0.22,1591.931182905668
5106785,Chris Morgan,Purdue Fort Wayne Mastodons,-0.66,0.69,0.0299999999999999,-2.28,1.89,-0.3899999999999999,-0.42,669.0279952185925
5176213,Mekhi Cooper,Lindenwood Lions,-0.94,0.43,-0.51,-1.69,1.29,-0.3999999999999999,0.11,1801.1521911833415
5241955,Tyler Jones,UC Riverside Highlanders,-0.44,-0.15,-0.59,-0.33,-0.07,-0.4,0.19,694.184931977406
5241674,Dan Gherezgher,Northern Kentucky Norse,0.36,-0.26,0.0999999999999999,0.28,-0.69,-0.4099999999999999,-0.51,1784.7751995224558
5242937,Mohammad Habhab,Eastern Michigan Eagles,-1.07,0.11,-0.96,-0.53,0.12,-0.41000000000000003,0.55,1819.718388769312
4711838,Ismail Habib,Southern Indiana Screaming Eagles,-1.39,0.18,-1.21,-1.32,0.91,-0.41000000000000003,0.8,1384.345287278629
5106265,Dorian Finister,Louisiana Ragin' Cajuns,-1.06,-0.46,-1.52,-0.11,-0.31,-0.42,1.1,1596.392059139395
5103631,Boden Kapke,Boston College Eagles,-1.6,0.45,-1.15,-2.36,1.93,-0.42999999999999994,0.72,1313.1600544755297
4433001,Alex Hemenway,Evansville Purple Aces,-1.17,-0.4,-1.5699999999999998,-1.2,0.76,-0.43999999999999995,1.13,1383.4809801536308
5243243,Eze Wali,The Citadel Bulldogs,-1.0,-0.06,-1.06,-2.56,2.12,-0.43999999999999995,0.62,1292.680962080212
5314284,Brady Swartz,Western Michigan Broncos,-0.08,-0.61,-0.69,0.17,-0.61,-0.43999999999999995,0.25,892.5204228182364
5240664,Alfred Worrell Jr.,Morgan State Bears,0.04,-0.96,-0.92,1.31,-1.76,-0.44999999999999996,0.47,1512.427447974032
5314208,Dylan Ducommun,Northern Illinois Huskies,-1.72,-0.12,-1.84,-2.54,2.08,-0.45999999999999996,1.38,1369.9264392892987
5313192,Lucas Mari,Vermont Catamounts,-0.18,0.18,0.0,-1.58,1.12,-0.45999999999999996,-0.46,949.3809550291264
5243033,Kavon Bradford,Northern Arizona Lumberjacks,-0.49,-0.41,-0.8999999999999999,0.13,-0.59,-0.45999999999999996,0.44,765.4974655105705
5106742,Dylan Arnett,North Texas Mean Green,-0.46,0.77,0.31,-1.37,0.91,-0.4600000000000001,-0.77,1423.8807360728542
5185444,Spencer Ahrens,Boise State Broncos,0.3,-0.24,0.06,0.65,-1.11,-0.4600000000000001,-0.52,682.9077187547425
5314753,Jesse McIntosh,South Dakota Coyotes,0.07,-0.77,-0.7,1.54,-2.01,-0.46999999999999975,0.23,613.5318226012708
5314323,Najimi George,New Haven Chargers,-1.1,0.4,-0.7000000000000001,-1.12,0.65,-0.4700000000000001,0.23,1590.2958423443235
5314464,Caleb Smith,Rider Broncs,-1.54,-0.7,-2.24,-1.07,0.6,-0.4700000000000001,1.77,1410.7756667854487
5105596,Denver Anglin,Iona Gaels,-0.16,-0.09,-0.25,0.34,-0.82,-0.4799999999999999,-0.23,1468.0722864725217
5239627,Daniil Glazkov,Loyola Chicago Ramblers,-0.57,-0.17,-0.74,-0.7,0.22,-0.48,0.26,537.8451434517177
5311851,Ian Platteeuw,Davidson Wildcats,0.52,-0.6,-0.0799999999999999,2.0,-2.48,-0.48,-0.4,731.7163343576303
5314799,Martins Kilups,Oral Roberts Golden Eagles,-0.07,-0.58,-0.6499999999999999,1.06,-1.54,-0.48,0.17,957.9965057319532
5176268,Preist Ryan,Cleveland State Vikings,-0.89,0.12,-0.77,-2.78,2.29,-0.48999999999999977,0.28,1212.1998195344172
5177724,Nestor Dyachok,North Florida Ospreys,0.15,-0.79,-0.64,0.76,-1.25,-0.49,0.15,855.6011704547952
5312184,Ethan Simmon,Stony Brook Seawolves,-0.79,0.33,-0.46,-1.9,1.41,-0.49,-0.03,750.6213581476018
5241620,Evan Anderson,South Dakota Coyotes,-0.17,-0.37,-0.54,-0.81,0.32,-0.49000000000000005,0.05,743.8434815593117
5315596,Grant Kepley,Montana Grizzlies,-0.63,0.26,-0.37,-1.37,0.88,-0.4900000000000001,-0.12,1020.7771066351464
5242277,Luca Soroa Schaller,Northeastern Huskies,-0.99,-0.07,-1.06,-2.58,2.09,-0.4900000000000002,0.57,1067.8410419535894
5101782,Melvin Bell Jr.,San José State Spartans,0.02,-2.06,-2.04,1.58,-2.08,-0.5,1.54,1810.181191743451
5239709,Max Pikaar,Southern Illinois Salukis,-0.53,0.38,-0.15,-1.68,1.18,-0.5,-0.35,512.8840625259239
5105432,Cyril Martynov,Fairleigh Dickinson Knights,-0.81,0.1,-0.7100000000000001,-1.62,1.12,-0.5,0.21,1250.5027794690873
5252055,John St. Germain III,Holy Cross Crusaders,-0.52,-0.24,-0.76,-0.3,-0.21,-0.51,0.25,792.9221429083996
5242916,Jakai Sanders,Le Moyne Dolphins,-0.61,-0.24,-0.85,-0.35,-0.16,-0.51,0.34,1506.2915723596718
5176362,Luke McEldon,Mount St. Mary's Mountaineers,-0.88,-0.09,-0.97,-0.94,0.42,-0.52,0.45,1279.7164275631794
5240394,R.J. Kennedy,New Hampshire Wildcats,-1.59,0.85,-0.7400000000000001,-3.41,2.89,-0.52,0.22,1015.5775289824564
5178891,Devon Ellis,Norfolk State Spartans,0.33,-0.27,0.06,0.87,-1.4,-0.5299999999999999,-0.59,1516.400619376874
5243043,Jacen Holloway,Army Black Knights,-0.21,-0.9,-1.11,0.37,-0.9,-0.53,0.58,1442.084650466287
5174628,Collin Tanner,Richmond Spiders,0.38,-0.75,-0.37,1.12,-1.66,-0.5399999999999998,-0.17,891.6506019893773
5240884,Johan Munch,Oregon State Beavers,-0.7,0.17,-0.5299999999999999,-1.91,1.37,-0.5399999999999998,-0.01,1077.393650520798
5313887,Mark Brown Jr.,Valparaiso Beacons,-0.46,0.18,-0.28,-1.57,1.03,-0.54,-0.26,502.93427994088813
5247448,Jaden Baker,Wagner Seahawks,-0.11,-0.34,-0.45,0.52,-1.06,-0.54,-0.09,1226.1415579126883
5239768,Khalil Badru,Iona Gaels,-0.98,0.71,-0.27,-3.33,2.79,-0.54,-0.27,508.2758918507938
5177043,Jake Brack,South Dakota Coyotes,0.13,-0.36,-0.2299999999999999,0.32,-0.87,-0.55,-0.32,613.7778862941634
5243264,Kaden Stuckey,VMI Keydets,-0.71,-0.06,-0.77,-1.7,1.15,-0.55,0.22,905.0626653854888
5176245,Brandon Muntu,Tennessee Tech Golden Eagles,-0.7,0.03,-0.6699999999999999,-1.07,0.52,-0.55,0.12,1300.5495033311597
