athlete_id,3PA,3P%,streak_score,p_value,runs_z_score,runs_p_value
4898257,31,0.25806451612903225,-0.022727272727272707,0.895,0.30328880432016925,0.7616697774977861
5242410,16,0.25,-0.022727272727272707,0.402,0.35355339059327373,0.7236736098317631
5109789,67,0.3283582089552239,-0.022727272727272707,0.454,0.12522848954961172,0.9003426633749156
5242555,106,0.2641509433962264,-0.022727272727272707,0.533,0.19949219003363733,0.8418777520276657
5177698,16,0.25,-0.022727272727272707,0.91,0.35355339059327373,0.7236736098317631
4897558,16,0.25,-0.022727272727272707,0.523,0.35355339059327373,0.7236736098317631
5077373,54,0.2777777777777778,-0.022807017543859665,0.392,0.11467939991239881,0.9086992426750564
4712845,169,0.39644970414201186,-0.02317290552584672,0.435,0.18130298651811827,0.8561297619746787
5174637,113,0.3185840707964602,-0.023391812865497075,0.722,0.2044388194420136,0.8380105971850069
5177040,107,0.34579439252336447,-0.023501762632197387,0.905,0.1265307758613637,0.8993117891977753
5314580,82,0.3048780487804878,-0.02357142857142852,0.61,0.06408657059458667,0.9489012949770389
5314563,38,0.18421052631578946,-0.023809523809523808,0.228,0.0440179344186185,0.9648901081238056
5105890,44,0.3409090909090909,-0.023809523809523836,0.542,0.24753382690761117,0.8044951157613569
4899807,21,0.3333333333333333,-0.023809523809523836,0.252,0.08451542547285136,0.9326466389658762
5174934,210,0.3380952380952381,-0.02388242498469073,0.559,0.3107457077043319,0.7559939465044441
5093252,105,0.42857142857142855,-0.024242424242424232,0.579,0.11442951517843729,0.908897317929276
5312355,187,0.3422459893048128,-0.024334016393442626,0.676,0.294545712904398,0.7683409379067827
5241342,156,0.358974358974359,-0.024350649350649345,0.681,0.21045123953068806,0.8333155046097445
5175954,83,0.4939759036144578,-0.024390243902439046,0.617,0.11178676517723012,0.9109924816036372
5109787,72,0.2777777777777778,-0.02450980392156865,0.427,0.03298417603688707,0.9736872064688781
4432515,107,0.4672897196261682,-0.02470461868958107,0.644,0.14222884976553954,0.8868992446111945
5242758,89,0.39325842696629215,-0.024797843665768204,0.416,0.11803784484945525,0.9060376716224056
5187600,106,0.3867924528301887,-0.025000000000000022,0.482,0.14758528326065187,0.8826700701594897
5313035,24,0.375,-0.025000000000000022,0.643,0.111651800976279,0.9110994975240857
5177702,84,0.35714285714285715,-0.02515723270440251,0.23,0.10256532123678878,0.9183079672863167
5313206,169,0.378698224852071,-0.025240384615384637,0.399,0.24165875238323453,0.8090445931544594
5101666,30,0.36666666666666664,-0.02525252525252525,0.314,0.22732328150805875,0.8201723709201848
5176149,48,0.4583333333333333,-0.025454545454545452,0.528,0.19592083271449767,0.8446721311111837
5241679,53,0.37735849056603776,-0.025518341307814996,0.566,0.02788023326914007,0.977757673881101
5174932,64,0.3125,-0.025581395348837244,0.855,0.1470113938245492,0.8831230270657987
5175008,53,0.24528301886792453,-0.025641025641025605,0.475,0.1423496558434328,0.8868038261446903
5241460,38,0.34210526315789475,-0.025641025641025605,0.787,0.14466375430616618,0.8849763579287953
5179096,33,0.18181818181818182,-0.02564102564102566,0.436,0.4145133361448391,0.6784982022930099
5176318,153,0.35947712418300654,-0.025679475164011256,0.679,0.2718435770544819,0.7857422968295428
5313382,42,0.23809523809523808,-0.02580645161290321,0.433,0.11385288356906051,0.9093544160760291
5195304,42,0.2857142857142857,-0.025862068965517238,0.303,0.13746815131283605,0.8906607652887868
5060706,74,0.44594594594594594,-0.025914634146341486,0.625,0.1024482560170163,0.918400882373903
5177185,96,0.40625,-0.02609890109890106,0.397,0.14627711307920632,0.8837026326234472
4898190,24,0.2916666666666667,-0.0267857142857143,0.641,0.2975065888737755,0.7660797784103573
5311523,93,0.3010752688172043,-0.0267857142857143,0.519,0.2135514942553356,0.8308968286836738
4897387,24,0.2916666666666667,-0.0267857142857143,1.0,0.2975065888737755,0.7660797784103573
5144089,47,0.2978723404255319,-0.0267857142857143,0.947,0.2976050039384321,0.7660046549566703
4702889,24,0.2916666666666667,-0.0267857142857143,0.684,0.2975065888737755,0.7660797784103573
5176643,75,0.3333333333333333,-0.02693877551020407,0.352,0.17468675942247472,0.8613257722489848
5101624,75,0.3466666666666667,-0.02693877551020407,0.225,0.006853841952591186,0.9945314681380617
4685673,75,0.3333333333333333,-0.02693877551020407,0.767,0.17468675942247472,0.8613257722489848
4701189,155,0.43870967741935485,-0.027017783857729127,0.471,0.27238635353823165,0.7853249644565419
5221325,138,0.3188405797101449,-0.027126099706744844,0.331,0.20833190853165362,0.8349698187814206
5241756,97,0.25773195876288657,-0.027605633802816887,0.923,0.23728088238879835,0.8124388922961713
4897010,94,0.43617021276595747,-0.027673545966228896,0.549,0.16152229690036848,0.8716820515357333
5176111,38,0.23684210526315788,-0.02777777777777779,0.83,0.3509465097545598,0.7256284781041908
5176670,43,0.4186046511627907,-0.02777777777777779,0.843,0.18079193952905467,0.8565308901782992
5107819,42,0.23809523809523808,-0.02777777777777779,0.247,0.11385288356906051,0.9093544160760291
4909271,27,0.2962962962962963,-0.02777777777777779,0.622,0.1142150552789147,0.9090673176212773
5108991,49,0.2653061224489796,-0.02777777777777779,0.246,0.14827075389292815,0.8821290952305878
5108150,38,0.23684210526315788,-0.02777777777777779,0.147,0.3509465097545598,0.7256284781041908
5060721,142,0.3732394366197183,-0.02787307032590053,0.824,0.28155289307502507,0.7782863652364683
5313634,121,0.3140495867768595,-0.028003907521979787,0.736,0.18411705590325259,0.8539216265327321
5142608,170,0.37058823529411766,-0.028152141359688576,0.814,0.2794711771396146,0.7798832544618612
5313891,13,0.38461538461538464,-0.028571428571428525,1.0,0.21292210053332253,0.8313877238899001
5312898,13,0.38461538461538464,-0.028571428571428525,0.375,0.21292210053332253,0.8313877238899001
5176561,13,0.46153846153846156,-0.028571428571428525,0.618,0.022428065200812752,0.9821064931864921
5111643,13,0.38461538461538464,-0.028571428571428525,0.42,0.21292210053332253,0.8313877238899001
4703399,50,0.3,-0.02857142857142858,0.418,0.0,1.0
5241748,140,0.3357142857142857,-0.028677150786308947,0.253,0.29638674248194163,0.7669347487204677
4683785,75,0.36,-0.028846153846153855,0.432,0.11114007700839712,0.9115052687279181
5106735,110,0.4090909090909091,-0.029020979020979054,0.918,0.16215183926229737,0.8711862844859246
5254159,98,0.3979591836734694,-0.02917771883289122,0.239,0.2206548820665729,0.8253611644024601
5108718,126,0.42857142857142855,-0.029212310902451744,0.573,0.23483410915693087,0.814337492632143
5109782,140,0.32857142857142857,-0.029314420803782493,0.767,0.23640914153056944,0.8131152033009154
5117648,52,0.4423076923076923,-0.02950310559006214,0.933,0.09829595937398693,0.921697286597957
4693725,101,0.37623762376237624,-0.02960102960102956,0.442,0.1266562725536059,0.8992124564713395
5177042,74,0.3918918918918919,-0.02978056426332293,0.715,0.17933304042664583,0.8576762048517721
5242601,34,0.2647058823529412,-0.030000000000000027,0.48,0.11949412602235411,0.9048838934496338
5120280,60,0.23333333333333334,-0.030158730158730163,0.556,0.1954424369760091,0.8450465972125565
5176423,103,0.3300970873786408,-0.030303030303030276,0.953,0.10011978008322699,0.9202492319973377
5239545,18,0.3333333333333333,-0.03030303030303033,0.661,0.2754865825096699,0.782942432777071
5254339,18,0.3333333333333333,-0.03030303030303033,1.0,0.2754865825096699,0.782942432777071
5105798,52,0.34615384615384615,-0.03030303030303033,0.449,0.14310071872516417,0.8862106373243583
5313574,35,0.34285714285714286,-0.03030303030303033,0.831,0.27833308196479334,0.7807566832864568
4873183,69,0.34782608695652173,-0.03030303030303033,0.932,0.18624807887188835,0.8522502220102471
4897458,86,0.3488372093023256,-0.03030303030303033,0.711,0.22237731059299587,0.8240201731672201
5247158,62,0.3870967741935484,-0.030405405405405428,0.327,0.1568382721872365,0.8753723092491609
5242437,160,0.39375,-0.031094113734619233,0.763,0.26793994652779085,0.7887455446248766
5240641,97,0.32989690721649484,-0.03125,0.662,0.2573885928141766,0.7968788079425131
5241753,69,0.4782608695652174,-0.03125,0.729,0.13736372137765035,0.8907433053236722
5176780,49,0.3469387755102041,-0.03125,0.649,0.09448576843669029,0.9247232870096385
4684843,112,0.4017857142857143,-0.03154681139755766,0.38,0.2292760574893978,0.8186543612221867
5241931,50,0.4,-0.031578947368421095,0.712,0.0,1.0
5105889,61,0.29508196721311475,-0.031746031746031744,0.311,0.19400738386807384,0.84617010026211
4869770,100,0.36,-0.031746031746031744,0.82,0.20084324784289312,0.8408211449919724
5175665,61,0.29508196721311475,-0.031746031746031744,0.421,0.19400738386807384,0.84617010026211
5313292,109,0.3669724770642202,-0.032352941176470584,0.516,0.28142669294829314,0.7783831470741363
4898256,163,0.36809815950920244,-0.032352941176470584,0.644,0.366965318946039,0.7136448874884094
5142620,125,0.416,-0.032500671501477285,0.254,0.23367742277371092,0.8152354165519212
5314553,156,0.3525641025641026,-0.032727272727272716,0.409,0.3137380892400014,0.7537199692800043
4433340,97,0.31958762886597936,-0.032754342431761785,0.449,0.1914416829462936,0.8481795656600398
5313693,108,0.3425925925925926,-0.03281853281853281,0.678,0.2904456118969176,0.7714753535529264
5242908,111,0.35135135135135137,-0.032863849765258246,0.296,0.29425830548714865,0.7685605303185225
5107844,168,0.4166666666666667,-0.03298969072164948,0.502,0.3715057589400456,0.7102608673722794
4709142,66,0.36363636363636365,-0.0331262939958592,0.604,0.1219875091185663,0.9029089106661911
5241694,32,0.3125,-0.033333333333333326,1.0,0.31538110381205664,0.7524723122901285
5239600,32,0.34375,-0.033333333333333326,0.63,0.02498363503437514,0.9800680168858182
5311937,27,0.2222222222222222,-0.033333333333333354,1.0,0.09636241116594281,0.9232327446975044
5315579,69,0.30434782608695654,-0.033434650455927084,0.708,0.22476049326080166,0.8221656015313831
5177148,69,0.30434782608695654,-0.033434650455927084,0.87,0.22476049326080166,0.8221656015313831
4685650,75,0.37333333333333335,-0.03416149068322982,0.589,0.22548438194846462,0.8216024739542062
5175860,38,0.3684210526315789,-0.03416149068322982,0.284,0.2888905198549611,0.7726651586332995
5313239,45,0.4,-0.03418803418803418,1.0,0.28301428829414343,0.777165884119708
5240369,102,0.3431372549019608,-0.03467954345917468,0.743,0.22531800652906195,0.8217318926166559
5105461,67,0.2835820895522388,-0.03471444568868981,0.802,0.23598098722305386,0.8134474235826535
5107078,67,0.2835820895522388,-0.03471444568868981,0.518,0.23598098722305386,0.8134474235826535
5174935,121,0.4049586776859504,-0.03478010922678931,0.624,0.3194613125481234,0.7493767237086342
4858604,197,0.40609137055837563,-0.034913793103448276,0.539,0.4405721759879863,0.6595227497365297
4898230,116,0.3448275862068966,-0.034999999999999976,0.703,0.3276771337756649,0.743155794279047
5108060,77,0.4025974025974026,-0.035125448028673845,0.387,0.22931489319951295,0.8186241787722681
5313899,153,0.3137254901960784,-0.03525641025641024,0.48,0.3993259441707554,0.6896530529469819
5061576,57,0.3333333333333333,-0.03556187766714086,0.516,0.20093508871631516,0.8407493303874599
5242937,30,0.26666666666666666,-0.0357142857142857,0.735,0.3678981190139822,0.7129492028371608
5108122,30,0.26666666666666666,-0.0357142857142857,0.428,0.3678981190139822,0.7129492028371608
5312391,30,0.26666666666666666,-0.0357142857142857,1.0,0.3678981190139822,0.7129492028371608
5239821,133,0.3609022556390977,-0.035714285714285754,0.538,0.3108918731746994,0.7558828228233683
5175705,116,0.31896551724137934,-0.036036036036036,0.541,0.3446316409336339,0.730371315433366
5311844,46,0.30434782608695654,-0.036866359447004615,0.923,0.007686750578350699,0.9938669207875082
5239797,46,0.30434782608695654,-0.036866359447004615,0.693,0.007686750578350699,0.9938669207875082
5176082,124,0.3467741935483871,-0.036918604651162756,0.715,0.36305943284502856,0.7165604878400322
5106456,82,0.32926829268292684,-0.037037037037037035,0.741,0.19667341747238493,0.844083113567145
5314561,37,0.24324324324324326,-0.037037037037037035,0.413,0.40193969891792025,0.6877284053826251
5314796,37,0.24324324324324326,-0.037037037037037035,0.814,0.40193969891792025,0.6877284053826251
5313381,142,0.3028169014084507,-0.037256763170384455,0.524,0.40787409340144476,0.6833661133209237
5314165,59,0.4067796610169492,-0.037267080745341574,0.498,0.14306372947886,0.8862398499095415
5144165,141,0.3191489361702128,-0.037878787878787845,0.715,0.33552856973492623,0.7372263969593369
5313096,99,0.31313131313131315,-0.038035628310062575,0.668,0.3326598129016847,0.7393910880222723
5312061,88,0.36363636363636365,-0.038068181818181834,0.529,0.2951263158955775,0.767897387389903
5241402,78,0.4230769230769231,-0.03819444444444442,0.431,0.21557604005464714,0.8293182339249029
5175017,79,0.3291139240506329,-0.038461538461538436,0.772,0.28613183580975465,0.7747771489661648
4873208,40,0.325,-0.038461538461538436,0.275,0.34811148295523114,0.7277564608938765
5241282,28,0.03571428571428571,-0.038461538461538464,1.0,2.2188007849009153,0.026500280602491967
5311735,52,0.28846153846153844,-0.03888888888888892,0.906,0.22405760110718587,0.8227124831659527
5106714,65,0.3384615384615385,-0.038961038961038974,0.989,0.24956756452053921,0.8029217847261215
5176451,63,0.30158730158730157,-0.03916768665850673,0.686,0.1392187352522043,0.8892773040820934
5241269,51,0.3333333333333333,-0.039215686274509776,0.61,0.10635890745287889,0.9152975951921261
5312451,104,0.3557692307692308,-0.039312039312039304,0.192,0.28549240001043397,0.7752669261556357
4895787,86,0.4186046511627907,-0.03968253968253965,0.378,0.254029064922867,0.79947310386975
5317856,37,0.35135135135135137,-0.04013377926421402,0.44,0.23297416678732988,0.8157814657753054
5281370,37,0.35135135135135137,-0.04013377926421402,0.921,0.23297416678732988,0.8157814657753054
4838704,86,0.38372093023255816,-0.04020979020979021,0.299,0.30422850295926074,0.760953811138745
5176731,44,0.2727272727272727,-0.04032258064516131,0.942,0.017587913877115172,0.9859675985159334
4711280,62,0.3548387096774194,-0.0407925407925408,0.667,0.17168143601667807,0.8636879810198992
5313213,173,0.32947976878612717,-0.04125615763546803,0.707,0.4422467342434288,0.6583106710575997
5107870,160,0.36875,-0.041311027654489574,0.387,0.42820940012990544,0.6684986731214233
5240756,58,0.2413793103448276,-0.04152823920265783,0.624,0.2762171894556721,0.7823812553544497
5217196,81,0.3950617283950617,-0.041666666666666685,0.77,0.30052783208044404,0.7637745700680851
4684164,21,0.38095238095238093,-0.041666666666666685,0.193,0.283447440746924,0.7768338663370068
5242266,21,0.38095238095238093,-0.041666666666666685,0.466,0.283447440746924,0.7768338663370068
5137653,33,0.2727272727272727,-0.041666666666666685,0.931,0.18394180184548936,0.8540591111326945
5247405,26,0.34615384615384615,-0.041666666666666685,0.702,0.32455169108593646,0.7455203943690188
5313444,31,0.1935483870967742,-0.041666666666666685,0.968,0.491659053140808,0.6229603893828579
5314505,31,0.1935483870967742,-0.041666666666666685,0.588,0.491659053140808,0.6229603893828579
5144106,15,0.4,-0.041666666666666685,0.488,0.16800537625806214,0.8665790495576086
5314331,73,0.3424657534246575,-0.041702127659574484,0.678,0.29442608766909295,0.7684323348003699
5241470,88,0.3068181818181818,-0.04224464060529637,0.206,0.14351129196911316,0.8858863938576523
4707808,58,0.27586206896551724,-0.042682926829268275,0.563,0.27565034892661333,0.7828166343573556
5105822,80,0.2875,-0.04270186335403725,0.631,0.33739256234792314,0.7358209906965525
5060724,80,0.2875,-0.04270186335403725,0.924,0.33739256234792314,0.7358209906965525
5313170,152,0.3815789473684211,-0.04273982829413964,0.718,0.39039960263328294,0.6962410816475573
5243212,117,0.3418803418803419,-0.042957042957042946,0.895,0.27891343116686274,0.7803112608310767
5239885,84,0.32142857142857145,-0.04298941798941802,0.911,0.3421241187640744,0.7322574873123364
4703009,136,0.40441176470588236,-0.043181818181818155,0.718,0.4441666201255413,0.656922123619103
4917385,109,0.4036697247706422,-0.04329159212880146,0.612,0.30451018072831587,0.7607392377001372
5309819,26,0.23076923076923078,-0.043859649122807015,0.431,0.15443848647898345,0.8772640098357773
5313436,26,0.23076923076923078,-0.043859649122807015,1.0,0.15443848647898345,0.8772640098357773
4897873,136,0.3382352941176471,-0.04396678065461651,0.662,0.4074978494535917,0.6836423733198213
5240903,103,0.39805825242718446,-0.043982407037185145,0.583,0.3391764955902566,0.7344767747121098
5177734,84,0.36904761904761907,-0.04402515723270445,0.545,0.20783865467377907,0.8353549495216511
5108049,121,0.38016528925619836,-0.044065804935370156,0.322,0.38280813792364177,0.7018620271037551
5175589,68,0.38235294117647056,-0.04409005628517826,0.645,0.22845701762778922,0.8192909675333142
5177140,72,0.2777777777777778,-0.04411764705882354,0.48,0.32984176036887175,0.741519531319452
4898169,103,0.39805825242718446,-0.044354838709677435,0.497,0.3391764955902566,0.7344767747121098
5238207,110,0.4090909090909091,-0.04440559440559444,0.465,0.3603374205828826,0.7185948186248194
5324423,15,0.4,-0.0444444444444444,0.684,0.16800537625806214,0.8665790495576086
5243405,73,0.3698630136986301,-0.04444444444444445,0.428,0.24617854242966375,0.8055440251707312
5313946,114,0.24561403508771928,-0.044537815126050456,0.724,0.4467706817882091,0.6550406418048809
5106058,156,0.36538461538461536,-0.04455266955266951,0.457,0.4598843017294531,0.64559926868243
4700973,40,0.175,-0.04464285714285715,0.773,0.5374507668317334,0.5909562841018965
4683837,26,0.46153846153846156,-0.04487179487179488,0.324,0.23238643725742278,0.8162378821207434
5314832,73,0.3698630136986301,-0.04515050167224083,0.491,0.24617854242966375,0.8055440251707312
4699760,206,0.3883495145631068,-0.045499999999999985,0.809,0.608213810741536,0.5430456759845319
4683944,219,0.3881278538812785,-0.04584221748400852,0.606,0.5679220085199685,0.5700879269566066
5313558,141,0.4326241134751773,-0.04586013695787505,0.953,0.47869645758471663,0.6321545862740652
5314327,56,0.42857142857142855,-0.04619565217391303,0.792,0.15740004693383958,0.8749295764693615
5314456,141,0.3546099290780142,-0.046666666666666634,0.577,0.4547189235761082,0.6493114649975442
5106715,59,0.3050847457627119,-0.04722222222222222,0.682,0.3054315432161575,0.760037500804321
5107807,73,0.3013698630136986,-0.0472727272727273,0.741,0.35368182066471804,0.7235773481334822
5264730,116,0.3448275862068966,-0.04757085020242913,0.817,0.3276771337756649,0.743155794279047
5174627,20,0.35,-0.047619047619047616,0.362,0.20308300743630583,0.8390701530871233
5311731,34,0.35294117647058826,-0.047619047619047616,0.698,0.3711850482993236,0.7104997086508917
5316010,26,0.3076923076923077,-0.047619047619047616,0.329,0.20022384631815468,0.8413055181074309
5101806,45,0.3111111111111111,-0.047619047619047616,0.362,0.07455729847931146,0.9405669503899236
5250755,127,0.3464566929133858,-0.04767184035476718,0.685,0.48991473276270275,0.6241942373019063
5239711,168,0.3333333333333333,-0.04777992277992282,0.851,0.5808153553861662,0.5613649048829854
5177250,169,0.3668639053254438,-0.04808277541083389,0.976,0.5800759367208363,0.5618634102463296
5313656,29,0.3793103448275862,-0.048128342245989275,0.88,0.340066988079189,0.7338060815000373
4870565,85,0.38823529411764707,-0.048128342245989275,0.68,0.37317903185377904,0.7090152009642361
5242553,83,0.3493975903614458,-0.04814573845152892,0.679,0.30768522102986284,0.7583218664461059
5176374,94,0.3404255319148936,-0.048155737704918045,0.833,0.4132235991583666,0.6794427995237398
5312449,82,0.2926829268292683,-0.0482456140350877,0.472,0.28220432987464,0.7777868384417967
5315998,50,0.42,-0.0482758620689655,0.471,0.18780318478335076,0.8510309390966321
5177355,50,0.42,-0.0482758620689655,0.51,0.18780318478335076,0.8510309390966321
5125192,104,0.2980769230769231,-0.04840182648401825,0.402,0.3493596061065494,0.7268193547341079
5314516,93,0.2903225806451613,-0.048433048433048465,0.836,0.4254243632551594,0.6705273487320252
5108011,109,0.27522935779816515,-0.04871794871794871,0.878,0.3659900348554833,0.7143725115185628
4432589,193,0.3626943005181347,-0.04878048780487809,0.408,0.589919158962078,0.5552448487653534
5248301,64,0.328125,-0.0488372093023256,0.314,0.2237470565336045,0.8229541282276678
5240027,53,0.2641509433962264,-0.04887218045112782,0.633,0.1421680064559983,0.8869473022122811
4702484,113,0.336283185840708,-0.049369369369369365,0.824,0.3300615354134871,0.7413534663491193
5174561,82,0.2926829268292683,-0.04947526236881561,0.487,0.28220432987464,0.7777868384417967
5314440,182,0.3131868131868132,-0.04994340690435767,0.658,0.640435757578208,0.5218893422046641
5105649,22,0.22727272727272727,-0.04999999999999999,1.0,0.49113767541924197,0.6233290760840138
5312012,22,0.2727272727272727,-0.04999999999999999,0.741,-0.12682491404897273,0.8990789763998158
5315585,15,0.26666666666666666,-0.04999999999999999,0.833,0.4434910470819488,0.657410593542116
5314757,43,0.23255813953488372,-0.04999999999999999,0.184,0.06601208527971485,0.9473682037807494
5142622,43,0.23255813953488372,-0.04999999999999999,0.323,0.06601208527971485,0.9473682037807494
5060718,22,0.2727272727272727,-0.04999999999999999,0.143,-0.12682491404897273,0.8990789763998158
5243083,43,0.27906976744186046,-0.04999999999999999,0.837,0.07627778867134752,0.9391980964255949
5107843,57,0.2807017543859649,-0.04999999999999999,0.51,0.3265827638176532,0.7439834818032575
5250046,15,0.26666666666666666,-0.04999999999999999,0.799,0.4434910470819488,0.657410593542116
5241394,22,0.2727272727272727,-0.04999999999999999,0.503,-0.12682491404897273,0.8990789763998158
5041948,15,0.26666666666666666,-0.04999999999999999,1.0,0.4434910470819488,0.657410593542116
4683781,31,0.3225806451612903,-0.04999999999999999,0.301,0.39974514466478517,0.689344237565599
5254165,141,0.4326241134751773,-0.04999999999999999,0.876,0.47869645758471663,0.6321545862740652
5177724,22,0.045454545454545456,-0.05,1.0,2.0554804791094465,0.03983261924474144
5243188,94,0.3617021276595745,-0.050000000000000044,0.87,0.35870217051149755,0.7198179044744231
5314641,173,0.4046242774566474,-0.05014005602240895,0.79,0.5773633874607168,0.5636940016735665
5241706,179,0.41899441340782123,-0.05022653721682846,0.727,0.5926668759897273,0.5534041134464416
5106707,114,0.4298245614035088,-0.050320512820512864,0.661,0.4075083401508442,0.6836346698708284
5144105,67,0.26865671641791045,-0.05042016806722688,0.646,0.21129745685988807,0.8326551672600044
5186601,46,0.2826086956521739,-0.05048076923076922,0.667,0.3134362374812671,0.7539492566760275
5314339,159,0.3333333333333333,-0.05049415992812223,0.706,0.5971555457917302,0.5504035357653339
5243089,74,0.25675675675675674,-0.0505050505050505,0.595,0.23309397611526325,0.8156884324511929
5182573,110,0.33636363636363636,-0.050608828006088236,0.858,0.4061527295432363,0.6846303841081983
4705371,30,0.2,-0.050724637681159424,1.0,0.5334044889548732,0.5937536107824819
5183809,135,0.42962962962962964,-0.05081669691470053,0.84,0.5001606491074514,0.6169619640343951
5176682,20,0.35,-0.05128205128205132,0.562,0.20308300743630583,0.8390701530871233
5250041,23,0.391304347826087,-0.05128205128205132,0.204,0.244063784846669,0.8071814200125653
4888733,47,0.44680851063829785,-0.051428571428571435,0.888,0.0793632536843603,0.9367436957293067
5107223,213,0.3474178403755869,-0.051508029768899344,0.599,0.6694853451753275,0.5031859259588017
5176732,141,0.375886524822695,-0.05157342657342656,0.828,0.512539408741929,0.6082735467251037
5176150,88,0.3977272727272727,-0.05164835164835163,0.448,0.4122051970763459,0.6801890282195266
5174959,151,0.44370860927152317,-0.051969070311095156,0.598,0.5718271991506028,0.5674390486088572
4873143,110,0.3181818181818182,-0.05212355212355213,0.691,0.5024490696878292,0.6153516695373629
5177732,59,0.3898305084745763,-0.05217391304347829,0.878,0.2575692788273638,0.7967393418181047
4602029,39,0.358974358974359,-0.05230769230769228,0.369,0.19484107115397606,0.8455173682797964
4897951,153,0.33986928104575165,-0.05230769230769228,0.862,0.6053732744041468,0.5449310045647644
5176166,77,0.33766233766233766,-0.05230769230769228,0.742,0.4003249569638691,0.6889171884448294
5177188,212,0.39622641509433965,-0.05261671686746988,0.829,0.6571261204315236,0.5110998248148677
5241618,102,0.47058823529411764,-0.05319148936170215,0.599,0.43467417103430783,0.6637989490525106
5311890,88,0.3181818181818182,-0.053268765133171914,0.362,0.4500941027854152,0.6526425888298141
4702049,85,0.3411764705882353,-0.05329153605015674,0.836,0.4346359294908036,0.6638267110639697
4897466,85,0.3411764705882353,-0.05329153605015674,0.806,0.4346359294908036,0.6638267110639697
5106755,46,0.2391304347826087,-0.053475935828877,0.618,0.3144558333375929,0.7531748561926112
5239644,85,0.32941176470588235,-0.0535714285714286,0.522,0.35796674813945106,0.7203681980036402
5105966,94,0.3723404255319149,-0.05369458128078819,0.685,0.45823958143258386,0.6467803258743751
5116468,139,0.3381294964028777,-0.053776011222819775,0.479,0.5299725867028048,0.5961309375383711
5242761,93,0.34408602150537637,-0.05416666666666664,0.845,0.4674954453587646,0.6401454499750183
5176167,45,0.4,-0.05446623093681913,0.908,0.28301428829414343,0.777165884119708
5260535,45,0.37777777777777777,-0.05446623093681913,0.642,0.11064605107334037,0.9118970281833783
5240006,114,0.2719298245614035,-0.05468135326514559,0.366,0.44286348726578534,0.6578644788680669
4710770,128,0.328125,-0.055462184873949605,0.643,0.5162737360568871,0.6056632370638133
4884257,20,0.05,-0.05555555555555555,1.0,2.0000000000000004,0.04550026389635836
5242596,18,0.5,-0.05555555555555558,1.0,0.24295632895188748,0.8080392283592539
5175785,31,0.3870967741935484,-0.05555555555555558,0.926,0.30482446859848195,0.7604998446160577
5176577,115,0.3652173913043478,-0.05555555555555558,0.825,0.5413922858449053,0.5882372231506091
5314183,18,0.5,-0.05555555555555558,1.0,0.24295632895188748,0.8080392283592539
5242622,55,0.36363636363636365,-0.05563909774436093,0.442,0.1606545295174949,0.8723655043135686
5237300,67,0.29850746268656714,-0.05599104143337069,0.447,0.27722646715015586,0.7816062179259335
5312019,83,0.26506024096385544,-0.05606060606060606,0.723,0.4729601833579136,0.6362415862620141
5183925,54,0.2222222222222222,-0.05627705627705626,0.794,0.13363062095621173,0.893694669323233
5105527,96,0.375,-0.05649717514124297,0.491,0.43808582711518057,0.6613240680116785
5176224,79,0.34177215189873417,-0.05664488017429198,0.487,0.3668975588029888,0.7136954324600859
5239575,33,0.21212121212121213,-0.05714285714285716,0.552,0.25260503257060635,0.8005734406938994
5311732,93,0.3118279569892473,-0.05747126436781608,0.696,0.5076885494032787,0.61167177995634
5240279,61,0.3770491803278688,-0.0575793184488837,0.812,0.3698803178259176,0.7114716671587803
5314175,56,0.2857142857142857,-0.05769230769230771,0.636,0.37919763932968054,0.7045411044459736
5242911,111,0.2882882882882883,-0.05769230769230771,0.632,0.5705301054691375,0.5683182091175428
5240545,91,0.38461538461538464,-0.05777310924369744,0.298,0.4285224573744935,0.6682707870030306
5241744,71,0.352112676056338,-0.05777777777777776,0.97,0.421245155266652,0.6735760742580925
5107364,35,0.2571428571428571,-0.05777777777777782,0.799,0.05828879772571304,0.9535185904644422
5108719,112,0.375,-0.05797101449275366,0.641,0.5065452320593421,0.612473944780342
5314362,42,0.23809523809523808,-0.05806451612903224,0.587,0.11385288356906051,0.9093544160760291
5313243,103,0.34951456310679613,-0.058080808080808066,0.565,0.4719372951999792,0.6369715465555961
5107077,85,0.3058823529411765,-0.058355437665782495,0.398,0.4907952526610509,0.6235712680641443
5106610,90,0.32222222222222224,-0.05854800936768151,0.929,0.4105594457507605,0.6813956057434507
4703805,20,0.1,-0.058823529411764705,0.271,-0.14247506904418458,0.8867047704863082
4711281,120,0.2833333333333333,-0.05882352941176472,0.575,0.5126691661285291,0.6081827617754647
5122836,89,0.449438202247191,-0.059131344845630596,0.472,0.4212030185125521,0.6736068403804276
4699440,52,0.36538461538461536,-0.05921052631578949,0.854,0.2675727718638062,0.7890281918502782
5196920,94,0.39361702127659576,-0.05936293436293433,0.747,0.4624436857594767,0.6437631775375077
5242775,47,0.3829787234042553,-0.059523809523809534,0.765,0.089745949323929,0.9284891009601657
4897421,76,0.34210526315789475,-0.059654631083202514,0.452,0.4597674175755063,0.64568317257799
5175758,40,0.4,-0.05978260869565216,0.558,0.10022296571715938,0.9201673138019395
4897973,62,0.27419354838709675,-0.06016042780748665,0.497,0.42733653737960153,0.6691342239645526
