athlete_id,athlete_display_name,team_id,team_display_name,ortg_on,drtg_on,nrtg_on,ortg_off,drtg_off,nrtg_off,on_off,ortg_on_pct,drtg_on_pct,nrtg_on_pct,ortg_off_pct,drtg_off_pct,nrtg_off_pct,on_off_pct,fg_pct_on,efg_pct_on,3p_pct_on,3p_rate_on,ft_rate_on,ft_pct_on,opp_fg_pct_on,opp_efg_pct_on,opp_3p_pct_on,opp_3p_rate_on,drb_pct_on,orb_pct_on,drb_per100_on,orb_per100_on,opp_orb_per100_on,poss_off_on,poss_def_on,poss_off_off,poss_def_off,pts_for_on,pts_against_on,pts_for_off,pts_against_off,fga_for_on,fgm_for_on,tpa_for_on,tpm_for_on,fga_against_on,fgm_against_on,tpa_against_on,tpm_against_on,orb_for_on,drb_for_on,orb_against_on,drb_against_on
4398386,KC Ndefo,2612,Saint Peter's Peacocks,,,,98.3953,91.1057,7.2896,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1420.8,1414.84,0.0,0.0,1398.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398389,Robert Mahala,2561,Siena Saints,,,,124.3731,91.3891,32.984,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,199.4,196.96,0.0,0.0,248.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398390,Jalen Pickett,2561,Siena Saints,110.5562,98.7254,11.8308,,,,,,,,,,,,0.4741,0.4741,,0.0,0.3604,0.7128,0.4108,0.4108,,0.0,0.7125,0.3446,39.1998,17.2864,15.8175,1301.6,1308.68,0.0,0.0,1439.0,1292.0,0.0,0.0,1082.0,513.0,0.0,0.0,1149.0,472.0,0.0,0.0,225.0,513.0,207.0,428.0
4398393,Georges Darwiche,2561,Siena Saints,,,,122.6452,93.6942,28.951,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,203.84,201.72,0.0,0.0,250.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398394,Denzel Tchougang,2561,Siena Saints,,,,96.7982,91.5081,5.2902,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,53.72,54.64,0.0,0.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398396,Tyrel Bladen,2520,Rider Broncs,,,,100.1471,97.2393,2.9078,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1033.48,1041.76,0.0,0.0,1035.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398398,Savion Lewis,2514,Quinnipiac Bobcats,,,,101.3514,93.4881,7.8633,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,62.16,62.04,0.0,0.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398400,Tyree Pickron,2514,Quinnipiac Bobcats,,,,100.8022,104.1318,-3.3296,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,952.36,955.52,0.0,0.0,960.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398402,Jack Higgins,2514,Quinnipiac Bobcats,,,,107.0128,109.2604,-2.2476,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,131.76,130.88,0.0,0.0,141.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398403,Raheem Solomon,315,Niagara Purple Eagles,99.2023,104.6416,-5.4394,,,,,,,,,,,,0.4311,0.4311,,0.0,0.2542,0.7378,0.439,0.439,,0.0,0.6262,0.1768,34.2716,8.9782,20.4607,1358.84,1368.48,0.0,0.0,1348.0,1432.0,0.0,0.0,1125.0,485.0,0.0,0.0,1189.0,522.0,0.0,0.0,122.0,469.0,280.0,568.0
